drugbank_id	zinc_id
DB08633	ZINC000000608004
DB08633	ZINC000003914617
DB08633	ZINC000027093756
DB08633	ZINC000034105702
DB08633	ZINC000146985653
DB08633	ZINC000200580841
DB08634	ZINC000003580965
DB08635	ZINC000058650441
DB08637	ZINC000053683259
DB08637	ZINC000057938326
DB08638	ZINC000098209458
DB08639	ZINC000000007761
DB08640	ZINC000003870379
DB08641	ZINC000003870383
DB08642	ZINC000038377674
DB08642	ZINC000038377675
DB08643	ZINC000053683264
DB08644	ZINC000038321466
DB08645	ZINC000000897234
DB08645	ZINC000000897236
DB08646	ZINC000100036939
DB08647	ZINC000006522174
DB08648	ZINC000005851130
DB08648	ZINC000006361569
DB08648	ZINC000006361570
DB08648	ZINC000100084312
DB08648	ZINC000100084323
DB08648	ZINC000263614461
DB08648	ZINC000263614462
DB08649	ZINC000053683275
DB08651	ZINC000033516765
DB08652	ZINC000000409269
DB08653	ZINC000000120144
DB08654	ZINC000008699421
DB08654	ZINC000008699422
DB08654	ZINC000008699423
DB08654	ZINC000008699424
DB08655	ZINC000000393073
DB08656	ZINC000043012570
DB08657	ZINC000024952251
DB08660	ZINC000003874832
DB08661	ZINC000040866527
DB08661	ZINC000053683282
DB08662	ZINC000016051572
DB08663	ZINC000100036950
DB08663	ZINC000100364533
DB08664	ZINC000100036952
DB08666	ZINC000138025575
DB08667	ZINC000138025689
DB08668	ZINC000138025793
DB08669	ZINC000014965721
DB08669	ZINC000016052079
DB08670	ZINC000014965713
DB08670	ZINC000016052056
DB08671	ZINC000138025921
DB08672	ZINC000014958614
DB08673	ZINC000016051832
DB08674	ZINC000003870364
DB08674	ZINC000003870365
DB08675	ZINC000049872119
DB08675	ZINC000049872120
DB08675	ZINC000059354169
DB08675	ZINC000085602661
DB08675	ZINC000100013823
DB08675	ZINC000100013826
DB08676	ZINC000038377537
DB08676	ZINC000038377538
DB08676	ZINC000038377539
DB08676	ZINC000038377540
DB08678	ZINC000016052169
DB08680	ZINC000006483660
DB08680	ZINC000017213453
DB08681	ZINC000003870524
DB08682	ZINC000001492540
DB08683	ZINC000018183490
DB08683	ZINC000100373663
DB08683	ZINC000100373669
DB08684	ZINC000053683305
DB08685	ZINC000004200686
DB08686	ZINC000013741431
DB08686	ZINC000013741432
DB08687	ZINC000000007670
DB08688	ZINC000001529305
DB08689	ZINC000001559692
DB08690	ZINC000001532641
DB08691	ZINC000033295985
DB08692	ZINC000169748514
DB08692	ZINC000169748515
DB08693	ZINC000169748514
DB08693	ZINC000169748515
DB08694	ZINC000020149024
DB08695	ZINC000003884177
DB08697	ZINC000016052612
DB08698	ZINC000053194178
DB08698	ZINC000053194179
DB08699	ZINC000022048123
DB08701	ZINC000003087488
DB08702	ZINC000000345566
DB08703	ZINC000039143289
DB08704	ZINC000035859848
DB08705	ZINC000001017885
DB08706	ZINC000028816621
DB08706	ZINC000034947225
DB08707	ZINC000002567089
DB08708	ZINC000016052733
DB08709	ZINC000001506669
DB08710	ZINC000028816704
DB08711	ZINC000000388238
DB08712	ZINC000053683316
DB08713	ZINC000003590249
DB08714	ZINC000006521985
DB08715	ZINC000006521984
DB08717	ZINC000038272443
DB08718	ZINC000039109390
DB08721	ZINC000004097170
DB08722	ZINC000001530453
DB08722	ZINC000001530454
DB08724	ZINC000001530456
DB08724	ZINC000001530457
DB08726	ZINC000001530460
DB08730	ZINC000013607796
DB08731	ZINC000016052515
DB08732	ZINC000016052314
DB08733	ZINC000053683325
DB08734	ZINC000003581056
DB08735	ZINC000003875290
DB08735	ZINC000003875291
DB08735	ZINC000100037009
DB08735	ZINC000101089929
DB08736	ZINC000003875290
DB08736	ZINC000003875291
DB08736	ZINC000100037009
DB08736	ZINC000101089929
DB08737	ZINC000014972418
DB08737	ZINC000028821981
DB08738	ZINC000040863006
DB08739	ZINC000039197308
DB08740	ZINC000013532084
DB08741	ZINC000001486728
DB08741	ZINC000003612862
DB08742	ZINC000058660808
DB08743	ZINC000001491432
DB08743	ZINC000003839213
DB08744	ZINC000000900156
DB08745	ZINC000003581119
DB08746	ZINC000058660877
DB08747	ZINC000040395712
DB08747	ZINC000040395713
DB08748	ZINC000000388582
DB08749	ZINC000010339589
DB08750	ZINC000039187977
DB08751	ZINC000016051901
DB08752	ZINC000013918552
DB08753	ZINC000016051983
DB08754	ZINC000013515185
DB08755	ZINC000038970701
DB08756	ZINC000000006989
DB08756	ZINC000003873971
DB08756	ZINC000100002002
DB08757	ZINC000004387691
DB08758	ZINC000000434357
DB08759	ZINC000053683337
DB08760	ZINC000013671685
DB08760	ZINC000013671687
DB08762	ZINC000039313129
DB08763	ZINC000031260847
DB08766	ZINC000000004930
DB08766	ZINC000003780852
DB08766	ZINC000011616937
DB08766	ZINC000011616938
DB08766	ZINC000011616939
DB08766	ZINC000027996533
DB08767	ZINC000000156551
DB08768	ZINC000000032351
DB08770	ZINC000000005258
DB08771	ZINC000016052518
DB08771	ZINC000028826725
DB08772	ZINC000000538557
DB08773	ZINC000003581478
DB08774	ZINC000039001862
DB08774	ZINC000042920118
DB08775	ZINC000026272137
DB08775	ZINC000098209683
DB08776	ZINC000008994842
DB08777	ZINC000017920988
DB08778	ZINC000001398629
DB08779	ZINC000100037029
DB08780	ZINC000018107770
DB08781	ZINC000039001861
DB08781	ZINC000043077287
DB08782	ZINC000000056629
DB08784	ZINC000001329537
DB08785	ZINC000000300858
DB08787	ZINC000012959493
DB08787	ZINC000100037036
DB08788	ZINC000019940178
DB08789	ZINC000036966108
DB08790	ZINC000004218283
DB08791	ZINC000043075275
DB08792	ZINC000000001299
DB08794	ZINC000095564733
DB08795	ZINC000008214496
DB08795	ZINC000054053586
DB08795	ZINC000059212629
DB08796	ZINC000001698105
DB08797	ZINC000000002055
DB08798	ZINC000000057302
DB08799	ZINC000000057204
DB08800	ZINC000020148995
DB08801	ZINC000001481789
DB08801	ZINC000001482162
DB08802	ZINC000000000404
DB08802	ZINC000001678303
DB08803	ZINC000000002232
DB08804	ZINC000008214619
DB08804	ZINC000097978340
DB08804	ZINC000253617838
DB08804	ZINC000253617839
DB08804	ZINC000253617840
DB08804	ZINC000253617993
DB08804	ZINC000253617995
DB08804	ZINC000253617996
DB08804	ZINC000253617998
DB08805	ZINC000005424950
DB08806	ZINC000003812908
DB08807	ZINC000001542901
DB08807	ZINC000002032320
DB08808	ZINC000000000106
DB08808	ZINC000000002276
DB08809	ZINC000003830689
DB08810	ZINC000003784384
DB08810	ZINC000005316843
DB08811	ZINC000000608106
DB08811	ZINC000003831552
DB08814	ZINC000000002220
DB08815	ZINC000003612860
DB08815	ZINC000003927822
DB08815	ZINC000011681022
DB08815	ZINC000033974797
DB08815	ZINC000100164761
DB08815	ZINC000100164765
DB08815	ZINC000100444601
DB08815	ZINC000100444604
DB08815	ZINC000100444609
DB08815	ZINC000101773743
DB08815	ZINC000140588398
DB08815	ZINC000198536479
DB08815	ZINC000198536504
DB08815	ZINC000200173615
DB08815	ZINC000669679069
DB08815	ZINC000669679074
DB08816	ZINC000028957444
DB08816	ZINC000065731333
DB08816	ZINC000065731335
DB08816	ZINC000065731338
DB08816	ZINC000077319512
DB08816	ZINC000143240186
DB08816	ZINC000143240396
DB08816	ZINC000143240622
DB08816	ZINC000150295519
DB08816	ZINC000204935758
DB08816	ZINC000306122927
DB08816	ZINC000306122928
DB08816	ZINC000584578805
DB08818	ZINC000095549134
DB08818	ZINC000095549135
DB08818	ZINC000095549136
DB08818	ZINC000095549137
DB08818	ZINC000096014304
DB08818	ZINC000096014305
DB08818	ZINC000096014306
DB08818	ZINC000096014307
DB08818	ZINC000096085307
DB08818	ZINC000245204982
DB08818	ZINC000245204983
DB08818	ZINC000245204984
DB08818	ZINC000245204985
DB08819	ZINC000013912394
DB08819	ZINC000064858680
DB08819	ZINC000098092133
DB08819	ZINC000165928027
DB08819	ZINC000256341464
DB08819	ZINC000256341468
DB08819	ZINC000584578785
DB08820	ZINC000052509463
DB08822	ZINC000014210642
DB08823	ZINC000085537011
DB08823	ZINC000087496240
DB08823	ZINC000095543187
DB08823	ZINC000257358303
DB08823	ZINC000257358304
DB08823	ZINC000257358305
DB08823	ZINC000257358306
DB08823	ZINC000263584420
DB08823	ZINC000263584421
DB08824	ZINC000003972949
DB08824	ZINC000004213568
DB08824	ZINC000029338422
DB08824	ZINC000029338425
DB08824	ZINC000100037964
DB08824	ZINC000100091991
DB08824	ZINC000100529267
DB08824	ZINC000100529273
DB08824	ZINC000100529279
DB08824	ZINC000100761476
DB08824	ZINC000169317558
DB08824	ZINC000169714215
DB08824	ZINC000225541322
DB08826	ZINC000000006226
DB08827	ZINC000027990463
DB08828	ZINC000040899447
DB08830	ZINC000001532646
DB08830	ZINC000001532647
DB08830	ZINC000001532648
DB08830	ZINC000001532649
DB08831	ZINC000001706804
DB08831	ZINC000002512351
DB08831	ZINC000002558184
DB08831	ZINC000004429016
DB08831	ZINC000013548774
DB08831	ZINC000013548777
DB08833	ZINC000003914813
DB08833	ZINC000005822376
DB08833	ZINC000008551820
DB08833	ZINC000013515755
DB08833	ZINC000014984492
DB08833	ZINC000029552512
DB08833	ZINC000033650237
DB08833	ZINC000038324520
DB08833	ZINC000039937458
DB08833	ZINC000039937461
DB08833	ZINC000040164308
DB08833	ZINC000055161741
DB08833	ZINC000058475681
DB08833	ZINC000060292561
DB08833	ZINC000060292564
DB08833	ZINC000085345450
DB08833	ZINC000091297636
DB08833	ZINC000118914627
DB08833	ZINC000118915233
DB08833	ZINC000118915234
DB08833	ZINC000118915235
DB08833	ZINC000252584587
DB08833	ZINC000253534622
DB08833	ZINC000253534623
DB08833	ZINC000253534624
DB08833	ZINC000253558526
DB08833	ZINC000255199612
DB08833	ZINC000255199617
DB08833	ZINC000255199619
DB08833	ZINC000299847686
DB08833	ZINC000299847688
DB08833	ZINC000299847691
DB08833	ZINC000306121042
DB08833	ZINC000306121043
DB08833	ZINC000306121044
DB08833	ZINC000306121045
DB08835	ZINC000002504638
DB08835	ZINC000004534089
DB08835	ZINC000004534090
DB08835	ZINC000004534091
DB08836	ZINC000003808778
DB08836	ZINC000003875057
DB08836	ZINC000003875058
DB08836	ZINC000003875059
DB08836	ZINC000011616043
DB08836	ZINC000011616046
DB08837	ZINC000000896981
DB08838	ZINC000001532560
DB08839	ZINC000000057058
DB08840	ZINC000000404444
DB08841	ZINC000000002233
DB08842	ZINC000003644164
DB08842	ZINC000003644165
DB08844	ZINC000002041003
DB08845	ZINC000001532519
DB08846	ZINC000003872446
DB08847	ZINC000000895455
DB08847	ZINC000000895457
DB08847	ZINC000000901736
DB08847	ZINC000000901791
DB08848	ZINC000003872753
DB08849	ZINC000002141051
DB08849	ZINC000003861497
DB08855	ZINC000004095814
DB08855	ZINC000004556714
DB08855	ZINC000004556715
DB08855	ZINC000004556716
DB08855	ZINC000004556717
DB08855	ZINC000008860455
DB08855	ZINC000008860456
DB08855	ZINC000008860457
DB08855	ZINC000027076758
DB08855	ZINC000027076766
DB08855	ZINC000027076772
DB08855	ZINC000027076779
DB08855	ZINC000040164471
DB08855	ZINC000064858081
DB08855	ZINC000136352532
DB08855	ZINC000136352576
DB08855	ZINC000136352619
DB08855	ZINC000169291192
DB08855	ZINC000169692093
DB08855	ZINC000169692094
DB08855	ZINC000238754283
DB08855	ZINC000248246055
DB08855	ZINC000299888366
DB08855	ZINC000299888367
DB08856	ZINC000004544276
DB08856	ZINC000004544280
DB08856	ZINC000004544283
DB08856	ZINC000014952083
DB08856	ZINC000014952088
DB08856	ZINC000014952092
DB08856	ZINC000014952096
DB08856	ZINC000017654732
DB08856	ZINC000028220182
DB08856	ZINC000043322779
DB08856	ZINC000100058220
DB08856	ZINC000105425016
DB08858	ZINC000001529318
DB08858	ZINC000008035259
DB08858	ZINC000008143774
DB08858	ZINC000017654510
DB08858	ZINC000040164193
DB08858	ZINC000053683926
DB08858	ZINC000061389426
DB08858	ZINC000061389432
DB08858	ZINC000070459595
DB08858	ZINC000072399901
DB08858	ZINC000080852657
DB08858	ZINC000085426221
DB08858	ZINC000085426225
DB08858	ZINC000118912648
DB08858	ZINC000118912649
DB08858	ZINC000118912650
DB08858	ZINC000118912651
DB08858	ZINC000118913275
DB08858	ZINC000118913276
DB08858	ZINC000118913277
DB08858	ZINC000118913700
DB08858	ZINC000118913701
DB08858	ZINC000118914630
DB08858	ZINC000118914631
DB08858	ZINC000118915463
DB08858	ZINC000118915464
DB08858	ZINC000118915465
DB08858	ZINC000118921629
DB08858	ZINC000118925487
DB08858	ZINC000247659233
DB08858	ZINC000252441343
DB08858	ZINC000252441344
DB08858	ZINC000253497644
DB08858	ZINC000253497645
DB08858	ZINC000253497646
DB08858	ZINC000253497647
DB08858	ZINC000253608430
DB08858	ZINC000253615012
DB08858	ZINC000253615013
DB08858	ZINC000253615014
DB08858	ZINC000253615015
DB08858	ZINC000253615509
DB08858	ZINC000253615510
DB08858	ZINC000253615511
DB08858	ZINC000253615512
DB08861	ZINC000026571890
DB08861	ZINC000026577539
DB08861	ZINC000026577540
DB08861	ZINC000026577541
DB08861	ZINC000026577542
DB08861	ZINC000027309915
DB08861	ZINC000028893243
DB08861	ZINC000028893248
DB08861	ZINC000029206920
DB08861	ZINC000029314254
DB08861	ZINC000029551336
DB08861	ZINC000029556206
DB08861	ZINC000096135336
DB08861	ZINC000096135337
DB08864	ZINC000001554274
DB08865	ZINC000035902488
DB08865	ZINC000035902489
DB08867	ZINC000034089131
DB08867	ZINC000034089132
DB08867	ZINC000056898859
DB08867	ZINC000256430372
DB08867	ZINC000256430378
DB08867	ZINC000256430384
DB08867	ZINC000306121487
DB08868	ZINC000001542002
DB08871	ZINC000169344691
DB08871	ZINC000169621219
DB08871	ZINC000263618532
DB08871	ZINC000669678941
DB08872	ZINC000001554010
DB08872	ZINC000013973998
DB08873	ZINC000010743195
DB08873	ZINC000014210455
DB08873	ZINC000014210457
DB08873	ZINC000028644284
DB08873	ZINC000042922077
DB08873	ZINC000042922079
DB08873	ZINC000073096125
DB08873	ZINC000097978020
DB08873	ZINC000097978021
DB08873	ZINC000116610640
DB08873	ZINC000255985244
DB08875	ZINC000070466416
DB08877	ZINC000043207851
DB08877	ZINC000063539381
DB08878	ZINC000001587572
DB08878	ZINC000002036915
DB08880	ZINC000013512456
DB08880	ZINC000100054543
DB08881	ZINC000052509366
DB08882	ZINC000003820029
DB08882	ZINC000059031486
DB08883	ZINC000030691797
DB08887	ZINC000003785276
DB08887	ZINC000033838841
DB08889	ZINC000049841054
DB08889	ZINC000160511901
DB08889	ZINC000164214637
DB08889	ZINC000208058118
DB08889	ZINC000255964762
DB08889	ZINC000255964763
DB08889	ZINC000255964764
DB08891	ZINC000000000061
DB08891	ZINC000000085733
DB08892	ZINC000014209416
DB08893	ZINC000001996784
DB08893	ZINC000044136504
DB08895	ZINC000003818808
DB08895	ZINC000013974878
DB08895	ZINC000013974879
DB08895	ZINC000013974880
DB08896	ZINC000006745272
DB08897	ZINC000030691722
DB08897	ZINC000030691727
DB08899	ZINC000034806477
DB08901	ZINC000036701290
DB08903	ZINC000003938136
DB08903	ZINC000004655027
DB08903	ZINC000004655028
DB08903	ZINC000004655029
DB08905	ZINC000003919580
DB08905	ZINC000004533933
DB08905	ZINC000021988960
DB08905	ZINC000021988964
DB08905	ZINC000034123581
DB08905	ZINC000035565358
DB08905	ZINC000035565359
DB08905	ZINC000261506683
DB08905	ZINC000261506684
DB08905	ZINC000584566837
DB08906	ZINC000003992105
DB08906	ZINC000095803167
DB08906	ZINC000257362251
DB08906	ZINC000257362252
DB08907	ZINC000043207238
DB08907	ZINC000071973432
DB08907	ZINC000077285189
DB08907	ZINC000077285193
DB08907	ZINC000077285197
DB08907	ZINC000100140565
DB08907	ZINC000143132030
DB08907	ZINC000143132253
DB08907	ZINC000169341709
DB08907	ZINC000205621681
DB08907	ZINC000248121780
DB08907	ZINC000248121790
DB08908	ZINC000003843378
DB08908	ZINC000100017404
DB08910	ZINC000001997125
DB08910	ZINC000003940470
DB08911	ZINC000043100709
DB08912	ZINC000068153186
DB08915	ZINC000049573657
DB08916	ZINC000000595145
DB08916	ZINC000003976838
DB08916	ZINC000085476334
DB08916	ZINC000095569117
DB08918	ZINC000000000506
DB08918	ZINC000000014037
DB08918	ZINC000001846944
DB08918	ZINC000005649654
DB08921	ZINC000000967513
DB08921	ZINC000000968226
DB08922	ZINC000011616768
DB08922	ZINC000013828184
DB08922	ZINC000100029668
DB08924	ZINC000016090787
DB08924	ZINC000030690712
DB08926	ZINC000000000862
DB08927	ZINC000004214849
DB08930	ZINC000058581064
DB08930	ZINC000096927631
DB08930	ZINC000147965656
DB08930	ZINC000147965934
DB08931	ZINC000003819392
DB08932	ZINC000043202140
DB08933	ZINC000003929486
DB08933	ZINC000008383240
DB08933	ZINC000011698079
DB08933	ZINC000011698080
DB08934	ZINC000064526913
DB08934	ZINC000100074252
DB08934	ZINC000146859688
DB08934	ZINC000146859892
DB08934	ZINC000200963775
DB08934	ZINC000263633056
DB08934	ZINC000263633057
DB08934	ZINC000263633058
DB08934	ZINC000605699970
DB08936	ZINC000019362735
DB08936	ZINC000019362737
DB08939	ZINC000001846340
DB08939	ZINC000001846342
DB08939	ZINC000001846343
DB08939	ZINC000001846344
DB08940	ZINC000100004242
DB08941	ZINC000000000407
DB08941	ZINC000001319967
DB08941	ZINC000003201958
DB08941	ZINC000003830969
DB08941	ZINC000003830970
DB08941	ZINC000003830971
DB08941	ZINC000009302317
DB08941	ZINC000011616526
DB08942	ZINC000049538599
DB08943	ZINC000000607934
DB08943	ZINC000003872945
DB08946	ZINC000003830949
DB08946	ZINC000003830950
DB08947	ZINC000003830947
DB08947	ZINC000003830948
DB08948	ZINC000003830933
DB08949	ZINC000003830930
DB08949	ZINC000150338506
DB08949	ZINC000150340908
DB08950	ZINC000000001567
DB08951	ZINC000000000391
DB08951	ZINC000000156823
DB08952	ZINC000000000389
DB08952	ZINC000001842844
DB08953	ZINC000004674528
DB08954	ZINC000000014551
DB08954	ZINC000000014669
DB08954	ZINC000002559943
DB08954	ZINC000003616630
DB08955	ZINC000000000381
DB08955	ZINC000005284667
DB08956	ZINC000004900230
DB08956	ZINC000006417098
DB08956	ZINC000017005570
DB08956	ZINC000253596666
DB08956	ZINC000253596667
DB08956	ZINC000253596668
DB08956	ZINC000299848632
DB08957	ZINC000003872805
DB08957	ZINC000003872806
DB08957	ZINC000003872807
DB08958	ZINC000019318917
DB08958	ZINC000019321450
DB08958	ZINC000019324118
DB08958	ZINC000100734829
DB08960	ZINC000001530808
DB08961	ZINC000005843546
DB08962	ZINC000002012812
DB08962	ZINC000011616782
DB08962	ZINC000011616783
DB08962	ZINC000011616784
DB08962	ZINC000011616785
DB08962	ZINC000100520326
DB08962	ZINC000100520329
DB08964	ZINC000003812943
DB08964	ZINC000004216393
DB08965	ZINC000049852136
DB08965	ZINC000135848905
DB08965	ZINC000238779687
DB08966	ZINC000002031038
DB08966	ZINC000002031040
DB08966	ZINC000002031042
DB08966	ZINC000002031043
DB08967	ZINC000003830865
DB08967	ZINC000003830866
DB08968	ZINC000000607900
DB08969	ZINC000001482071
DB08970	ZINC000004213363
DB08971	ZINC000004213353
DB08971	ZINC000021981448
DB08971	ZINC000118913220
DB08971	ZINC000118913221
DB08971	ZINC000118913222
DB08971	ZINC000118913223
DB08971	ZINC000306121363
DB08971	ZINC000306121364
DB08971	ZINC000306121365
DB08971	ZINC000306121366
DB08972	ZINC000000000315
DB08972	ZINC000000156820
DB08973	ZINC000004213332
DB08973	ZINC000038577198
DB08973	ZINC000080164947
DB08973	ZINC000256311739
DB08973	ZINC000256311745
DB08974	ZINC000003830847
DB08975	ZINC000002036732
DB08976	ZINC000000607872
DB08976	ZINC000002014976
DB08978	ZINC000030691635
DB08978	ZINC000100368264
DB08978	ZINC000100368269
DB08978	ZINC000100524234
DB08978	ZINC000100524237
DB08978	ZINC000100524774
DB08978	ZINC000100524778
DB08978	ZINC000100524782
DB08978	ZINC000254086017
DB08978	ZINC000254086019
DB08978	ZINC000254086020
DB08978	ZINC000254086022
DB08979	ZINC000000001441
DB08980	ZINC000001481844
DB08980	ZINC000002019529
DB08981	ZINC000000001427
DB08982	ZINC000017110453
DB08982	ZINC000053021870
DB08982	ZINC000053021871
DB08982	ZINC000083291604
DB08983	ZINC000002019929
DB08984	ZINC000002034516
DB08985	ZINC000002040148
DB08985	ZINC000002040149
DB08986	ZINC000000000277
DB08986	ZINC000002016093
DB08987	ZINC000000000276
DB08987	ZINC000000896998
DB08988	ZINC000000000268
DB08988	ZINC000001593302
DB08989	ZINC000000000266
DB08990	ZINC000019362721
DB08990	ZINC000019362722
DB08990	ZINC000022033872
DB08990	ZINC000022033882
DB08991	ZINC000000057412
DB08992	ZINC000000000250
DB08992	ZINC000001846199
DB08993	ZINC000169291448
DB08993	ZINC000263584006
DB08993	ZINC000410428673
DB08995	ZINC000004098512
DB08995	ZINC000004273379
DB08995	ZINC000004543712
DB08995	ZINC000004543715
DB08995	ZINC000004543717
DB08995	ZINC000004543718
DB08995	ZINC000017653568
DB08995	ZINC000017653571
DB08995	ZINC000017653574
DB08995	ZINC000017653577
DB08995	ZINC000038147282
DB08995	ZINC000059735123
DB08995	ZINC000059735131
DB08995	ZINC000059735143
DB08995	ZINC000059735146
DB08995	ZINC000100204402
DB08995	ZINC000100204404
DB08995	ZINC000100204407
DB08995	ZINC000100204409
DB08995	ZINC000100297807
DB08995	ZINC000100297808
DB08995	ZINC000100297810
DB08995	ZINC000100297813
DB08995	ZINC000101314250
DB08995	ZINC000101314257
DB08995	ZINC000150340874
DB08995	ZINC000199471106
DB08995	ZINC000199471130
DB08995	ZINC000238732399
DB08995	ZINC000253497555
DB08995	ZINC000253497556
DB08995	ZINC000253497557
DB08995	ZINC000253497558
DB08995	ZINC000263583521
DB08995	ZINC000263583522
DB08995	ZINC000299813133
DB08995	ZINC000299813134
DB08995	ZINC000299813135
DB08995	ZINC000584577210
DB08996	ZINC000001482035
DB08997	ZINC000006927490
DB08997	ZINC000006927491
DB08998	ZINC000001542913
DB08999	ZINC000001481766
DB08999	ZINC000002041152
DB09000	ZINC000000000188
DB09000	ZINC000005320256
DB09001	ZINC000001481910
DB09001	ZINC000001482094
DB09001	ZINC000095588079
DB09002	ZINC000000057251
DB09002	ZINC000000057252
DB09003	ZINC000000608266
DB09004	ZINC000000000166
DB09004	ZINC000002018980
DB09004	ZINC000002018981
DB09004	ZINC000002018982
DB09006	ZINC000003812946
DB09006	ZINC000003872097
DB09006	ZINC000003872098
DB09007	ZINC000000000137
DB09007	ZINC000002034754
DB09008	ZINC000001532351
DB09008	ZINC000003202703
DB09009	ZINC000002019953
DB09009	ZINC000002019954
DB09010	ZINC000001542916
DB09011	ZINC000001694184
DB09012	ZINC000100029423
DB09012	ZINC000100029428
DB09012	ZINC000100040388
DB09012	ZINC000100045148
DB09012	ZINC000242722730
DB09012	ZINC000242722731
DB09013	ZINC000000000063
DB09013	ZINC000002007481
DB09014	ZINC000002040210
DB09014	ZINC000002040211
DB09015	ZINC000003830365
DB09015	ZINC000003938750
DB09015	ZINC000003977885
DB09015	ZINC000003977886
DB09015	ZINC000004536536
DB09015	ZINC000006067483
DB09015	ZINC000013783431
DB09015	ZINC000013783433
DB09015	ZINC000096023554
DB09015	ZINC000253621730
DB09015	ZINC000253995401
DB09015	ZINC000253995403
DB09015	ZINC000256073308
DB09015	ZINC000256073311
DB09015	ZINC000256073312
DB09016	ZINC000001481747
DB09016	ZINC000001678302
DB09017	ZINC000002570830
DB09018	ZINC000002038104
DB09019	ZINC000000608220
DB09020	ZINC000003830321
DB09021	ZINC000001481983
DB09022	ZINC000002015039
DB09022	ZINC000002015040
DB09023	ZINC000001734034
DB09026	ZINC000004393164
DB09026	ZINC000011677793
DB09026	ZINC000011677801
DB09026	ZINC000043773459
DB09026	ZINC000043773460
DB09026	ZINC000043773461
DB09026	ZINC000043773462
DB09026	ZINC000073096104
DB09026	ZINC000095803173
DB09026	ZINC000109562124
DB09026	ZINC000109562129
DB09027	ZINC000150338819
DB09027	ZINC000263618816
DB09027	ZINC000263618817
DB09027	ZINC000263618818
DB09027	ZINC000263618819
DB09028	ZINC000000049583
DB09028	ZINC000000966590
DB09028	ZINC000001599729
DB09028	ZINC000001599730
DB09030	ZINC000003925861
DB09030	ZINC000100800535
DB09030	ZINC000100800536
DB09030	ZINC000100800539
DB09030	ZINC000138224207
DB09030	ZINC000140600658
DB09030	ZINC000141826025
DB09030	ZINC000141851036
DB09030	ZINC000141851439
DB09030	ZINC000141878649
DB09030	ZINC000141903019
DB09030	ZINC000141925031
DB09030	ZINC000141948975
DB09030	ZINC000169293816
DB09030	ZINC000169293817
DB09030	ZINC000169293818
DB09030	ZINC000195435167
DB09030	ZINC000195435178
DB09030	ZINC000195435182
DB09030	ZINC000201719636
DB09030	ZINC000204073689
DB09031	ZINC000008214614
DB09034	ZINC000049036447
DB09034	ZINC000095079930
DB09038	ZINC000036520252
DB09038	ZINC000036520283
DB09038	ZINC000205270183
DB09038	ZINC000205270208
DB09038	ZINC000253615491
DB09038	ZINC000306122925
DB09038	ZINC000306122926
DB09039	ZINC000072267023
DB09040	ZINC000000006251
DB09040	ZINC000006487447
DB09040	ZINC000006487570
DB09040	ZINC000006494252
DB09041	ZINC000169990691
DB09042	ZINC000043100953
DB09047	ZINC000003985346
DB09047	ZINC000098092130
DB09049	ZINC000095564694
DB09049	ZINC000206645898
DB09050	ZINC000009164421
DB09053	ZINC000035328010
DB09053	ZINC000035328014
DB09054	ZINC000013986658
DB09054	ZINC000095570472
DB09055	ZINC000001481960
DB09056	ZINC000013512582
DB09056	ZINC000013512584
DB09056	ZINC000031260966
DB09056	ZINC000043573952
DB09059	ZINC000169362009
DB09059	ZINC000169692831
DB09059	ZINC000169692832
DB09059	ZINC000169692833
DB09059	ZINC000169692834
DB09059	ZINC000195762869
DB09059	ZINC000206013138
DB09060	ZINC000001551650
DB09060	ZINC000003966153
DB09060	ZINC000009302239
DB09060	ZINC000033979726
DB09061	ZINC000001530831
DB09061	ZINC000004097406
DB09061	ZINC000004097407
DB09062	ZINC000003871929
DB09062	ZINC000003871931
DB09062	ZINC000003871932
DB09062	ZINC000003938624
DB09062	ZINC000011616627
DB09062	ZINC000226550613
DB09063	ZINC000096272772
DB09064	ZINC000000004942
DB09064	ZINC000002005072
DB09065	ZINC000085537014
DB09065	ZINC000150604139
DB09065	ZINC000164431794
DB09065	ZINC000164432047
DB09065	ZINC000256015115
DB09068	ZINC000034051848
DB09069	ZINC000019358638
DB09070	ZINC000003812889
DB09070	ZINC000013828217
DB09070	ZINC000032911509
DB09070	ZINC000044964195
DB09070	ZINC000066322867
DB09070	ZINC000096023539
DB09070	ZINC000253592117
DB09070	ZINC000256468145
DB09070	ZINC000271778431
DB09070	ZINC000306122627
DB09071	ZINC000000007359
DB09071	ZINC000003981996
DB09071	ZINC000004392649
DB09072	ZINC000001532805
DB09073	ZINC000003938686
DB09074	ZINC000040430143
DB09075	ZINC000043200832
DB09075	ZINC000100140536
DB09075	ZINC000100140537
DB09075	ZINC000100140539
DB09075	ZINC000114442590
DB09075	ZINC000114445513
DB09075	ZINC000114446036
DB09075	ZINC000114447089
DB09076	ZINC000034608502
DB09078	ZINC000003816292
DB09080	ZINC000034636383
DB09080	ZINC000034892266
DB09082	ZINC000003991624
DB09082	ZINC000113158973
DB09083	ZINC000000537875
DB09083	ZINC000003805768
DB09084	ZINC000002020083
DB09085	ZINC000001530811
DB09086	ZINC000000001411
DB09088	ZINC000000000038
DB09088	ZINC000002034893
DB09089	ZINC000000608117
DB09089	ZINC000003831578
DB09090	ZINC000004214152
DB09090	ZINC000022065909
DB09090	ZINC000095889834
DB09090	ZINC000095889835
