drugbank_id	molport_id
DB12883	MolPort-005-942-701
DB12885	MolPort-003-940-691
DB12887	MolPort-035-395-838
DB12887	MolPort-046-836-698
DB12888	MolPort-042-665-876
DB12889	MolPort-046-416-995
DB12890	MolPort-003-941-107
DB12890	MolPort-046-788-485
DB12895	MolPort-046-417-276
DB12896	MolPort-046-418-192
DB12897	MolPort-046-417-080
DB12901	MolPort-020-006-030
DB12901	MolPort-046-793-666
DB12902	MolPort-006-123-658
DB12903	MolPort-035-944-333
DB12904	MolPort-009-199-495
DB12905	MolPort-001-756-346
DB12906	MolPort-046-033-618
DB12907	MolPort-001-785-882
DB12907	MolPort-005-943-139
DB12907	MolPort-006-069-182
DB12907	MolPort-006-109-373
DB12907	MolPort-006-110-138
DB12907	MolPort-006-113-804
DB12907	MolPort-006-113-843
DB12907	MolPort-006-114-529
DB12907	MolPort-006-114-530
DB12907	MolPort-006-115-361
DB12907	MolPort-006-117-432
DB12907	MolPort-006-121-512
DB12907	MolPort-006-123-900
DB12907	MolPort-042-682-415
DB12910	MolPort-046-418-149
DB12911	MolPort-006-120-770
DB12912	MolPort-005-935-365
DB12912	MolPort-016-638-439
DB12912	MolPort-035-394-976
DB12914	MolPort-035-395-778
DB12919	MolPort-001-967-338
DB12920	MolPort-035-395-757
DB12920	MolPort-035-706-611
DB12920	MolPort-044-561-326
DB12923	MolPort-003-958-631
DB12923	MolPort-009-194-164
DB12924	MolPort-046-418-180
DB12925	MolPort-046-416-970
DB12927	MolPort-046-419-008
DB12928	MolPort-046-701-608
DB12930	MolPort-003-959-103
DB12931	MolPort-002-494-450
DB12933	MolPort-029-944-725
DB12935	MolPort-046-795-582
DB12938	MolPort-003-933-833
DB12941	MolPort-044-560-277
DB12942	MolPort-003-937-741
DB12942	MolPort-006-069-327
DB12942	MolPort-006-111-945
DB12944	MolPort-000-871-966
DB12944	MolPort-003-987-002
DB12945	MolPort-005-933-639
DB12945	MolPort-006-118-647
DB12945	MolPort-035-394-753
DB12945	MolPort-039-138-675
DB12946	MolPort-003-666-763
DB12947	MolPort-003-936-171
DB12947	MolPort-003-990-943
DB12947	MolPort-004-955-209
DB12947	MolPort-005-933-619
DB12947	MolPort-005-971-597
DB12947	MolPort-009-765-572
DB12947	MolPort-046-852-768
DB12948	MolPort-009-019-216
DB12951	MolPort-002-472-525
DB12952	MolPort-046-196-989
DB12954	MolPort-006-124-783
DB12957	MolPort-003-986-182
DB12959	MolPort-035-395-840
DB12961	MolPort-003-941-891
DB12962	MolPort-006-827-159
DB12962	MolPort-046-836-696
DB12963	MolPort-046-419-013
DB12964	MolPort-008-466-845
DB12964	MolPort-038-943-013
DB12965	MolPort-003-925-011
DB12966	MolPort-021-783-059
DB12966	MolPort-039-136-623
DB12967	MolPort-028-754-467
DB12967	MolPort-035-765-448
DB12969	MolPort-002-524-609
DB12969	MolPort-003-910-268
DB12969	MolPort-003-932-949
DB12969	MolPort-023-220-422
DB12969	MolPort-046-684-148
DB12970	MolPort-001-785-882
DB12970	MolPort-005-943-139
DB12970	MolPort-006-069-182
DB12970	MolPort-006-109-373
DB12970	MolPort-006-110-138
DB12970	MolPort-006-113-804
DB12970	MolPort-006-113-843
DB12970	MolPort-006-114-529
DB12970	MolPort-006-114-530
DB12970	MolPort-006-115-361
DB12970	MolPort-006-117-432
DB12970	MolPort-006-121-512
DB12970	MolPort-006-123-900
DB12970	MolPort-042-682-415
DB12972	MolPort-002-525-476
DB12972	MolPort-003-892-374
DB12972	MolPort-006-069-252
DB12972	MolPort-039-052-232
DB12972	MolPort-042-644-765
DB12972	MolPort-046-162-706
DB12972	MolPort-046-683-340
DB12974	MolPort-046-836-699
DB12975	MolPort-000-832-870
DB12975	MolPort-002-507-948
DB12978	MolPort-039-193-825
DB12978	MolPort-046-697-120
DB12979	MolPort-035-789-718
DB12980	MolPort-039-139-609
DB12980	MolPort-044-560-292
DB12981	MolPort-035-395-767
DB12981	MolPort-044-561-331
DB12985	MolPort-009-679-501
DB12985	MolPort-042-665-882
DB12986	MolPort-035-757-944
DB12996	MolPort-001-740-227
DB12996	MolPort-006-069-350
DB12997	MolPort-046-418-475
DB13000	MolPort-044-181-471
DB13000	MolPort-044-561-849
DB13001	MolPort-000-149-441
DB13001	MolPort-006-107-854
DB13002	MolPort-035-677-707
DB13004	MolPort-035-868-931
DB13004	MolPort-046-418-196
DB13005	MolPort-023-293-500
DB13009	MolPort-000-639-655
DB13009	MolPort-003-845-591
DB13010	MolPort-044-193-298
DB13012	MolPort-046-417-914
DB13014	MolPort-003-983-595
DB13018	MolPort-038-354-205
DB13020	MolPort-021-805-014
DB13022	MolPort-023-219-117
DB13024	MolPort-023-293-543
DB13024	MolPort-039-139-467
DB13025	MolPort-003-666-439
DB13026	MolPort-003-959-102
DB13026	MolPort-046-417-221
DB13027	MolPort-044-219-204
DB13028	MolPort-003-983-926
DB13030	MolPort-002-321-221
DB13030	MolPort-005-938-296
DB13030	MolPort-020-000-359
DB13032	MolPort-046-417-498
DB13034	MolPort-039-101-263
DB13034	MolPort-046-788-520
DB13036	MolPort-005-943-701
DB13038	MolPort-003-939-761
DB13038	MolPort-003-959-793
DB13039	MolPort-006-121-213
DB13040	MolPort-016-633-296
DB13040	MolPort-042-652-644
DB13042	MolPort-000-810-994
DB13042	MolPort-009-760-244
DB13044	MolPort-003-665-510
DB13044	MolPort-019-989-804
DB13044	MolPort-046-417-059
DB13048	MolPort-000-445-407
DB13048	MolPort-000-727-979
DB13048	MolPort-002-580-634
DB13051	MolPort-023-219-217
DB13052	MolPort-046-683-424
DB13054	MolPort-046-837-655
DB13056	MolPort-005-935-126
DB13056	MolPort-005-935-612
DB13056	MolPort-046-684-078
DB13058	MolPort-000-156-730
DB13059	MolPort-035-395-702
DB13060	MolPort-042-676-269
DB13060	MolPort-044-181-477
DB13060	MolPort-044-561-845
DB13061	MolPort-016-633-177
DB13063	MolPort-001-740-222
DB13063	MolPort-002-527-396
DB13063	MolPort-004-955-274
DB13063	MolPort-008-268-168
DB13063	MolPort-009-684-169
DB13063	MolPort-016-633-336
DB13065	MolPort-009-679-511
DB13065	MolPort-046-416-857
DB13066	MolPort-039-338-052
DB13068	MolPort-046-683-482
DB13069	MolPort-003-986-952
DB13071	MolPort-006-118-363
DB13072	MolPort-028-720-439
DB13075	MolPort-027-720-817
DB13076	MolPort-003-927-752
DB13077	MolPort-046-033-637
DB13080	MolPort-044-723-849
DB13082	MolPort-006-666-274
DB13083	MolPort-018-666-712
DB13083	MolPort-046-418-160
DB13083	MolPort-046-418-161
DB13084	MolPort-001-779-618
DB13084	MolPort-002-137-860
DB13084	MolPort-006-119-249
DB13084	MolPort-046-861-525
DB13086	MolPort-046-417-272
DB13087	MolPort-044-183-533
DB13089	MolPort-000-772-330
DB13089	MolPort-001-742-604
DB13089	MolPort-002-507-130
DB13089	MolPort-007-980-884
DB13089	MolPort-008-322-980
DB13089	MolPort-023-220-126
DB13089	MolPort-027-835-537
DB13089	MolPort-039-062-015
DB13090	MolPort-046-697-102
DB13090	MolPort-046-697-103
DB13092	MolPort-003-666-355
DB13093	MolPort-046-418-213
DB13094	MolPort-035-765-739
DB13095	MolPort-046-418-479
DB13099	MolPort-003-850-829
DB13100	MolPort-006-107-985
DB13100	MolPort-044-831-693
DB13104	MolPort-044-727-614
DB13109	MolPort-046-426-191
DB13111	MolPort-001-793-933
DB13113	MolPort-009-679-418
DB13115	MolPort-046-417-275
DB13115	MolPort-046-418-481
DB13118	MolPort-046-417-609
DB13121	MolPort-046-788-314
DB13122	MolPort-042-681-314
DB13123	MolPort-042-665-853
DB13125	MolPort-044-649-397
DB13132	MolPort-001-741-431
DB13132	MolPort-002-493-751
DB13132	MolPort-002-692-529
DB13132	MolPort-006-069-257
DB13132	MolPort-006-392-383
DB13132	MolPort-008-322-122
DB13132	MolPort-035-668-922
DB13132	MolPort-046-147-854
DB13136	MolPort-002-915-580
DB13139	MolPort-001-838-925
DB13139	MolPort-006-391-845
DB13139	MolPort-009-653-571
DB13141	MolPort-000-263-288
DB13141	MolPort-002-507-852
DB13141	MolPort-003-666-437
DB13141	MolPort-003-986-647
DB13141	MolPort-005-932-705
DB13142	MolPort-001-793-061
DB13142	MolPort-003-934-936
DB13142	MolPort-005-942-320
DB13142	MolPort-006-115-742
DB13142	MolPort-039-062-122
DB13142	MolPort-046-426-844
DB13145	MolPort-001-790-558
DB13145	MolPort-006-822-646
DB13145	MolPort-035-776-127
DB13145	MolPort-046-416-974
DB13146	MolPort-004-778-440
DB13146	MolPort-027-837-247
DB13146	MolPort-035-942-240
DB13146	MolPort-044-198-430
DB13146	MolPort-044-203-074
DB13153	MolPort-002-534-147
DB13153	MolPort-006-123-991
DB13153	MolPort-020-015-946
DB13154	MolPort-000-872-025
DB13155	MolPort-000-743-690
DB13155	MolPort-001-683-942
DB13155	MolPort-001-683-957
DB13155	MolPort-003-665-735
DB13155	MolPort-019-998-256
DB13156	MolPort-001-739-662
DB13156	MolPort-001-759-845
DB13156	MolPort-001-783-682
DB13156	MolPort-002-319-945
DB13156	MolPort-003-933-716
DB13156	MolPort-003-941-842
DB13156	MolPort-004-959-754
DB13156	MolPort-006-169-989
DB13156	MolPort-023-220-188
DB13156	MolPort-023-335-626
DB13156	MolPort-042-623-313
DB13156	MolPort-044-560-734
DB13156	MolPort-044-561-350
DB13156	MolPort-046-068-945
DB13157	MolPort-006-113-710
DB13157	MolPort-019-993-335
DB13157	MolPort-046-069-029
DB13163	MolPort-003-926-090
DB13163	MolPort-003-926-695
DB13163	MolPort-003-930-167
DB13163	MolPort-003-958-728
DB13163	MolPort-006-110-275
DB13163	MolPort-006-111-890
DB13163	MolPort-027-947-803
DB13163	MolPort-044-560-342
DB13164	MolPort-044-560-347
DB13165	MolPort-039-139-692
DB13165	MolPort-039-331-623
DB13165	MolPort-046-156-612
DB13166	MolPort-005-940-765
DB13166	MolPort-020-001-489
DB13166	MolPort-046-417-361
DB13166	MolPort-046-684-144
DB13167	MolPort-003-923-576
DB13169	MolPort-002-520-919
DB13169	MolPort-003-849-312
DB13169	MolPort-019-997-276
DB13171	MolPort-003-849-693
DB13171	MolPort-046-682-738
DB13174	MolPort-001-742-586
DB13174	MolPort-006-395-878
DB13177	MolPort-002-500-584
DB13177	MolPort-002-524-309
DB13177	MolPort-003-849-160
DB13177	MolPort-003-938-624
DB13177	MolPort-003-938-627
DB13177	MolPort-003-938-630
DB13177	MolPort-008-267-901
DB13177	MolPort-008-267-902
DB13177	MolPort-008-267-907
DB13177	MolPort-008-267-908
DB13177	MolPort-023-222-072
DB13178	MolPort-001-742-552
DB13178	MolPort-001-785-905
DB13178	MolPort-003-719-862
DB13178	MolPort-003-848-190
DB13178	MolPort-003-933-929
DB13178	MolPort-003-933-930
DB13178	MolPort-006-111-433
DB13178	MolPort-008-267-886
DB13179	MolPort-019-939-219
DB13180	MolPort-003-934-936
DB13181	MolPort-006-115-119
DB13182	MolPort-000-003-017
DB13182	MolPort-003-846-122
DB13182	MolPort-044-183-423
DB13183	MolPort-004-963-631
DB13191	MolPort-003-910-254
DB13191	MolPort-006-069-262
DB13191	MolPort-006-110-092
DB13191	MolPort-023-277-145
DB13191	MolPort-029-906-943
DB13191	MolPort-035-766-367
DB13191	MolPort-035-912-938
DB13191	MolPort-044-561-754
DB13191	MolPort-046-795-889
DB13203	MolPort-006-123-329
DB13204	MolPort-002-501-818
DB13206	MolPort-001-783-446
DB13206	MolPort-039-331-942
DB13207	MolPort-000-000-568
DB13207	MolPort-001-770-254
DB13207	MolPort-001-779-720
DB13207	MolPort-001-779-889
DB13207	MolPort-001-794-557
DB13207	MolPort-002-499-418
DB13207	MolPort-003-925-879
DB13207	MolPort-006-109-239
DB13207	MolPort-006-118-537
DB13207	MolPort-042-682-389
DB13207	MolPort-046-068-942
DB13209	MolPort-003-926-090
DB13209	MolPort-003-926-695
DB13209	MolPort-003-930-167
DB13210	MolPort-046-069-029
DB13211	MolPort-039-099-022
DB13212	MolPort-001-783-927
DB13212	MolPort-027-720-628
DB13214	MolPort-006-110-688
DB13215	MolPort-006-110-194
DB13216	MolPort-006-107-924
DB13218	MolPort-000-144-484
DB13218	MolPort-001-759-996
DB13218	MolPort-003-987-005
DB13220	MolPort-001-781-456
DB13220	MolPort-001-792-017
DB13220	MolPort-002-499-382
DB13220	MolPort-003-930-224
DB13221	MolPort-006-111-629
DB13222	MolPort-006-118-528
DB13224	MolPort-001-785-700
DB13226	MolPort-000-255-138
DB13226	MolPort-001-792-394
DB13226	MolPort-002-893-878
DB13226	MolPort-039-331-537
DB13226	MolPort-044-560-004
DB13226	MolPort-046-069-291
DB13226	MolPort-046-684-489
DB13227	MolPort-027-720-480
DB13228	MolPort-009-194-131
DB13230	MolPort-008-155-613
DB13230	MolPort-027-835-865
DB13231	MolPort-001-788-303
DB13231	MolPort-003-848-345
DB13231	MolPort-003-936-000
DB13231	MolPort-006-112-418
DB13231	MolPort-039-140-991
DB13232	MolPort-003-666-374
DB13233	MolPort-003-940-064
DB13236	MolPort-000-703-026
DB13236	MolPort-002-132-045
DB13236	MolPort-003-926-090
DB13236	MolPort-003-926-695
DB13236	MolPort-003-930-167
DB13236	MolPort-006-309-490
DB13236	MolPort-044-175-485
DB13236	MolPort-046-069-029
DB13237	MolPort-003-940-676
DB13240	MolPort-002-507-480
DB13240	MolPort-002-526-599
DB13240	MolPort-006-147-907
DB13242	MolPort-003-940-886
DB13242	MolPort-003-983-756
DB13242	MolPort-023-220-611
DB13242	MolPort-039-193-837
DB13242	MolPort-046-417-367
DB13243	MolPort-027-835-632
DB13244	MolPort-000-514-596
DB13245	MolPort-002-317-292
DB13247	MolPort-018-657-427
DB13247	MolPort-035-784-906
DB13248	MolPort-001-783-534
DB13250	MolPort-001-783-702
DB13250	MolPort-003-934-744
DB13250	MolPort-003-981-649
DB13251	MolPort-000-826-737
DB13251	MolPort-002-052-044
DB13251	MolPort-009-758-586
DB13254	MolPort-006-116-348
DB13261	MolPort-003-926-090
DB13261	MolPort-003-926-695
DB13261	MolPort-003-930-167
DB13261	MolPort-005-935-607
DB13261	MolPort-009-682-920
DB13261	MolPort-028-744-786
DB13261	MolPort-044-193-452
DB13261	MolPort-046-417-346
DB13264	MolPort-001-990-055
DB13264	MolPort-002-506-327
DB13264	MolPort-003-666-256
DB13264	MolPort-003-983-406
DB13269	MolPort-001-769-133
DB13272	MolPort-045-971-733
DB13273	MolPort-003-986-646
DB13273	MolPort-006-130-162
DB13274	MolPort-016-580-852
DB13275	MolPort-001-756-915
DB13277	MolPort-002-885-875
DB13278	MolPort-001-793-650
DB13280	MolPort-001-788-417
DB13282	MolPort-028-603-591
DB13283	MolPort-000-247-035
DB13284	MolPort-002-070-500
DB13288	MolPort-006-130-224
DB13291	MolPort-006-115-501
DB13292	MolPort-003-666-351
DB13292	MolPort-005-934-206
DB13294	MolPort-006-120-720
DB13297	MolPort-001-011-875
DB13306	MolPort-001-770-140
DB13307	MolPort-001-740-850
DB13309	MolPort-005-934-830
DB13313	MolPort-000-696-421
DB13313	MolPort-001-811-818
DB13313	MolPort-002-560-560
DB13313	MolPort-003-983-850
DB13318	MolPort-002-507-437
DB13318	MolPort-003-846-192
DB13320	MolPort-006-112-028
DB13321	MolPort-006-110-814
DB13321	MolPort-035-801-436
DB13322	MolPort-003-926-090
DB13322	MolPort-003-926-695
DB13322	MolPort-003-930-167
DB13323	MolPort-003-925-248
DB13323	MolPort-046-702-463
DB13326	MolPort-001-783-702
DB13326	MolPort-001-795-081
DB13326	MolPort-003-934-744
DB13326	MolPort-023-220-666
DB13327	MolPort-003-959-357
DB13329	MolPort-001-766-757
DB13330	MolPort-001-783-080
DB13330	MolPort-005-942-280
DB13331	MolPort-001-783-607
DB13332	MolPort-002-502-019
DB13333	MolPort-002-903-951
DB13336	MolPort-000-644-140
DB13337	MolPort-046-843-053
DB13340	MolPort-003-959-635
DB13343	MolPort-000-198-907
DB13344	MolPort-001-783-702
DB13344	MolPort-003-934-744
DB13345	MolPort-000-763-385
DB13345	MolPort-023-275-893
DB13345	MolPort-046-589-726
DB13345	MolPort-046-795-917
DB13346	MolPort-001-846-212
DB13347	MolPort-001-789-295
DB13351	MolPort-003-666-418
DB13351	MolPort-004-964-841
DB13354	MolPort-006-112-244
DB13355	MolPort-001-740-511
DB13355	MolPort-039-338-662
DB13357	MolPort-006-110-454
DB13358	MolPort-023-220-606
DB13362	MolPort-006-110-402
DB13363	MolPort-003-925-143
DB13363	MolPort-004-800-941
DB13363	MolPort-004-800-942
DB13363	MolPort-019-334-912
DB13364	MolPort-005-937-983
DB13366	MolPort-001-783-702
DB13366	MolPort-003-934-744
DB13370	MolPort-001-783-058
DB13374	MolPort-002-510-941
DB13374	MolPort-004-955-149
DB13376	MolPort-000-872-027
DB13378	MolPort-003-801-600
DB13378	MolPort-003-925-954
DB13379	MolPort-002-135-342
DB13379	MolPort-046-069-029
DB13381	MolPort-001-788-408
DB13381	MolPort-003-925-323
DB13381	MolPort-046-069-029
DB13382	MolPort-006-109-257
DB13384	MolPort-006-109-390
DB13387	MolPort-003-926-090
DB13387	MolPort-003-926-695
DB13387	MolPort-003-929-183
DB13387	MolPort-003-930-167
DB13387	MolPort-006-822-487
DB13387	MolPort-009-757-496
DB13387	MolPort-020-004-690
DB13387	MolPort-027-845-926
DB13387	MolPort-035-758-028
DB13387	MolPort-039-139-094
DB13387	MolPort-042-652-588
DB13387	MolPort-046-162-658
DB13387	MolPort-046-417-248
DB13387	MolPort-046-589-532
DB13387	MolPort-046-682-156
DB13387	MolPort-046-702-299
DB13387	MolPort-046-836-476
DB13387	MolPort-046-853-276
DB13388	MolPort-035-944-311
DB13389	MolPort-006-117-050
DB13391	MolPort-000-146-079
DB13391	MolPort-000-706-765
DB13392	MolPort-003-926-090
DB13392	MolPort-003-926-695
DB13392	MolPort-003-930-167
DB13392	MolPort-046-069-029
DB13393	MolPort-000-731-722
DB13393	MolPort-003-928-002
DB13393	MolPort-004-964-890
DB13393	MolPort-005-945-897
DB13393	MolPort-027-835-921
DB13394	MolPort-001-785-703
DB13394	MolPort-003-913-362
DB13401	MolPort-000-757-870
DB13402	MolPort-000-894-307
DB13402	MolPort-006-822-625
DB13404	MolPort-001-788-408
DB13404	MolPort-003-925-335
DB13404	MolPort-046-069-029
DB13406	MolPort-000-514-607
DB13406	MolPort-002-550-780
DB13407	MolPort-001-015-123
DB13410	MolPort-046-418-835
DB13411	MolPort-003-666-867
DB13411	MolPort-006-125-109
DB13414	MolPort-006-111-788
DB13415	MolPort-001-783-580
DB13416	MolPort-003-986-753
DB13416	MolPort-020-313-416
DB13417	MolPort-000-422-769
DB13419	MolPort-004-314-046
DB13420	MolPort-046-418-941
DB13421	MolPort-006-121-351
DB13423	MolPort-003-926-090
DB13423	MolPort-003-926-695
DB13423	MolPort-003-930-167
DB13423	MolPort-006-150-104
DB13424	MolPort-001-783-930
DB13425	MolPort-005-932-925
DB13427	MolPort-003-925-258
DB13429	MolPort-033-436-588
DB13431	MolPort-003-666-356
DB13431	MolPort-003-958-599
DB13432	MolPort-002-469-527
DB13434	MolPort-005-933-074
DB13439	MolPort-044-723-544
DB13442	MolPort-000-395-703
DB13443	MolPort-002-507-840
DB13444	MolPort-006-125-511
DB13452	MolPort-027-720-528
DB13455	MolPort-000-163-135
DB13455	MolPort-000-707-094
DB13455	MolPort-028-751-591
DB13455	MolPort-035-789-752
DB13462	MolPort-006-106-566
DB13462	MolPort-006-115-725
DB13464	MolPort-006-115-309
DB13467	MolPort-000-760-871
DB13467	MolPort-000-776-267
DB13467	MolPort-002-527-138
DB13467	MolPort-003-946-601
DB13467	MolPort-006-122-272
DB13467	MolPort-007-549-432
DB13469	MolPort-001-783-652
DB13470	MolPort-005-937-262
DB13470	MolPort-006-709-411
DB13470	MolPort-023-220-332
DB13470	MolPort-023-220-457
DB13470	MolPort-046-423-264
DB13471	MolPort-044-193-347
DB13471	MolPort-046-418-054
DB13472	MolPort-006-114-566
DB13474	MolPort-001-795-046
DB13474	MolPort-046-699-631
DB13475	MolPort-001-779-607
DB13476	MolPort-009-194-168
DB13478	MolPort-003-848-496
DB13478	MolPort-005-935-592
DB13478	MolPort-009-194-150
DB13481	MolPort-000-883-333
DB13483	MolPort-000-872-068
DB13483	MolPort-003-941-618
DB13483	MolPort-005-938-371
DB13483	MolPort-005-942-313
DB13483	MolPort-006-122-741
DB13488	MolPort-006-114-065
DB13489	MolPort-005-933-704
DB13493	MolPort-006-111-566
DB13497	MolPort-003-910-566
DB13499	MolPort-006-147-686
DB13500	MolPort-003-849-678
DB13501	MolPort-000-001-860
DB13501	MolPort-021-783-349
DB13502	MolPort-005-942-337
DB13504	MolPort-002-500-296
DB13506	MolPort-039-070-166
DB13509	MolPort-000-871-622
DB13509	MolPort-006-391-776
DB13510	MolPort-003-983-416
DB13510	MolPort-006-127-244
DB13511	MolPort-006-131-297
DB13511	MolPort-044-195-016
DB13511	MolPort-044-728-937
DB13514	MolPort-005-938-271
DB13516	MolPort-006-117-062
DB13519	MolPort-001-779-798
DB13519	MolPort-046-592-170
DB13520	MolPort-001-794-640
DB13520	MolPort-044-724-487
DB13522	MolPort-000-700-629
DB13523	MolPort-003-812-473
DB13524	MolPort-001-796-335
DB13527	MolPort-001-734-403
DB13528	MolPort-006-147-728
DB13529	MolPort-003-941-618
DB13529	MolPort-005-938-371
DB13529	MolPort-005-942-313
DB13529	MolPort-006-122-741
DB13533	MolPort-002-911-080
DB13536	MolPort-000-721-891
DB13536	MolPort-000-877-520
DB13538	MolPort-005-933-089
DB13540	MolPort-006-823-801
DB13540	MolPort-023-220-511
DB13544	MolPort-001-526-766
DB13546	MolPort-008-156-033
DB13547	MolPort-000-421-594
DB13547	MolPort-003-056-401
DB13547	MolPort-004-288-407
DB13547	MolPort-004-946-835
DB13549	MolPort-005-980-661
DB13549	MolPort-006-117-296
DB13550	MolPort-022-863-711
DB13551	MolPort-000-749-106
DB13551	MolPort-000-886-087
DB13551	MolPort-001-560-184
DB13551	MolPort-002-551-144
DB13551	MolPort-002-551-450
DB13555	MolPort-009-757-731
DB13555	MolPort-046-423-316
DB13566	MolPort-008-269-545
DB13566	MolPort-009-675-649
DB13568	MolPort-000-517-628
DB13568	MolPort-001-790-590
DB13569	MolPort-001-783-702
DB13569	MolPort-003-934-744
DB13569	MolPort-006-119-010
DB13571	MolPort-006-668-253
DB13572	MolPort-006-110-245
DB13573	MolPort-000-263-288
DB13574	MolPort-001-791-773
DB13574	MolPort-003-666-458
DB13576	MolPort-000-142-273
DB13576	MolPort-003-934-593
DB13576	MolPort-046-864-773
DB13579	MolPort-006-122-386
DB13580	MolPort-000-421-568
DB13582	MolPort-001-788-314
DB13582	MolPort-003-845-966
DB13583	MolPort-003-666-365
DB13586	MolPort-002-506-910
DB13586	MolPort-002-508-334
DB13586	MolPort-005-935-516
DB13588	MolPort-000-815-884
DB13588	MolPort-003-666-484
DB13592	MolPort-006-111-199
DB13592	MolPort-006-122-135
DB13595	MolPort-003-926-090
DB13595	MolPort-003-926-695
DB13595	MolPort-003-930-167
DB13596	MolPort-002-043-510
DB13597	MolPort-000-745-489
DB13597	MolPort-002-506-667
DB13597	MolPort-002-586-435
DB13597	MolPort-020-180-545
DB13598	MolPort-001-783-775
DB13600	MolPort-002-721-733
DB13600	MolPort-003-846-189
DB13600	MolPort-019-939-280
DB13601	MolPort-003-904-263
DB13601	MolPort-035-676-329
DB13601	MolPort-035-690-291
DB13607	MolPort-006-117-095
DB13608	MolPort-006-112-593
DB13609	MolPort-000-271-936
DB13609	MolPort-000-814-166
DB13609	MolPort-001-024-273
DB13609	MolPort-021-806-544
DB13611	MolPort-000-631-245
DB13612	MolPort-000-871-622
DB13612	MolPort-000-872-102
DB13612	MolPort-003-929-552
DB13612	MolPort-003-929-929
DB13612	MolPort-003-934-925
DB13612	MolPort-006-117-165
DB13612	MolPort-006-391-776
DB13612	MolPort-006-823-808
DB13613	MolPort-003-845-760
DB13615	MolPort-003-926-090
DB13615	MolPort-003-926-695
DB13615	MolPort-003-930-167
DB13615	MolPort-046-069-029
DB13615	MolPort-046-418-123
DB13618	MolPort-002-215-881
DB13620	MolPort-000-882-033
DB13620	MolPort-003-934-936
DB13623	MolPort-019-786-938
DB13623	MolPort-046-033-625
DB13623	MolPort-046-417-021
DB13624	MolPort-003-909-360
DB13626	MolPort-000-871-607
DB13626	MolPort-003-926-090
DB13626	MolPort-003-926-695
DB13626	MolPort-003-930-167
DB13626	MolPort-003-930-386
DB13627	MolPort-000-885-505
DB13628	MolPort-000-869-422
DB13628	MolPort-006-127-193
DB13629	MolPort-001-822-394
DB13634	MolPort-000-156-295
DB13635	MolPort-000-696-863
DB13635	MolPort-000-917-697
DB13635	MolPort-001-685-072
DB13636	MolPort-000-263-288
DB13636	MolPort-001-783-508
DB13638	MolPort-020-001-093
DB13639	MolPort-001-761-151
DB13639	MolPort-001-779-714
DB13639	MolPort-003-928-589
DB13640	MolPort-002-169-466
DB13640	MolPort-002-525-526
DB13640	MolPort-003-724-821
DB13640	MolPort-030-082-369
DB13641	MolPort-000-559-751
DB13642	MolPort-003-666-435
DB13642	MolPort-006-112-728
DB13644	MolPort-000-873-077
DB13644	MolPort-000-917-207
DB13644	MolPort-001-765-909
DB13644	MolPort-009-219-567
DB13645	MolPort-000-732-200
DB13645	MolPort-000-917-728
DB13645	MolPort-001-727-949
DB13649	MolPort-006-123-873
DB13650	MolPort-001-793-006
DB13650	MolPort-003-926-090
DB13650	MolPort-003-926-695
DB13650	MolPort-003-930-167
DB13650	MolPort-003-934-936
DB13652	MolPort-006-126-472
DB13654	MolPort-001-756-349
DB13654	MolPort-003-926-090
DB13654	MolPort-003-926-695
DB13654	MolPort-003-930-167
DB13655	MolPort-001-783-581
DB13657	MolPort-006-116-584
DB13659	MolPort-000-808-711
DB13659	MolPort-046-846-837
DB13660	MolPort-002-008-509
DB13660	MolPort-002-341-798
DB13662	MolPort-006-111-243
DB13663	MolPort-000-514-013
DB13665	MolPort-000-917-126
DB13665	MolPort-023-219-572
DB13667	MolPort-046-417-368
DB13667	MolPort-046-418-573
DB13667	MolPort-046-684-014
DB13667	MolPort-046-701-989
DB13668	MolPort-000-929-110
DB13668	MolPort-003-896-098
DB13668	MolPort-006-832-191
DB13669	MolPort-000-871-528
DB13670	MolPort-027-806-960
DB13673	MolPort-006-116-395
DB13673	MolPort-019-939-248
DB13673	MolPort-023-219-656
DB13674	MolPort-000-997-539
DB13674	MolPort-039-060-194
DB13679	MolPort-002-507-837
DB13679	MolPort-002-904-271
DB13679	MolPort-003-845-934
DB13679	MolPort-003-940-748
DB13679	MolPort-006-841-225
DB13679	MolPort-046-682-743
DB13682	MolPort-003-987-502
DB13682	MolPort-023-220-355
DB13682	MolPort-023-332-329
DB13682	MolPort-027-720-515
DB13683	MolPort-003-895-766
DB13689	MolPort-020-006-029
DB13689	MolPort-046-418-491
DB13689	MolPort-046-702-695
DB13691	MolPort-000-773-852
DB13693	MolPort-019-995-226
DB13694	MolPort-006-121-479
DB13696	MolPort-001-822-932
DB13697	MolPort-000-563-753
DB13697	MolPort-001-915-011
DB13703	MolPort-004-321-401
DB13703	MolPort-039-240-847
DB13703	MolPort-044-550-857
DB13705	MolPort-001-783-702
DB13705	MolPort-003-934-744
DB13706	MolPort-000-805-271
DB13706	MolPort-003-925-368
DB13706	MolPort-006-828-638
DB13706	MolPort-046-069-029
DB13707	MolPort-001-761-151
DB13707	MolPort-001-779-714
DB13707	MolPort-003-928-589
DB13707	MolPort-003-939-084
DB13707	MolPort-046-069-029
DB13711	MolPort-046-418-799
DB13712	MolPort-003-911-863
DB13713	MolPort-001-779-658
DB13713	MolPort-009-766-215
