drugbank_id	mcule_id
DB08496	MCULE-6870528147
DB08501	MCULE-6546189117
DB08508	MCULE-4658036994
DB08508	MCULE-7433058130
DB08517	MCULE-1297538743
DB08517	MCULE-3240859900
DB08530	MCULE-5200782699
DB08534	MCULE-3806903379
DB08547	MCULE-2994624081
DB08560	MCULE-4661266289
DB08573	MCULE-2380497277
DB08578	MCULE-8367489607
DB08587	MCULE-6112659813
DB08597	MCULE-1245787291
DB08597	MCULE-9260462246
DB08599	MCULE-4663799815
DB08599	MCULE-9495972509
DB08604	MCULE-2614621397
DB08619	MCULE-8304268118
DB08632	MCULE-9508211775
DB08645	MCULE-5170594512
DB08645	MCULE-8687537496
DB08652	MCULE-8683047927
DB08653	MCULE-2705006421
DB08653	MCULE-6402431765
DB08653	MCULE-7454095928
DB08655	MCULE-6933890211
DB08660	MCULE-6434498680
DB08688	MCULE-6858373499
DB08695	MCULE-7220840216
DB08701	MCULE-8170654377
DB08709	MCULE-1809154494
DB08711	MCULE-6589732445
DB08748	MCULE-2235235718
DB08748	MCULE-3802777070
DB08754	MCULE-5770570134
DB08757	MCULE-4717492978
DB08767	MCULE-2396420706
DB08768	MCULE-6781114249
DB08776	MCULE-1186119423
DB08777	MCULE-6377092041
DB08778	MCULE-8818352033
DB08780	MCULE-3709523641
DB08782	MCULE-3131833583
DB08782	MCULE-4704040096
DB08784	MCULE-5232016425
DB08785	MCULE-1243494784
DB08787	MCULE-2324580157
DB08787	MCULE-7894289750
DB08788	MCULE-1070038344
DB08788	MCULE-5560933966
DB08790	MCULE-7197599645
DB08794	MCULE-8709308438
DB08797	MCULE-5482995635
DB08799	MCULE-4468873456
DB08799	MCULE-6727478889
DB08799	MCULE-7710878667
DB08800	MCULE-5568455528
DB08800	MCULE-9479121493
DB08804	MCULE-3608441851
DB08805	MCULE-4285442691
DB08808	MCULE-8963019742
DB08809	MCULE-1246638159
DB08826	MCULE-6406005067
DB08828	MCULE-6680076172
DB08830	MCULE-8376809671
DB08831	MCULE-4078609150
DB08831	MCULE-7579371087
DB08837	MCULE-8812335475
DB08838	MCULE-1546201217
DB08838	MCULE-1741616711
DB08839	MCULE-1409159252
DB08839	MCULE-4172919537
DB08839	MCULE-8194058321
DB08839	MCULE-8284106623
DB08839	MCULE-8788459983
DB08839	MCULE-9704202042
DB08841	MCULE-3986856320
DB08841	MCULE-6739710688
DB08842	MCULE-1446832051
DB08842	MCULE-4252227019
DB08844	MCULE-3320087210
DB08845	MCULE-5148157449
DB08846	MCULE-2894256306
DB08847	MCULE-3129945874
DB08847	MCULE-5389747201
DB08847	MCULE-5972935636
DB08847	MCULE-6465399562
DB08847	MCULE-8358409700
DB08847	MCULE-8797295826
DB08848	MCULE-7878143035
DB08848	MCULE-9382105537
DB08849	MCULE-3189529983
DB08858	MCULE-2417731672
DB08858	MCULE-3012913860
DB08858	MCULE-5646000632
DB08858	MCULE-6228555987
DB08858	MCULE-7589543839
DB08858	MCULE-7728164114
DB08858	MCULE-7956718357
DB08881	MCULE-7244406627
DB08882	MCULE-5669623736
DB08884	MCULE-4909487075
DB08891	MCULE-2275748923
DB08891	MCULE-4066377889
DB08891	MCULE-5448996279
DB08891	MCULE-8004972280
DB08891	MCULE-8553382917
DB08908	MCULE-4208733984
DB08908	MCULE-8277820773
DB08913	MCULE-7728164114
DB08921	MCULE-2462317444
DB08926	MCULE-6562710652
DB08936	MCULE-3598783218
DB08936	MCULE-4720374498
DB08938	MCULE-1504889908
DB08938	MCULE-3504782871
DB08938	MCULE-9699231474
DB08938	MCULE-9788063146
DB08941	MCULE-1869071991
DB08941	MCULE-3637060810
DB08941	MCULE-7240083175
DB08942	MCULE-1659746677
DB08947	MCULE-4173540770
DB08950	MCULE-9172964530
DB08951	MCULE-2405373520
DB08951	MCULE-8196316614
DB08958	MCULE-8471986715
DB08965	MCULE-8501294417
DB08969	MCULE-8412022001
DB08972	MCULE-1576355150
DB08980	MCULE-6906880316
DB08981	MCULE-7151650091
DB08984	MCULE-1947069447
DB08985	MCULE-2253455268
DB08985	MCULE-7723795613
DB08989	MCULE-4849532738
DB08991	MCULE-7047015834
DB08995	MCULE-3131534165
DB08995	MCULE-3603671410
DB08995	MCULE-5425673858
DB08995	MCULE-6096209142
DB08995	MCULE-7470582588
DB09001	MCULE-1782264021
DB09001	MCULE-2385886171
DB09001	MCULE-7865947392
DB09002	MCULE-6372631680
DB09002	MCULE-6526705979
DB09009	MCULE-1215719824
DB09009	MCULE-6268951673
DB09011	MCULE-2526925294
DB09019	MCULE-1869883185
DB09019	MCULE-9140626069
DB09020	MCULE-8607347748
DB09022	MCULE-3872030067
DB09022	MCULE-6007979832
DB09023	MCULE-2668849266
DB09023	MCULE-7558186631
DB09026	MCULE-6209020635
DB09026	MCULE-9266562390
DB09028	MCULE-3213872611
DB09028	MCULE-8680446527
DB09028	MCULE-9751273485
DB09055	MCULE-1812606914
DB09061	MCULE-3205345923
DB09064	MCULE-1191505270
DB09064	MCULE-7813489332
DB09064	MCULE-8060052925
DB09069	MCULE-6395982127
DB09069	MCULE-8416517930
DB09069	MCULE-9820869946
DB09072	MCULE-3833394421
DB09084	MCULE-5327094537
DB09084	MCULE-8405895413
DB09085	MCULE-8973928579
DB09087	MCULE-1504889908
DB09087	MCULE-5932450224
DB09087	MCULE-9699231474
DB09089	MCULE-9142367404
DB09093	MCULE-1031732283
DB09093	MCULE-1536837850
DB09093	MCULE-2208752804
DB09093	MCULE-7689651477
DB09093	MCULE-9900766267
DB09094	MCULE-7709153867
DB09094	MCULE-9617461427
DB09096	MCULE-5748985501
DB09104	MCULE-3504782871
DB09104	MCULE-9788063146
DB09115	MCULE-6767985681
DB09116	MCULE-5396813937
DB09120	MCULE-1919088454
DB09120	MCULE-8056866140
DB09125	MCULE-5932450224
DB09125	MCULE-7981253226
DB09129	MCULE-2168290829
DB09129	MCULE-7728164114
DB09131	MCULE-6500988684
DB09131	MCULE-7728164114
DB09132	MCULE-4909487075
DB09138	MCULE-3698902523
DB09138	MCULE-9788063146
DB09144	MCULE-1894899028
DB09145	MCULE-9788063146
DB09146	MCULE-2194139384
DB09146	MCULE-3117305964
DB09146	MCULE-3833394421
DB09146	MCULE-5933491732
DB09146	MCULE-9788063146
DB09147	MCULE-3117305964
DB09147	MCULE-7221126244
DB09153	MCULE-3833394421
DB09153	MCULE-7728164114
DB09154	MCULE-3833394421
DB09154	MCULE-7981253226
DB09160	MCULE-9788063146
DB09165	MCULE-7221126244
DB09201	MCULE-4419123362
DB09203	MCULE-4991429316
DB09203	MCULE-9224975872
DB09205	MCULE-1969432615
DB09205	MCULE-2801983845
DB09210	MCULE-7645397226
DB09213	MCULE-5291883887
DB09213	MCULE-6401400613
DB09213	MCULE-9475454445
DB09214	MCULE-3996598662
DB09214	MCULE-9740144074
DB09216	MCULE-9901889833
DB09218	MCULE-2179054835
DB09220	MCULE-6145684901
DB09221	MCULE-6561885094
DB09232	MCULE-9773459897
DB09237	MCULE-8264151664
DB09238	MCULE-4628612636
DB09238	MCULE-7098869865
DB09241	MCULE-6490213141
DB09241	MCULE-7728164114
DB09241	MCULE-7744087830
DB09243	MCULE-9418429772
DB09244	MCULE-2290835861
DB09244	MCULE-5767165586
DB09244	MCULE-7179575512
DB09246	MCULE-9257050940
DB09247	MCULE-2765197135
DB09249	MCULE-7546667258
DB09249	MCULE-9220046974
DB09256	MCULE-1366455644
DB09256	MCULE-5437272395
DB09267	MCULE-9984593510
DB09269	MCULE-6701370784
DB09270	MCULE-1503733666
DB09273	MCULE-4193802883
DB09274	MCULE-1229071455
DB09274	MCULE-7041587395
DB09275	MCULE-5932450224
DB09275	MCULE-6945109653
DB09276	MCULE-3833394421
DB09276	MCULE-4512277143
DB09276	MCULE-7005300961
DB09276	MCULE-8242461703
DB09277	MCULE-7472714268
DB09277	MCULE-7712564949
DB09277	MCULE-7728164114
DB09281	MCULE-3504782871
DB09282	MCULE-1835289527
DB09283	MCULE-8684419953
DB09288	MCULE-9315026878
DB09293	MCULE-6152801555
DB09298	MCULE-4152291525
DB09298	MCULE-6463439345
DB09298	MCULE-7201821938
DB09298	MCULE-8379030042
DB09298	MCULE-9573038178
DB09300	MCULE-5968512851
DB09300	MCULE-6350961922
DB09306	MCULE-2275173553
DB09306	MCULE-3284788129
DB09314	MCULE-9788063146
DB09316	MCULE-5189360356
DB09316	MCULE-7728164114
DB09320	MCULE-3361980012
DB09320	MCULE-3899419884
DB09320	MCULE-3955575945
DB09320	MCULE-4132571573
DB09320	MCULE-5712256399
DB09320	MCULE-6846784607
DB09320	MCULE-7644229995
DB09320	MCULE-7708800117
DB09320	MCULE-8861116126
DB09322	MCULE-1504889908
DB09322	MCULE-6561885094
DB09324	MCULE-5736232188
DB09324	MCULE-5989515572
DB09324	MCULE-8384465258
DB09325	MCULE-2361956978
DB09325	MCULE-3833394421
DB09326	MCULE-5646000632
DB09327	MCULE-1147953020
DB09327	MCULE-1366455644
DB09327	MCULE-5437272395
DB09332	MCULE-3833394421
DB09338	MCULE-7569539735
DB09338	MCULE-9788063146
DB09345	MCULE-1100217744
DB09345	MCULE-5337294231
DB09347	MCULE-8720245513
DB09350	MCULE-7766634514
DB09351	MCULE-2260668292
DB09351	MCULE-9803896732
DB09352	MCULE-6550881985
DB09352	MCULE-6999513658
DB09355	MCULE-6208267608
DB09357	MCULE-2403906933
DB09380	MCULE-3833394421
DB09383	MCULE-4729751323
DB09385	MCULE-2058909258
DB09389	MCULE-1283162506
DB09389	MCULE-6301437684
DB09394	MCULE-5726619687
DB09395	MCULE-3833394421
DB09395	MCULE-8295936189
DB09398	MCULE-2361956978
DB09400	MCULE-9212969564
DB09401	MCULE-2567091829
DB09401	MCULE-6379265961
DB09401	MCULE-8180886770
DB09407	MCULE-3504782871
DB09407	MCULE-7728164114
DB09409	MCULE-3504782871
DB09409	MCULE-8295936189
DB09409	MCULE-9788063146
DB09413	MCULE-5726619687
DB09413	MCULE-5932450224
DB09414	MCULE-5726619687
DB09414	MCULE-5932450224
DB09418	MCULE-1858636187
DB09418	MCULE-5932450224
DB09419	MCULE-9562771067
DB09420	MCULE-6152801555
DB09421	MCULE-5812782214
DB09425	MCULE-4554913963
DB09425	MCULE-7567945244
DB09449	MCULE-3833394421
DB09449	MCULE-5726619687
DB09459	MCULE-1568229930
DB09459	MCULE-3643444072
DB09459	MCULE-3867000095
DB09459	MCULE-3942804599
DB09459	MCULE-4223142955
DB09459	MCULE-5996388251
DB09459	MCULE-6491788082
DB09460	MCULE-3743781291
DB09460	MCULE-3833394421
DB09462	MCULE-6349111826
DB09472	MCULE-1504889908
DB09472	MCULE-3833394421
DB09473	MCULE-7567945244
DB09473	MCULE-7753869266
DB09477	MCULE-3507396113
DB09479	MCULE-1029714383
DB09479	MCULE-6206845485
DB09481	MCULE-3504782871
DB09481	MCULE-3743781291
DB09483	MCULE-5387110670
DB09483	MCULE-5932450224
DB09483	MCULE-8864689875
DB09484	MCULE-3833394421
DB09490	MCULE-7567945244
DB09490	MCULE-7728164114
DB09494	MCULE-9457426256
DB09496	MCULE-6787528773
DB09498	MCULE-7728164114
DB09498	MCULE-9984593510
DB09499	MCULE-1871677467
DB09501	MCULE-3117305964
DB09501	MCULE-5646000632
DB09501	MCULE-7981253226
DB09510	MCULE-8513891094
DB09513	MCULE-8513891094
DB09516	MCULE-7494596350
DB09517	MCULE-2194139384
DB09517	MCULE-3117305964
DB09517	MCULE-3833394421
DB09517	MCULE-5933491732
DB09517	MCULE-6716661574
DB09526	MCULE-3953269041
DB09543	MCULE-5398249325
DB09546	MCULE-1504889908
DB09555	MCULE-1113222985
DB09555	MCULE-2363896855
DB09555	MCULE-3549142744
DB09555	MCULE-4043344867
DB09555	MCULE-4539366958
DB09555	MCULE-4557204807
DB09555	MCULE-5170688290
DB09555	MCULE-5685341446
DB09555	MCULE-5961645860
DB09555	MCULE-6787180735
DB09555	MCULE-9543056649
DB09555	MCULE-9920754312
DB09561	MCULE-3833394421
DB09563	MCULE-7712564949
DB11056	MCULE-7728164114
DB11056	MCULE-8076342212
DB11071	MCULE-3642683340
DB11072	MCULE-2361956978
DB11073	MCULE-6149173520
DB11079	MCULE-1846755153
DB11079	MCULE-8407868694
DB11080	MCULE-5142506228
DB11080	MCULE-8906786977
DB11081	MCULE-7728164114
DB11081	MCULE-9699231474
DB11085	MCULE-7018276061
DB11090	MCULE-5142506228
DB11090	MCULE-5932450224
DB11092	MCULE-2361956978
DB11092	MCULE-8076342212
DB11093	MCULE-5396813937
DB11093	MCULE-7981253226
DB11096	MCULE-1845729846
DB11096	MCULE-3601892254
DB11096	MCULE-3860122204
DB11096	MCULE-4233569617
DB11096	MCULE-5585056186
DB11096	MCULE-6820939094
DB11096	MCULE-7025513395
DB11096	MCULE-7433054534
DB11096	MCULE-7534165746
DB11096	MCULE-7721807246
DB11098	MCULE-3743781291
DB11098	MCULE-5932450224
DB11100	MCULE-1008326286
DB11100	MCULE-6053903884
DB11100	MCULE-8434622691
DB11102	MCULE-3253015023
DB11102	MCULE-5263649721
DB11102	MCULE-6575205127
DB11107	MCULE-1568229930
DB11107	MCULE-3643444072
DB11107	MCULE-3867000095
DB11107	MCULE-3942804599
DB11107	MCULE-4223142955
DB11107	MCULE-5932450224
DB11107	MCULE-5996388251
DB11107	MCULE-6491788082
DB11109	MCULE-3583111150
DB11110	MCULE-3504782871
DB11110	MCULE-7981253226
DB11115	MCULE-5496388555
DB11117	MCULE-7928135942
DB11119	MCULE-3833394421
DB11119	MCULE-6152801555
DB11121	MCULE-8065730786
DB11125	MCULE-7555832890
DB11125	MCULE-8602828714
DB11126	MCULE-5396813937
DB11126	MCULE-6716661574
DB11128	MCULE-5646000632
DB11128	MCULE-9788063146
DB11129	MCULE-8513891094
DB11134	MCULE-6500988684
DB11141	MCULE-5281427955
DB11141	MCULE-6716661574
DB11142	MCULE-9212969564
DB11145	MCULE-7753869266
DB11148	MCULE-6283966699
DB11150	MCULE-1504889908
DB11150	MCULE-7907563410
DB11151	MCULE-9788063146
DB11153	MCULE-5932450224
DB11153	MCULE-9788063146
DB11154	MCULE-6561885094
DB11154	MCULE-7981253226
DB11155	MCULE-7925567906
DB11156	MCULE-5728234189
DB11156	MCULE-9766138074
DB11157	MCULE-8492759735
DB11159	MCULE-3833394421
DB11159	MCULE-4077812195
DB11168	MCULE-1397527919
DB11168	MCULE-2284044831
DB11168	MCULE-5396813937
DB11171	MCULE-1504889908
DB11171	MCULE-3117305964
DB11171	MCULE-9788063146
DB11175	MCULE-1025041475
DB11175	MCULE-6561885094
DB11181	MCULE-7109134658
DB11181	MCULE-8960409513
DB11182	MCULE-2782240614
DB11182	MCULE-5664596559
DB11183	MCULE-3833394421
DB11184	MCULE-9834081696
DB11185	MCULE-1313711100
DB11189	MCULE-2415764032
DB11189	MCULE-3504782871
DB11191	MCULE-4810176105
DB11192	MCULE-1397527919
DB11192	MCULE-2284044831
DB11195	MCULE-9129572486
DB11197	MCULE-1666411258
DB11197	MCULE-1896679526
DB11197	MCULE-2415764032
DB11197	MCULE-3163788266
DB11197	MCULE-6337217524
DB11197	MCULE-9147562606
DB11200	MCULE-1408935074
DB11200	MCULE-2415764032
DB11200	MCULE-7728164114
DB11200	MCULE-9699231474
DB11200	MCULE-9788063146
DB11205	MCULE-7728164114
DB11205	MCULE-9699231474
DB11205	MCULE-9788063146
DB11207	MCULE-5563428797
DB11210	MCULE-2415764032
DB11210	MCULE-3163788266
DB11217	MCULE-6263354946
DB11217	MCULE-7179561853
DB11219	MCULE-9243201396
DB11220	MCULE-9110589327
DB11221	MCULE-2204733956
DB11233	MCULE-7981253226
DB11233	MCULE-8906786977
DB11239	MCULE-1504889908
DB11239	MCULE-9699231474
DB11244	MCULE-6274880347
DB11246	MCULE-6500988684
DB11246	MCULE-6716661574
DB11248	MCULE-6561885094
DB11248	MCULE-6716661574
DB11250	MCULE-2198239945
DB11254	MCULE-6006628559
DB11255	MCULE-1025041475
DB11255	MCULE-2168290829
DB11257	MCULE-2361956978
DB11259	MCULE-4793583546
DB11262	MCULE-5165582050
DB11263	MCULE-1053393909
DB11263	MCULE-2680057126
DB11263	MCULE-5072223256
DB11263	MCULE-5736219351
DB11263	MCULE-6371207645
DB11263	MCULE-6616582944
DB11263	MCULE-6899299981
DB11263	MCULE-7390045401
DB11263	MCULE-7422120818
DB11263	MCULE-8247147333
DB11263	MCULE-8418609646
DB11263	MCULE-9265326904
DB11263	MCULE-9324982722
DB11264	MCULE-5396813937
DB11268	MCULE-8201140117
DB11274	MCULE-6654152934
DB11274	MCULE-7009075523
DB11274	MCULE-8066203648
DB11278	MCULE-7014415962
DB11279	MCULE-5451046836
DB11279	MCULE-6350947489
DB11281	MCULE-3743781291
DB11281	MCULE-6945109653
DB11283	MCULE-6138841841
DB11283	MCULE-6548903629
DB11285	MCULE-4743217929
DB11288	MCULE-1539689950
DB11288	MCULE-4351689127
DB11288	MCULE-8439560900
DB11290	MCULE-5127577640
DB11290	MCULE-9699231474
DB11291	MCULE-4994148117
DB11304	MCULE-1828011376
DB11309	MCULE-1504889908
DB11315	MCULE-4003028645
DB11315	MCULE-8895721422
DB11315	MCULE-9148232132
DB11323	MCULE-8684266018
DB11324	MCULE-2962663844
DB11336	MCULE-2915862970
DB11337	MCULE-7761672825
DB11342	MCULE-9699231474
DB11344	MCULE-1560042129
DB11344	MCULE-1773565901
DB11344	MCULE-3070949324
DB11344	MCULE-4166374217
DB11344	MCULE-4483343064
DB11344	MCULE-5125262116
DB11344	MCULE-6806905940
DB11344	MCULE-8181548788
DB11344	MCULE-9118405009
DB11344	MCULE-9383663409
DB11344	MCULE-9589330865
DB11345	MCULE-2476865084
DB11345	MCULE-8091672466
DB11345	MCULE-8475137009
DB11348	MCULE-5396813937
DB11348	MCULE-5726619687
DB11359	MCULE-5627336368
DB11364	MCULE-1133577588
DB11364	MCULE-3374254585
DB11364	MCULE-3543184304
DB11364	MCULE-3638005016
DB11364	MCULE-4298342530
DB11364	MCULE-8730505009
DB11368	MCULE-4863420880
DB11373	MCULE-1585410947
DB11373	MCULE-7404552511
DB11376	MCULE-4749695585
DB11378	MCULE-8695838479
DB11379	MCULE-1409506239
DB11386	MCULE-7565024869
DB11387	MCULE-5607930311
DB11390	MCULE-8986409592
DB11396	MCULE-2962145672
DB11397	MCULE-3173230917
DB11398	MCULE-4598187571
DB11404	MCULE-6446074322
DB11410	MCULE-9731772039
DB11413	MCULE-4639779190
DB11413	MCULE-5427563314
DB11413	MCULE-7541561749
DB11413	MCULE-8091986144
DB11419	MCULE-3366046553
DB11421	MCULE-7224198077
DB11423	MCULE-2327397270
DB11423	MCULE-5612044177
DB11423	MCULE-6219687714
DB11423	MCULE-7313376465
DB11423	MCULE-9711731976
DB11426	MCULE-5427683738
DB11426	MCULE-5845744545
DB11428	MCULE-2124077600
DB11428	MCULE-5424054659
DB11430	MCULE-1260830897
DB11430	MCULE-8718609358
DB11437	MCULE-9594382443
DB11442	MCULE-2034894942
DB11443	MCULE-1346410415
DB11443	MCULE-4638041612
DB11446	MCULE-2247044354
DB11447	MCULE-2058587296
DB11448	MCULE-6423853407
DB11450	MCULE-4183495834
DB11450	MCULE-9267605531
DB11450	MCULE-9360772794
DB11451	MCULE-4667457959
DB11451	MCULE-9508255430
DB11457	MCULE-7287067191
DB11457	MCULE-7415617623
DB11457	MCULE-9222232228
DB11461	MCULE-9179642576
DB11463	MCULE-3335430158
DB11464	MCULE-3339443865
DB11472	MCULE-6592029073
DB11473	MCULE-1711023442
DB11473	MCULE-8125791587
DB11477	MCULE-5365381772
DB11478	MCULE-1031878316
DB11478	MCULE-3886817675
DB11478	MCULE-8165772912
DB11480	MCULE-1522724975
DB11491	MCULE-6661335977
DB11491	MCULE-8937074288
DB11493	MCULE-3833394421
DB11495	MCULE-2079295473
DB11495	MCULE-2876424448
DB11495	MCULE-5452359784
DB11495	MCULE-9262524932
DB11496	MCULE-4331370211
DB11497	MCULE-4788565601
DB11502	MCULE-4554935124
DB11504	MCULE-4063768824
DB11504	MCULE-9121086280
DB11511	MCULE-3301012394
DB11511	MCULE-6812538336
DB11512	MCULE-1063778203
DB11512	MCULE-1828401074
DB11512	MCULE-2732679375
DB11512	MCULE-7197277407
DB11521	MCULE-1952935390
DB11521	MCULE-6158459070
DB11521	MCULE-7574200941
DB11525	MCULE-5646000632
DB11543	MCULE-7640826371
DB11552	MCULE-6158927168
DB11552	MCULE-9419880350
DB11558	MCULE-4817136027
DB11561	MCULE-3377922376
DB11561	MCULE-4734217474
DB11562	MCULE-4170852162
DB11570	MCULE-7746500520
DB11573	MCULE-7728164114
DB11573	MCULE-9699231474
DB11573	MCULE-9788063146
DB11577	MCULE-5709707513
DB11583	MCULE-1687214567
DB11583	MCULE-6808128344
DB11584	MCULE-3948410635
DB11584	MCULE-7806623935
DB11590	MCULE-3833394421
DB11590	MCULE-7569539735
DB11590	MCULE-8297385152
DB11593	MCULE-9285695361
DB11594	MCULE-4445406458
DB11594	MCULE-9833802708
DB11596	MCULE-2077919807
DB11596	MCULE-5270742619
DB11596	MCULE-8534376696
DB11617	MCULE-2160605272
DB11617	MCULE-2602706849
DB11617	MCULE-7711338166
DB11622	MCULE-5706924248
DB11622	MCULE-5802470514
DB11622	MCULE-6810385974
DB11638	MCULE-8040777258
DB11640	MCULE-5478459845
DB11651	MCULE-1407851271
DB11656	MCULE-3675104222
DB11656	MCULE-4483637383
DB11656	MCULE-9496500654
DB11672	MCULE-6060812570
DB11673	MCULE-1085128102
DB11673	MCULE-4947422460
DB11673	MCULE-8801502741
DB11674	MCULE-1358694468
DB11674	MCULE-5874318771
DB11674	MCULE-6555642673
DB11675	MCULE-1051026269
DB11675	MCULE-4990474303
DB11675	MCULE-8781584252
DB11689	MCULE-8405743860
DB11695	MCULE-5739145561
DB11695	MCULE-6075276336
DB11695	MCULE-9115243868
DB11699	MCULE-1494492129
DB11699	MCULE-8015780530
DB11702	MCULE-4424119827
DB11710	MCULE-3730119214
DB11710	MCULE-5111011574
DB11710	MCULE-8502674332
DB11742	MCULE-8485865325
DB11748	MCULE-1749382007
DB11748	MCULE-9655978655
DB11749	MCULE-1638759858
DB11750	MCULE-2888400680
DB11750	MCULE-7264192954
DB11753	MCULE-7826276250
DB11770	MCULE-8833984722
DB11789	MCULE-7157392758
DB11797	MCULE-6401094298
DB11823	MCULE-4905246871
DB11823	MCULE-6886868694
DB11823	MCULE-9619764916
DB11831	MCULE-9671248933
DB11835	MCULE-7567945244
DB11846	MCULE-8832153777
DB11859	MCULE-6556565861
DB11859	MCULE-8579431063
DB11868	MCULE-5120797917
DB11868	MCULE-7364782624
DB11875	MCULE-3718375492
DB11876	MCULE-2362267167
DB11892	MCULE-5882734322
DB11892	MCULE-8435182996
DB11898	MCULE-8206580994
DB11932	MCULE-8581798506
DB11937	MCULE-4310803796
DB11989	MCULE-5592629788
DB11994	MCULE-3526700960
DB12007	MCULE-2586547916
DB12028	MCULE-4652902485
DB12028	MCULE-5086148258
DB12028	MCULE-9457576530
DB12029	MCULE-1539064371
DB12029	MCULE-2315764400
DB12029	MCULE-7970737031
DB12029	MCULE-8135887819
DB12029	MCULE-8331698684
DB12029	MCULE-9222874146
DB12039	MCULE-1532117250
DB12039	MCULE-4219942050
DB12039	MCULE-8775451204
DB12052	MCULE-2932284439
DB12052	MCULE-8193022631
DB12081	MCULE-3987885076
DB12081	MCULE-6566332427
DB12087	MCULE-9158890331
DB12092	MCULE-7806634031
DB12092	MCULE-8827578135
DB12093	MCULE-1328768112
DB12093	MCULE-5343199995
DB12093	MCULE-7006385138
DB12093	MCULE-7464134414
DB12093	MCULE-9155587841
DB12093	MCULE-9590328189
DB12098	MCULE-2275748923
DB12098	MCULE-4066377889
DB12098	MCULE-5448996279
DB12098	MCULE-8004972280
DB12098	MCULE-8553382917
DB12110	MCULE-2169847421
DB12110	MCULE-2228724572
DB12110	MCULE-6997954056
DB12112	MCULE-2797068826
DB12112	MCULE-3222341524
DB12116	MCULE-3341525983
DB12116	MCULE-7760530136
DB12116	MCULE-9752626908
DB12123	MCULE-6451237852
DB12131	MCULE-6785190223
DB12131	MCULE-6865629197
DB12156	MCULE-4586318816
DB12161	MCULE-1165382531
DB12161	MCULE-2700319425
DB12161	MCULE-5822627411
DB12161	MCULE-6472043806
DB12161	MCULE-8117239024
DB12163	MCULE-8294658136
DB12163	MCULE-9218242147
DB12173	MCULE-6674594079
DB12176	MCULE-5474939153
DB12177	MCULE-1127486103
DB12177	MCULE-1367500674
DB12179	MCULE-2295548779
DB12216	MCULE-7768334865
DB12221	MCULE-8058775334
DB12221	MCULE-8218872905
DB12223	MCULE-6075224915
DB12224	MCULE-3120744944
DB12224	MCULE-4574359237
DB12224	MCULE-9439896780
DB12226	MCULE-8960057146
DB12230	MCULE-6233331324
DB12245	MCULE-8131756770
DB12248	MCULE-1663996986
DB12248	MCULE-2223542666
DB12290	MCULE-8247528856
DB12291	MCULE-6069634534
DB12291	MCULE-7745808196
DB12293	MCULE-2635908358
DB12293	MCULE-6729144331
DB12298	MCULE-9029574240
DB12300	MCULE-1970846007
DB12308	MCULE-6556565861
DB12308	MCULE-8579431063
DB12310	MCULE-3015493825
DB12311	MCULE-4343710932
DB12319	MCULE-5907152599
DB12328	MCULE-7638289663
DB12337	MCULE-3025114875
DB12348	MCULE-1701649963
DB12418	MCULE-3632531025
DB12425	MCULE-2542095055
DB12425	MCULE-7045978421
DB12434	MCULE-5010192582
DB12434	MCULE-5542514963
DB12434	MCULE-5612580075
DB12450	MCULE-2693876364
DB12452	MCULE-2656577895
DB12465	MCULE-6043966704
DB12472	MCULE-2085696499
DB12472	MCULE-5659502188
DB12474	MCULE-5002847328
DB12475	MCULE-5377004782
DB12478	MCULE-1529810865
DB12480	MCULE-5079022519
DB12506	MCULE-8067142238
DB12519	MCULE-4484444573
DB12521	MCULE-1381506705
DB12532	MCULE-5155939580
DB12549	MCULE-2955179343
DB12582	MCULE-2161604269
DB12582	MCULE-3362630375
DB12604	MCULE-5698563413
DB12604	MCULE-7667498836
DB12614	MCULE-2046594945
DB12614	MCULE-8032275806
DB12618	MCULE-4549346345
DB12622	MCULE-6674525093
DB12628	MCULE-7712564949
DB12629	MCULE-7776798357
DB12650	MCULE-2022038565
DB12650	MCULE-3188554308
DB12651	MCULE-8384390766
DB12665	MCULE-2852848721
DB12665	MCULE-5363142212
DB12665	MCULE-8277123978
DB12667	MCULE-3817450515
DB12679	MCULE-6286134986
DB12695	MCULE-7681211375
DB12743	MCULE-3294187169
DB12750	MCULE-1139235357
DB12750	MCULE-3221597865
DB12751	MCULE-2239273084
DB12751	MCULE-4984266891
DB12751	MCULE-5852208511
DB12751	MCULE-8865188741
DB12751	MCULE-9924961830
DB12754	MCULE-6152801555
DB12765	MCULE-7764606582
DB12770	MCULE-3589004444
DB12771	MCULE-8853269273
DB12794	MCULE-4485330422
DB12802	MCULE-7709153867
DB12802	MCULE-9617461427
DB12803	MCULE-5460536983
DB12803	MCULE-8732135845
DB12816	MCULE-6511194668
DB12827	MCULE-1625887826
DB12827	MCULE-1710860862
DB12827	MCULE-5120236173
DB12829	MCULE-4893643717
DB12834	MCULE-5519861644
DB12834	MCULE-5727922320
DB12834	MCULE-8220679702
DB12838	MCULE-2053204562
DB12843	MCULE-4571932730
DB12843	MCULE-8747175999
DB12856	MCULE-3895380806
DB12856	MCULE-4243406881
DB12856	MCULE-6095527710
DB12856	MCULE-9117444908
DB12856	MCULE-9622331370
DB12867	MCULE-4111012284
DB12870	MCULE-3500365848
DB12870	MCULE-5468240645
DB12870	MCULE-5971306528
DB12870	MCULE-8178742509
DB12877	MCULE-3339273281
DB12877	MCULE-7893533906
DB12881	MCULE-6344603304
