drugbank_id	hmdb_id
DB15350	HMDB0000211
DB15350	HMDB0006088
DB15350	HMDB0034220
DB15350	HMDB0062138
DB15350	HMDB0240207
DB15350	HMDB0240208
DB15350	HMDB0240209
DB15350	HMDB0240210
DB15350	HMDB0240211
DB15392	HMDB0013669
DB15394	HMDB0001492
DB15398	HMDB0034781
DB15410	HMDB0015313
DB15414	HMDB0014542
DB15436	HMDB0038404
DB15458	HMDB0001645
DB15464	HMDB0013695
DB15477	HMDB0035219
DB15479	HMDB0000492
DB15479	HMDB0001039
DB15479	HMDB0002111
DB15479	HMDB0002306
DB15532	HMDB0040122
DB15533	HMDB0000464
DB15533	HMDB0001448
DB15535	HMDB0000492
DB15535	HMDB0002306
DB15536	HMDB0000492
DB15536	HMDB0002306
DB15555	HMDB0000156
DB15555	HMDB0000547
DB15555	HMDB0000744
DB15555	HMDB0031518
DB15556	HMDB0000094
DB15556	HMDB0000123
DB15556	HMDB0015532
DB15571	HMDB0010202
DB15573	HMDB0006525
DB15573	HMDB0035658
DB15574	HMDB0036559
DB15574	HMDB0036560
DB15576	HMDB0029817
DB15578	HMDB0013973
DB15579	HMDB0035220
DB15581	HMDB0036619
DB15584	HMDB0005800
DB15586	HMDB0034299
DB15587	HMDB0000586
DB15587	HMDB0001039
DB15587	HMDB0002111
DB15587	HMDB0004118
DB15588	HMDB0002395
DB15588	HMDB0038703
DB15589	HMDB0032590
DB15594	HMDB0000588
DB15598	HMDB0030776
