drugbank_id	chemicalbook_id
DB04333	CB2254212
DB04335	CB2437987
DB04335	CB41270118
DB04335	CB6402547
DB04335	CB7161412
DB04339	CB42130354
DB04339	CB7467567
DB04342	CB4352372
DB04342	CB7497197
DB04343	CB9455362
DB04345	CB2370693
DB04348	CB2133861
DB04348	CB2497783
DB04349	CB8249625
DB04349	CB8485612
DB04349	CB9145670
DB04350	CB91332604
DB04351	CB2476371
DB04351	CB4351193
DB04356	CB81081820
DB04357	CB8254618
DB04360	CB5275458
DB04364	CB2492258
DB04365	CB1250752
DB04377	CB1454369
DB04381	CB3733701
DB04382	CB0251338
DB04382	CB9712184
DB04383	CB0327471
DB04383	CB2173409
DB04383	CB9319657
DB04387	CB1448319
DB04387	CB3105146
DB04387	CB4256270
DB04393	CB7961580
DB04397	CB3736883
DB04397	CB7334306
DB04398	CB1138319
DB04398	CB1193448
DB04398	CB3701203
DB04398	CB4306618
DB04398	CB8193447
DB04400	CB0320957
DB04409	CB1766020
DB04409	CB4384188
DB04410	CB2430807
DB04414	CB3736883
DB04414	CB7334306
DB04414	CB8854177
DB04417	CB7852550
DB04419	CB1757105
DB04419	CB5218592
DB04419	CB6684260
DB04422	CB1112199
DB04422	CB2149336
DB04426	CB21176652
DB04426	CB6472780
DB04426	CB9365937
DB04429	CB5263411
DB04436	CB01119222
DB04436	CB2435064
DB04436	CB9104727
DB04440	CB8719393
DB04441	CB6306915
DB04441	CB8188247
DB04444	CB82130615
DB04445	CB7852570
DB04447	CB2224662
DB04447	CB3342918
DB04447	CB5481183
DB04447	CB6342919
DB04448	CB8361664
DB04450	CB9315932
DB04454	CB2322157
DB04454	CB3741533
DB04454	CB4382245
DB04454	CB7382246
DB04454	CB8364049
DB04455	CB0760102
DB04457	CB6385295
DB04457	CB9385296
DB04462	CB9104424
DB04464	CB7263349
DB04465	CB0216821
DB04465	CB3216822
DB04465	CB3787870
DB04465	CB5748602
DB04465	CB7177831
DB04465	CB73049731
DB04465	CB8710411
DB04465	CB9684115
DB04465	CB9965724
DB04468	CB0754622
DB04468	CB91353793
DB04473	CB1448036
DB04473	CB2416373
DB04473	CB7140853
DB04473	CB8667799
DB04474	CB4347581
DB04474	CB8289935
DB04481	CB6227348
DB04481	CB6258854
DB04481	CB81399664
DB04484	CB1386116
DB04484	CB6460985
DB04484	CB9741308
DB04485	CB4321891
DB04485	CB6134417
DB04487	CB62617220
DB04487	CB9293261
DB04490	CB21271106
DB04493	CB8767248
DB04494	CB3736883
DB04494	CB7334306
DB04499	CB1470099
DB04499	CB2299325
DB04499	CB4489359
DB04500	CB2437987
DB04500	CB5891243
DB04500	CB9465840
DB04506	CB3473256
DB04510	CB5691391
DB04512	CB3154674
DB04519	CB5227624
DB04522	CB0456205
DB04522	CB1282740
DB04522	CB6441658
DB04528	CB3309081
DB04528	CB4854896
DB04528	CB6358550
DB04531	CB3338649
DB04531	CB5417063
DB04532	CB8275772
DB04533	CB3753398
DB04534	CB9706785
DB04537	CB3220313
DB04537	CB7210217
DB04538	CB5284843
DB04539	CB7680517
DB04540	CB1350751
DB04540	CB7383339
DB04541	CB0173177
DB04541	CB4418533
DB04545	CB2317412
DB04546	CB8680473
DB04551	CB0493640
DB04551	CB1271841
DB04551	CB8904818
DB04552	CB3307557
DB04553	CB3199671
DB04553	CB5346985
DB04555	CB3875524
DB04555	CB7348332
DB04556	CB01873054
DB04556	CB2300788
DB04556	CB2366531
DB04556	CB42736567
DB04557	CB1340213
DB04557	CB8112259
DB04562	CB7272648
DB04564	CB3355109
DB04566	CB0273813
DB04566	CB2206185
DB04566	CB2775715
DB04566	CB3181814
DB04569	CB7737035
DB04572	CB0458870
DB04573	CB1687589
DB04573	CB2713793
DB04573	CB6135818
DB04573	CB91235343
DB04574	CB0708069
DB04574	CB4350398
DB04574	CB8331281
DB04575	CB6189992
DB04576	CB1331989
DB04580	CB7755330
DB04581	CB2162171
DB04582	CB4212023
DB04586	CB7854701
DB04594	CB31175748
DB04599	CB6185499
DB04604	CB1280221
DB04605	CB0490270
DB04605	CB32720787
DB04619	CB5694882
DB04620	CB7376009
DB04626	CB3139491
DB04626	CB5741911
DB04626	CB8741912
DB04627	CB2290216
DB04628	CB6227151
DB04630	CB8431679
DB04634	CB2124456
DB04634	CB4311717
DB04634	CB8731131
DB04636	CB1400609
DB04637	CB5313071
DB04638	CB8258782
DB04639	CB2487674
DB04639	CB6707958
DB04639	CB9413104
DB04640	CB13368250
DB04640	CB2424529
DB04640	CB9731224
DB04641	CB8192970
DB04646	CB4731113
DB04650	CB0271541
DB04650	CB3271542
DB04652	CB7418589
DB04657	CB9267538
DB04660	CB5309777
DB04665	CB3112168
DB04674	CB2415048
DB04684	CB2438919
DB04684	CB42130288
DB04690	CB2381608
DB04699	CB9719491
DB04703	CB3234127
DB04705	CB7412673
DB04706	CB1155521
DB04706	CB9321715
DB04707	CB7847446
DB04713	CB3132290
DB04713	CB4145428
DB04713	CB9104752
DB04714	CB9503625
DB04716	CB3670758
DB04725	CB91385206
DB04726	CB2450641
DB04729	CB11176347
DB04729	CB2733991
DB04729	CB7308330
DB04734	CB3343788
DB04734	CB6783095
DB04737	CB62314914
DB04737	CB7853744
DB04737	CB8303367
DB04743	CB0138084
DB04744	CB2493073
DB04745	CB2730152
DB04745	CB5730153
DB04751	CB5283664
DB04760	CB92602854
DB04769	CB72100624
DB04781	CB82596848
DB04784	CB0744841
DB04784	CB1745890
DB04784	CB31011930
DB04786	CB4334789
DB04789	CB11420680
DB04789	CB32631900
DB04789	CB51213941
DB04789	CB72379121
DB04794	CB8138176
DB04795	CB3219722
DB04796	CB32451276
DB04801	CB4750132
DB04806	CB0494814
DB04806	CB0683827
DB04806	CB1361872
DB04806	CB8131647
DB04806	CB8358680
DB04806	CB9198621
DB04808	CB1262623
DB04813	CB5709001
DB04815	CB7298550
DB04816	CB4173988
DB04817	CB6715922
DB04817	CB7741339
DB04818	CB0928533
DB04821	CB5503980
DB04822	CB1875328
DB04824	CB4141228
DB04825	CB8875291
DB04827	CB1261202
DB04827	CB4368670
DB04829	CB42728962
DB04830	CB7913312
DB04831	CB8500854
DB04835	CB71270957
DB04837	CB0875699
DB04837	CB7744592
DB04838	CB8668024
DB04839	CB9105300
DB04841	CB2377940
DB04841	CB2757102
DB04842	CB0358927
DB04844	CB11465753
DB04844	CB22545778
DB04844	CB42456410
DB04844	CB5339246
DB04845	CB61011739
DB04846	CB8411567
DB04846	CB9773826
DB04847	CB82538253
DB04849	CB3947063
DB04854	CB22508843
DB04854	CB4841564
DB04854	CB82674281
DB04855	CB11117179
DB04855	CB71011211
DB04856	CB0326090
DB04858	CB5442522
DB04861	CB1295698
DB04861	CB8837208
DB04861	CB91175270
DB04861	CB9649567
DB04864	CB9173024
DB04866	CB0361552
DB04866	CB5210970
DB04866	CB91230111
DB04868	CB32469912
DB04868	CB5966228
DB04868	CB92131200
DB04868	CB92676787
DB04869	CB31346269
DB04871	CB32657746
DB04871	CB51483470
DB04871	CB61011744
DB04871	CB82451004
DB04871	CB82672595
DB04871	CB92705218
DB04874	CB0152361
DB04874	CB1191893
DB04874	CB3237870
DB04874	CB6403296
DB04874	CB9403297
DB04874	CB9854275
DB04876	CB71449010
DB04876	CB8222468
DB04876	CB92717523
DB04877	CB8941334
DB04878	CB4481287
DB04879	CB21176854
DB04879	CB5837212
DB04881	CB12473818
DB04881	CB9855393
DB04884	CB13154802
DB04884	CB22549392
DB04884	CB4346685
DB04884	CB8996516
DB04887	CB81508592
DB04890	CB3102554
DB04890	CB9810068
DB04894	CB8319852
DB04896	CB13133687
DB04896	CB41518517
DB04896	CB42462071
DB04896	CB4423243
DB04896	CB7423244
DB04896	CB82510923
DB04898	CB7838374
DB04905	CB91179551
DB04908	CB82724043
DB04908	CB91178756
DB04910	CB1105142
DB04911	CB52611438
DB04912	CB0152361
DB04912	CB6403296
DB04912	CB9403297
DB04915	CB5268269
DB04918	CB61509106
DB04920	CB01118391
DB04924	CB2290362
DB04924	CB7310786
DB04930	CB8312237
DB04931	CB4252333
DB04933	CB11011734
DB04936	CB0277518
DB04936	CB2209904
DB04936	CB4965820
DB04936	CB5745409
DB04938	CB01335273
DB04942	CB7426841
DB04944	CB1675294
DB04946	CB4772066
DB04948	CB0731948
DB04948	CB3731949
DB04951	CB5299210
DB04953	CB71565451
DB04953	CB7506804
DB04960	CB61011759
DB04961	CB71011675
DB04977	CB11508609
DB04982	CB61024197
DB04996	CB0152361
DB04996	CB1191893
DB04996	CB21258851
DB04996	CB2675796
DB04996	CB6403296
DB04996	CB7854064
DB04996	CB8139274
DB04996	CB9135389
DB04996	CB9403297
DB04996	CB9854275
DB04996	CB9927175
DB05009	CB11353414
DB05013	CB92650628
DB05015	CB3260643
DB05015	CB82628305
DB05016	CB02128667
DB05022	CB31011071
DB05039	CB72566367
DB05039	CB82512068
DB05057	CB0230173
DB05076	CB2680860
DB05088	CB4749839
DB05088	CB8854177
DB05095	CB41261228
DB05105	CB8840318
DB05109	CB31364731
DB05134	CB1195912
DB05137	CB2875789
DB05137	CB8784238
DB05137	CB9404885
DB05154	CB41348280
DB05171	CB91512398
DB05187	CB43049684
DB05188	CB02130068
DB05188	CB1771154
DB05197	CB0143037
DB05219	CB42518350
DB05220	CB62510095
DB05229	CB8746083
DB05229	CB8761736
DB05239	CB32551361
DB05245	CB4744940
DB05245	CB5304787
DB05246	CB2695398
DB05252	CB1242773
DB05252	CB8242772
DB05260	CB9748190
DB05262	CB4709190
DB05265	CB5769786
DB05266	CB0145945
DB05271	CB11011613
DB05271	CB12446476
DB05271	CB12511259
DB05271	CB31457147
DB05271	CB81001679
DB05273	CB1340132
DB05273	CB5925481
DB05273	CB7855177
DB05289	CB7465967
DB05289	CB8302496
DB05294	CB01011762
DB05295	CB71319007
DB05296	CB21258851
DB05296	CB7854064
DB05296	CB9135389
DB05296	CB9927175
DB05316	CB32494118
DB05316	CB8966229
DB05327	CB72589748
DB05340	CB6928636
DB05343	CB0478407
DB05351	CB01269822
DB05351	CB6396972
DB05351	CB71269821
DB05380	CB5430444
DB05381	CB3326778
DB05382	CB11453488
DB05382	CB7139020
DB05389	CB3736883
DB05389	CB5159244
DB05389	CB7334306
DB05398	CB6725905
DB05398	CB7426492
DB05399	CB31458896
DB05408	CB12514861
DB05416	CB31476045
DB05420	CB5768714
DB05420	CB8113685
DB05424	CB01458390
DB05424	CB11011729
DB05428	CB21258851
DB05428	CB7854064
DB05428	CB9135389
DB05428	CB9927175
DB05450	CB1669512
DB05450	CB6750868
DB05450	CB9331677
DB05456	CB8276562
DB05461	CB0152361
DB05461	CB3736883
DB05461	CB6403296
DB05461	CB7334306
DB05461	CB9403297
DB05465	CB31011758
DB05470	CB02484952
DB05470	CB52460559
DB05475	CB0287733
DB05476	CB0152361
DB05476	CB6403296
DB05476	CB9403297
DB05478	CB3433704
DB05479	CB1440232
DB05482	CB5320664
DB05482	CB62462141
DB05490	CB63145568
DB05511	CB5181025
DB05521	CB41519837
DB05524	CB81011748
DB05540	CB7875456
DB05541	CB42694542
DB05549	CB3433704
DB05552	CB82484695
DB05575	CB01518524
DB05575	CB12473858
DB05607	CB2852803
DB05607	CB5852804
DB05611	CB61091430
DB05611	CB72685921
DB05624	CB81402506
DB05630	CB3736883
DB05630	CB7334306
DB05630	CB8883386
DB05642	CB0152361
DB05642	CB3736883
DB05642	CB6403296
DB05642	CB7334306
DB05642	CB9403297
DB05645	CB03054563
DB05667	CB32545694
DB05667	CB9146879
DB05668	CB11011411
DB05676	CB12563430
DB05676	CB32703797
DB05676	CB52695632
DB05708	CB01372542
DB05719	CB31518510
DB05732	CB9709256
DB05767	CB1395576
DB05767	CB52566590
DB05790	CB0152361
DB05790	CB6403296
DB05790	CB9403297
DB05791	CB5409529
DB05792	CB0152361
DB05792	CB6403296
DB05792	CB71011640
DB05792	CB9403297
DB05804	CB01235906
DB05804	CB5690783
DB05812	CB01320705
DB05830	CB5430419
DB05837	CB0152361
DB05837	CB6403296
DB05837	CB9403297
DB05861	CB61508619
DB05869	CB3198366
DB05913	CB52512522
DB05928	CB11512534
DB05928	CB31518505
DB05938	CB22563402
DB05943	CB92455670
DB05944	CB12582909
DB05956	CB0152361
DB05956	CB6403296
DB05956	CB9403297
DB05966	CB02130402
DB05966	CB4127749
DB05966	CB9854361
DB05969	CB51518701
DB05974	CB5780370
DB05974	CB7292194
DB05983	CB22514853
DB05984	CB92526152
DB05990	CB33049304
DB05990	CB63049305
DB05990	CB82497321
DB05990	CB92484652
DB05992	CB92490824
DB05993	CB0152361
DB05993	CB6403296
DB05993	CB9403297
DB06013	CB51374839
DB06016	CB22563442
DB06021	CB02130068
DB06021	CB1771154
DB06040	CB82582928
DB06061	CB82512518
DB06075	CB62501004
DB06077	CB63032893
DB06077	CB93121116
DB06082	CB0152361
DB06082	CB02628046
DB06082	CB6403296
DB06082	CB9403297
DB06083	CB31119935
DB06091	CB52604209
DB06133	CB52624078
DB06133	CB72516519
DB06134	CB02484770
DB06137	CB02561484
DB06144	CB2221267
DB06145	CB4243670
DB06145	CB5315459
DB06147	CB5402449
DB06147	CB6133470
DB06148	CB4389789
DB06148	CB6679015
DB06150	CB4740568
DB06150	CB7333026
DB06151	CB2127503
DB06151	CB31176543
DB06151	CB3921717
DB06151	CB7889745
DB06153	CB4230373
DB06153	CB7754050
DB06154	CB4292971
DB06155	CB4129374
DB06155	CB7129375
DB06156	CB11874740
DB06159	CB0270140
DB06159	CB9270138
DB06160	CB01504008
DB06160	CB2191254
DB06160	CB8947028
DB06174	CB4168056
DB06174	CB8468501
DB06176	CB31260794
DB06182	CB52128758
DB06188	CB01565568
DB06191	CB81482979
DB06193	CB41245169
DB06193	CB71321822
DB06194	CB61509111
DB06195	CB0367185
DB06196	CB1318492
DB06196	CB5497052
DB06198	CB1314863
DB06201	CB5972298
DB06202	CB51246956
DB06202	CB91516053
DB06203	CB23123595
DB06203	CB61011067
DB06203	CB72668133
DB06203	CB91011068
DB06204	CB71565532
DB06206	CB32502868
DB06206	CB71011756
DB06207	CB31463425
DB06207	CB42129460
DB06209	CB01463424
DB06209	CB52465251
DB06210	CB71463423
DB06211	CB0511313
DB06211	CB1547391
DB06212	CB41454279
DB06213	CB0501002
DB06216	CB2852803
DB06216	CB2932538
DB06216	CB5852804
DB06216	CB5879263
DB06217	CB02498847
DB06218	CB41011740
DB06218	CB82470351
DB06228	CB02624033
DB06228	CB91176772
DB06230	CB0855103
DB06233	CB72462148
DB06234	CB6375292
DB06235	CB5503379
DB06237	CB91503998
DB06240	CB71456926
DB06243	CB0663997
DB06243	CB21261062
DB06247	CB81011036
DB06253	CB2855536
DB06253	CB3186930
DB06253	CB4512242
DB06253	CB5180699
DB06253	CB7765979
DB06253	CB7855122
DB06253	CB82631400
DB06253	CB8336488
DB06257	CB1512221
DB06261	CB4128630
DB06263	CB21091573
DB06264	CB0393580
DB06264	CB7200340
DB06266	CB6493965
DB06272	CB22130916
DB06274	CB21261077
DB06274	CB21474721
DB06280	CB31261049
DB06282	CB02508122
DB06282	CB3440625
DB06282	CB5712207
DB06282	CB6135030
DB06282	CB9135031
DB06287	CB3506811
DB06288	CB7312326
DB06290	CB82510099
DB06292	CB62673947
DB06292	CB62705080
DB06292	CB83371293
DB06292	CB91011730
DB06299	CB6664017
DB06306	CB32566420
DB06309	CB52561494
DB06311	CB21011731
DB06314	CB42501000
DB06334	CB13389703
DB06335	CB12723027
DB06335	CB22654096
DB06335	CB42630096
DB06335	CB52723030
DB06335	CB61856071
DB06335	CB72723029
DB06335	CB82723031
DB06358	CB51261250
DB06365	CB91261450
DB06370	CB11011305
DB06395	CB21454280
DB06397	CB8841557
DB06401	CB01458163
DB06402	CB82657897
DB06403	CB41873375
DB06403	CB62469908
DB06403	CB71011125
DB06410	CB22509002
DB06410	CB8394169
DB06412	CB7353507
DB06414	CB51509336
DB06436	CB41448416
DB06436	CB8504771
DB06440	CB41257944
DB06441	CB43040494
DB06441	CB62451277
DB06442	CB3854950
DB06448	CB31011743
DB06468	CB5324031
DB06469	CB3506750
DB06470	CB2286790
DB06470	CB5497315
DB06479	CB9432592
DB06480	CB21179613
DB06480	CB42510031
DB06485	CB51366724
DB06486	CB92128716
DB06523	CB0689324
DB06523	CB82511399
DB06527	CB2741107
DB06530	CB62446527
DB06536	CB5114898
DB06543	CB0459594
DB06548	CB41011573
DB06548	CB41011977
DB06548	CB82521286
DB06554	CB0712787
DB06554	CB8903866
DB06555	CB52446500
DB06580	CB51074377
DB06581	CB22498801
DB06582	CB3738807
DB06586	CB31012078
DB06589	CB42495435
DB06589	CB91562449
DB06590	CB02628440
DB06590	CB92534762
DB06590	CB92628317
DB06594	CB12646212
DB06594	CB8500647
DB06595	CB71315281
DB06603	CB61009161
DB06605	CB51508586
DB06614	CB22538918
DB06614	CB41457720
DB06614	CB7970647
DB06616	CB22673646
DB06616	CB62728577
DB06618	CB91011619
DB06623	CB2805021
DB06625	CB52627600
DB06626	CB81011728
DB06630	CB62487713
DB06636	CB42748579
DB06637	CB9853687
DB06641	CB21179471
DB06645	CB21518492
DB06645	CB82582827
DB06654	CB71011620
DB06654	CB92510036
DB06656	CB02490124
DB06657	CB7511549
DB06659	CB0152361
DB06659	CB6403296
DB06659	CB9403297
DB06669	CB0223348
DB06670	CB52455399
DB06673	CB32599950
DB06673	CB61512403
DB06678	CB0463388
DB06678	CB7463387
DB06683	CB0839271
DB06683	CB71396752
DB06683	CB7440623
DB06684	CB31011682
DB06684	CB72521214
DB06685	CB7836628
DB06689	CB0432241
DB06689	CB1218589
DB06689	CB7228241
DB06690	CB7676965
DB06691	CB3677373
DB06691	CB52498170
DB06691	CB5916182
DB06693	CB1388569
DB06694	CB0759137
DB06694	CB3257614
DB06696	CB7347991
DB06698	CB4489793
DB06698	CB8390055
DB06698	CB9713565
DB06699	CB52448443
DB06699	CB82492669
DB06700	CB01459766
DB06700	CB1496835
DB06700	CB8496834
DB06700	CB8506700
DB06701	CB0188559
DB06702	CB51075581
DB06702	CB52694271
DB06703	CB31118291
DB06706	CB7900611
DB06708	CB7854882
DB06709	CB2316248
DB06710	CB4213510
DB06711	CB1412136
DB06711	CB2414016
DB06711	CB4336127
DB06712	CB9223154
DB06715	CB3125298
DB06715	CB7852570
DB06716	CB91011275
DB06717	CB11515191
DB06718	CB0247357
DB06721	CB01011641
DB06723	CB3736883
DB06723	CB7334306
DB06723	CB9243680
DB06724	CB01236004
DB06724	CB0274663
DB06724	CB2154602
DB06724	CB2356871
DB06725	CB7224647
DB06726	CB42486914
DB06726	CB52486911
DB06727	CB0207027
DB06727	CB0317296
DB06727	CB2421629
DB06727	CB4674283
DB06728	CB7169544
DB06729	CB4160540
DB06730	CB4186098
DB06731	CB1112230
DB06732	CB7174209
DB06733	CB3743951
DB06735	CB02079569
DB06735	CB0488051
DB06735	CB5889468
DB06735	CB92544149
DB06735	CB9875319
DB06736	CB0402570
DB06737	CB42131285
DB06743	CB2382731
DB06744	CB3745566
DB06745	CB7123353
DB06746	CB9731673
DB06748	CB3666050
DB06749	CB7237661
DB06750	CB7331840
DB06751	CB7854802
DB06751	CB9245093
DB06755	CB4148267
DB06756	CB0760102
DB06762	CB9498330
DB06763	CB0318172
DB06764	CB1241978
DB06766	CB21011726
DB06767	CB0152361
DB06767	CB1191893
DB06767	CB6164355
DB06767	CB6403296
DB06767	CB7129971
DB06767	CB9403297
DB06767	CB9854275
DB06768	CB1106316
DB06768	CB1138319
DB06768	CB1191893
DB06768	CB1193448
DB06768	CB3701203
DB06768	CB4306618
DB06768	CB8193447
DB06768	CB9854275
DB06769	CB0777896
DB06769	CB1947357
DB06769	CB5340488
DB06769	CB93361787
DB06770	CB3852587
DB06771	CB62492988
DB06772	CB42517227
DB06774	CB1694480
DB06774	CB32551563
DB06774	CB6112967
DB06775	CB6183743
DB06777	CB01236039
DB06777	CB1285736
DB06777	CB4285737
DB06778	CB32131213
DB06778	CB6223052
DB06778	CB7751862
DB06780	CB3462948
DB06781	CB7458293
DB06782	CB7684878
DB06783	CB3329047
DB06783	CB4134130
DB06783	CB6114325
DB06783	CB6134129
DB06783	CB7179592
DB06783	CB8754325
DB06784	CB02130402
DB06784	CB4127749
DB06784	CB9854361
DB06785	CB61370494
DB06786	CB9106428
DB06788	CB21258851
DB06788	CB7854064
DB06788	CB82493747
DB06788	CB8480046
DB06788	CB9135389
DB06788	CB9927175
DB06789	CB1702877
DB06791	CB6190280
DB06791	CB81260986
DB06792	CB01236004
DB06792	CB0299336
DB06792	CB5201873
DB06793	CB2326887
DB06793	CB91212119
DB06794	CB51074423
DB06795	CB2468079
DB06795	CB7347830
DB06795	CB7750274
DB06799	CB8852597
DB06801	CB2391722
DB06801	CB5391723
DB06801	CB7854857
DB06802	CB01116872
DB06803	CB3839964
DB06803	CB6147451
DB06803	CB8422426
DB06804	CB1779079
DB06807	CB0734217
DB06809	CB11011749
DB06809	CB9453984
DB06810	CB9127380
DB06811	CB8497659
DB06811	CB9405938
DB06813	CB31856065
DB06815	CB0163604
DB06815	CB0670409
DB06815	CB3352724
DB06815	CB6456070
DB06816	CB3249600
DB06817	CB21456815
DB06817	CB61456530
DB06819	CB2385237
DB06819	CB5213148
DB06820	CB02131212
DB06820	CB1361049
DB06821	CB4147644
DB06823	CB2106227
DB06824	CB8183772
DB06825	CB2366465
DB06825	CB61106806
DB06836	CB22484673
DB06838	CB3933264
DB06838	CB5346288
DB06838	CB5878695
DB06838	CB6222156
DB06838	CB6711681
DB06893	CB0446484
DB06894	CB1334632
DB06902	CB1710366
DB06906	CB3113079
DB06934	CB1222267
DB06934	CB41090893
DB06934	CB6104786
DB06969	CB22506238
DB06973	CB5854419
DB06973	CB6192082
DB06987	CB2402170
DB06987	CB3753116
DB06999	CB72484744
DB07060	CB3280058
DB07080	CB0368768
DB07101	CB32494279
DB07101	CB42464161
DB07108	CB4350141
DB07109	CB02620808
DB07109	CB9178579
DB07110	CB22448260
DB07110	CB2733638
DB07114	CB6441830
DB07118	CB5745737
DB07129	CB22750077
DB07129	CB6114224
DB07129	CB9497353
DB07138	CB8511364
DB07159	CB02498791
DB07159	CB42546436
DB07176	CB7713334
DB07223	CB3152175
DB07227	CB62648741
DB07232	CB22489643
DB07292	CB3772221
DB07301	CB4854492
DB07330	CB52500444
DB07331	CB1671726
DB07338	CB1177208
DB07339	CB5725519
DB07340	CB5470820
DB07347	CB1769137
DB07348	CB0689753
DB07352	CB1384541
DB07364	CB4265483
DB07365	CB2384649
DB07365	CB3747171
DB07365	CB5411713
DB07365	CB9690978
DB07368	CB9416695
DB07373	CB9479573
DB07374	CB5363672
DB07375	CB6169431
DB07376	CB3196322
DB07392	CB3349447
DB07392	CB6349448
DB07401	CB2189631
DB07401	CB62694652
DB07403	CB42627360
DB07408	CB3740990
DB07418	CB4490359
DB07419	CB92743832
DB07423	CB82473534
DB07425	CB22628338
DB07447	CB9181225
DB07453	CB0184955
DB07460	CB32589634
DB07465	CB12723027
DB07465	CB22654096
DB07465	CB42630096
DB07465	CB52723030
DB07465	CB61856071
DB07465	CB72723029
DB07465	CB82723031
DB07467	CB2420420
DB07477	CB0186272
DB07485	CB0103479
DB07496	CB2451426
DB07500	CB82277802
DB07503	CB5972768
DB07506	CB01120868
DB07506	CB9293195
DB07517	CB6250601
DB07518	CB9165898
DB07536	CB62645119
DB07543	CB1121216
DB07557	CB0377209
DB07565	CB0406947
DB07598	CB51323150
DB07611	CB5145869
DB07615	CB0289227
DB07623	CB3285109
DB07631	CB7426492
DB07634	CB1369661
DB07635	CB8238872
DB07637	CB0319780
DB07645	CB0329394
DB07645	CB8109750
DB07661	CB4192149
DB07662	CB8316129
DB07701	CB0156314
DB07701	CB23334700
DB07701	CB3222766
DB07701	CB6222767
DB07701	CB62741796
DB07701	CB73050236
DB07702	CB1687589
DB07702	CB2713793
DB07702	CB6135818
DB07702	CB91235343
DB07705	CB3173103
DB07705	CB6173104
DB07705	CB9447792
DB07715	CB2258856
DB07718	CB3138601
DB07726	CB0415105
DB07767	CB0337151
DB07767	CB1105430
DB07767	CB3337152
DB07767	CB5482928
DB07768	CB4215857
DB07768	CB5380541
DB07776	CB7468498
DB07778	CB8439206
DB07794	CB72518957
DB07795	CB8451569
DB07803	CB8277655
DB07810	CB4161608
DB07814	CB0734590
DB07814	CB6424673
DB07815	CB5476741
DB07841	CB3522187
DB07859	CB22526153
DB07863	CB3431922
DB07870	CB1118535
DB07880	CB5853179
DB07896	CB4935821
DB07896	CB5855360
DB07896	CB8344816
DB07907	CB0476382
DB07919	CB4780696
DB07919	CB7123131
DB07923	CB4234245
DB07923	CB9329049
DB07924	CB4234245
DB07924	CB9329049
DB07928	CB62456373
DB07931	CB8758929
DB07933	CB32561485
DB07938	CB51261250
DB07950	CB5783346
DB07950	CB7229329
DB07950	CB8783347
DB07951	CB0503662
DB07954	CB6263892
DB07992	CB8164405
DB07995	CB1853005
DB07995	CB9972711
DB07997	CB3341825
DB08022	CB42627340
DB08036	CB3406463
DB08037	CB01871939
DB08039	CB0504775
DB08041	CB0278292
DB08041	CB5360813
DB08041	CB92655481
DB08046	CB3233539
DB08049	CB4505109
DB08052	CB42509990
DB08058	CB02622756
DB08059	CB7241293
DB08067	CB02484987
DB08073	CB92627239
DB08078	CB5422531
DB08079	CB42561457
DB08094	CB41562444
DB08142	CB82473862
DB08150	CB82554024
DB08155	CB5357905
DB08162	CB3101698
DB08162	CB6101699
DB08167	CB1874891
DB08167	CB2748858
DB08167	CB3386190
DB08167	CB4686518
DB08167	CB6748861
DB08167	CB8113812
DB08168	CB4354765
DB08171	CB3388235
DB08193	CB1301445
DB08209	CB1112962
DB08209	CB7112964
DB08214	CB1391497
DB08215	CB9412718
DB08230	CB21073687
DB08231	CB1104862
DB08234	CB7907261
DB08235	CB12685323
DB08238	CB6228406
DB08240	CB9737978
DB08254	CB8118079
DB08262	CB9215403
DB08271	CB02639480
DB08276	CB82130615
DB08286	CB0193249
DB08294	CB8737517
DB08313	CB3239975
DB08327	CB5207860
DB08329	CB9889259
DB08357	CB4669548
DB08371	CB0201858
DB08371	CB3686238
DB08382	CB32484726
DB08398	CB4716839
DB08399	CB8377487
DB08437	CB4152905
DB08439	CB21003464
DB08439	CB6117568
DB08439	CB81515695
DB08472	CB3361058
DB08472	CB83049703
DB08486	CB91359078
DB08496	CB7267099
DB08496	CB7346095
DB08496	CB9771837
DB08508	CB0371070
DB08508	CB5438086
DB08508	CB9694875
DB08517	CB6284820
DB08521	CB1680333
DB08544	CB3361058
DB08544	CB83049703
DB08558	CB6263786
DB08568	CB52561454
DB08577	CB3383083
DB08578	CB22537971
DB08587	CB8328696
DB08589	CB0231857
DB08593	CB92546486
DB08597	CB22512071
DB08597	CB72614842
DB08597	CB8786803
DB08601	CB6736950
DB08603	CB1197729
DB08604	CB6771432
DB08607	CB0486895
DB08620	CB0260844
DB08621	CB0102588
DB08626	CB0479626
DB08632	CB6352437
DB08639	CB81011182
DB08645	CB5407444
DB08652	CB1278653
DB08653	CB4345057
DB08653	CB8192006
DB08660	CB3357330
DB08687	CB62666905
DB08688	CB5285835
DB08695	CB7420061
DB08711	CB1138142
DB08741	CB51261250
DB08748	CB4190291
DB08756	CB0699488
DB08756	CB82526054
DB08766	CB6162467
DB08768	CB6342247
DB08770	CB4121732
DB08773	CB72509951
DB08782	CB5480434
DB08785	CB7931228
DB08790	CB8235699
DB08796	CB4875480
DB08797	CB4854078
DB08799	CB1115857
DB08799	CB8667315
DB08799	CB8771906
DB08800	CB4495475
DB08801	CB0194190
DB08801	CB6443672
DB08804	CB0396051
DB08805	CB01179169
DB08806	CB2179214
DB08806	CB6370101
DB08809	CB5671951
DB08810	CB8755993
DB08811	CB3738807
