drugbank_id	metabolights_id
DB04304	MTBLC13115
DB04304	MTBLC16154
DB04304	MTBLC16534
DB04304	MTBLC17360
DB04304	MTBLC17767
DB04304	MTBLC17796
DB04304	MTBLC18391
DB04304	MTBLC21336
DB04304	MTBLC33076
DB04304	MTBLC33198
DB04304	MTBLC37425
DB04304	MTBLC46644
DB04304	MTBLC53071
DB04304	MTBLC87753
DB04308	MTBLC15695
DB04308	MTBLC31755
DB04308	MTBLC50418
DB04308	MTBLC57475
DB04313	MTBLC16378
DB04313	MTBLC47980
DB04313	MTBLC58724
DB04314	MTBLC39624
DB04315	MTBLC17552
DB04315	MTBLC51987
DB04315	MTBLC58189
DB04315	MTBLC65180
DB04325	MTBLC18397
DB04325	MTBLC225237
DB04326	MTBLC16108
DB04326	MTBLC57642
DB04327	MTBLC39934
DB04327	MTBLC44887
DB04327	MTBLC47764
DB04327	MTBLC47766
DB04327	MTBLC47767
DB04327	MTBLC47768
DB04327	MTBLC47769
DB04328	MTBLC145989
DB04328	MTBLC17052
DB04334	MTBLC36076
DB04335	MTBLC17596
DB04339	MTBLC16163
DB04339	MTBLC57662
DB04343	MTBLC16891
DB04343	MTBLC36655
DB04345	MTBLC17781
DB04345	MTBLC37323
DB04347	MTBLC16630
DB04347	MTBLC30918
DB04348	MTBLC28865
DB04348	MTBLC36257
DB04349	MTBLC16997
DB04349	MTBLC28972
DB04349	MTBLC29002
DB04351	MTBLC15708
DB04351	MTBLC16383
DB04351	MTBLC32805
DB04351	MTBLC32806
DB04352	MTBLC18189
DB04352	MTBLC40438
DB04352	MTBLC45425
DB04352	MTBLC52742
DB04352	MTBLC78346
DB04352	MTBLC85971
DB04352	MTBLC86279
DB04364	MTBLC15686
DB04364	MTBLC15687
DB04364	MTBLC15688
DB04365	MTBLC2814
DB04370	MTBLC27891
DB04370	MTBLC62225
DB04372	MTBLC42027
DB04372	MTBLC86129
DB04377	MTBLC16831
DB04377	MTBLC17325
DB04377	MTBLC30920
DB04380	MTBLC17536
DB04380	MTBLC30837
DB04382	MTBLC84755
DB04382	MTBLC90759
DB04388	MTBLC17232
DB04388	MTBLC58066
DB04397	MTBLC15377
DB04397	MTBLC16234
DB04397	MTBLC29374
DB04397	MTBLC29375
DB04397	MTBLC29412
DB04397	MTBLC33806
DB04397	MTBLC33811
DB04397	MTBLC33813
DB04397	MTBLC41981
DB04398	MTBLC16004
DB04398	MTBLC16651
DB04398	MTBLC24996
DB04398	MTBLC42111
DB04398	MTBLC422
DB04398	MTBLC78320
DB04401	MTBLC15710
DB04414	MTBLC15377
DB04414	MTBLC16234
DB04414	MTBLC29374
DB04414	MTBLC29375
DB04414	MTBLC29412
DB04414	MTBLC33806
DB04414	MTBLC33811
DB04414	MTBLC33813
DB04414	MTBLC41981
DB04417	MTBLC16836
DB04417	MTBLC57917
DB04418	MTBLC15919
DB04418	MTBLC57567
DB04419	MTBLC18347
DB04419	MTBLC21203
DB04419	MTBLC58455
DB04422	MTBLC17230
DB04422	MTBLC17588
DB04422	MTBLC58065
DB04422	MTBLC58199
DB04422	MTBLC63072
DB04422	MTBLC66952
DB04425	MTBLC17001
DB04431	MTBLC29556
DB04431	MTBLC85488
DB04436	MTBLC46534
DB04440	MTBLC18255
DB04444	MTBLC17051
DB04444	MTBLC29228
DB04445	MTBLC16382
DB04445	MTBLC16793
DB04445	MTBLC43451
DB04447	MTBLC18320
DB04447	MTBLC42106
DB04447	MTBLC42170
DB04454	MTBLC28340
DB04454	MTBLC28797
DB04454	MTBLC35619
DB04454	MTBLC35621
DB04454	MTBLC74359
DB04454	MTBLC86508
DB04455	MTBLC17750
DB04455	MTBLC41139
DB04457	MTBLC16192
DB04457	MTBLC57673
DB04461	MTBLC15439
DB04461	MTBLC57309
DB04464	MTBLC16552
DB04464	MTBLC57809
DB04465	MTBLC17057
DB04465	MTBLC17306
DB04465	MTBLC17716
DB04465	MTBLC18147
DB04465	MTBLC18167
DB04465	MTBLC25164
DB04465	MTBLC28085
DB04465	MTBLC28676
DB04465	MTBLC36217
DB04465	MTBLC36218
DB04465	MTBLC36219
DB04465	MTBLC36224
DB04465	MTBLC41034
DB04465	MTBLC64351
DB04467	MTBLC44770
DB04467	MTBLC59763
DB04468	MTBLC44616
DB04473	MTBLC2181
DB04473	MTBLC27586
DB04473	MTBLC27907
DB04473	MTBLC42548
DB04473	MTBLC42589
DB04473	MTBLC42606
DB04473	MTBLC62346
DB04473	MTBLC63151
DB04473	MTBLC63152
DB04481	MTBLC17113
DB04481	MTBLC42090
DB04481	MTBLC48300
DB04485	MTBLC17748
DB04493	MTBLC134283
DB04493	MTBLC134284
DB04493	MTBLC15845
DB04493	MTBLC15946
DB04493	MTBLC47947
DB04493	MTBLC57579
DB04494	MTBLC15377
DB04494	MTBLC16234
DB04494	MTBLC29374
DB04494	MTBLC29375
DB04494	MTBLC29412
DB04494	MTBLC33806
DB04494	MTBLC33811
DB04494	MTBLC33813
DB04494	MTBLC41981
DB04498	MTBLC13086
DB04498	MTBLC18051
DB04498	MTBLC537519
DB04499	MTBLC17907
DB04499	MTBLC45389
DB04499	MTBLC51014
DB04510	MTBLC17050
DB04510	MTBLC17794
DB04510	MTBLC57998
DB04510	MTBLC58272
DB04510	MTBLC88005
DB04519	MTBLC25646
DB04519	MTBLC28837
DB04520	MTBLC6631
DB04522	MTBLC15811
DB04522	MTBLC37712
DB04522	MTBLC37713
DB04522	MTBLC57524
DB04522	MTBLC58680
DB04522	MTBLC67032
DB04524	MTBLC15531
DB04524	MTBLC57384
DB04526	MTBLC90765
DB04527	MTBLC50789
DB04527	MTBLC58850
DB04528	MTBLC42017
DB04528	MTBLC84561
DB04529	MTBLC47395
DB04529	MTBLC75953
DB04530	MTBLC74104
DB04532	MTBLC16881
DB04537	MTBLC16533
DB04537	MTBLC57803
DB04538	MTBLC16378
DB04538	MTBLC47980
DB04538	MTBLC58724
DB04540	MTBLC16113
DB04551	MTBLC28013
DB04551	MTBLC32966
DB04551	MTBLC32968
DB04551	MTBLC37736
DB04551	MTBLC40595
DB04551	MTBLC4250
DB04551	MTBLC49299
DB04551	MTBLC58694
DB04553	MTBLC16763
DB04553	MTBLC30831
DB04555	MTBLC17239
DB04555	MTBLC58069
DB04557	MTBLC15843
DB04557	MTBLC32395
DB04557	MTBLC36306
DB04564	MTBLC16217
DB04566	MTBLC17202
DB04566	MTBLC58053
DB04573	MTBLC27974
DB04573	MTBLC42156
DB04573	MTBLC87620
DB04574	MTBLC17474
DB04574	MTBLC60050
DB04619	MTBLC27632
DB04622	MTBLC28483
DB04630	MTBLC27584
DB04650	MTBLC15956
DB04650	MTBLC57586
DB04652	MTBLC16827
DB04660	MTBLC16870
DB04661	MTBLC139139
DB04661	MTBLC41539
DB04665	MTBLC28794
DB04676	MTBLC42024
DB04683	MTBLC89398
DB04688	MTBLC31529
DB04688	MTBLC59908
DB04690	MTBLC27656
DB04699	MTBLC42639
DB04704	MTBLC1296
DB04705	MTBLC42977
DB04706	MTBLC17500
DB04714	MTBLC128769
DB04714	MTBLC16584
DB04728	MTBLC71961
DB04734	MTBLC16600
DB04734	MTBLC17626
DB04734	MTBLC30719
DB04734	MTBLC36986
DB04741	MTBLC25461
DB04745	MTBLC16365
DB04745	MTBLC18289
DB04746	MTBLC83063
DB04746	MTBLC83066
DB04780	MTBLC75964
DB04780	MTBLC76069
DB04784	MTBLC16346
DB04784	MTBLC45616
DB04784	MTBLC669
DB04785	MTBLC45773
DB04789	MTBLC15641
DB04789	MTBLC18608
DB04801	MTBLC28727
DB04801	MTBLC30828
DB04805	MTBLC46416
DB04816	MTBLC3682
DB04827	MTBLC17967
DB04829	MTBLC6605
DB04835	MTBLC94963
DB04840	MTBLC34665
DB04845	MTBLC95095
DB04864	MTBLC78330
DB04865	MTBLC71019
DB04874	MTBLC16134
DB04874	MTBLC17883
DB04874	MTBLC17996
DB04874	MTBLC28938
DB04886	MTBLC65552
DB04886	MTBLC65553
DB04886	MTBLC65555
DB04912	MTBLC17883
DB04912	MTBLC17996
DB04936	MTBLC13022
DB04936	MTBLC13172
DB04936	MTBLC134275
DB04936	MTBLC27605
DB04936	MTBLC37724
DB04936	MTBLC47693
DB04936	MTBLC48095
DB04960	MTBLC95025
DB04977	MTBLC90205
DB04996	MTBLC15366
DB04996	MTBLC15773
DB04996	MTBLC16134
DB04996	MTBLC17883
DB04996	MTBLC17996
DB04996	MTBLC28938
DB04996	MTBLC30089
DB04996	MTBLC42939
DB05109	MTBLC84050
DB05137	MTBLC48723
DB05168	MTBLC134736
DB05229	MTBLC29101
DB05262	MTBLC28315
DB05295	MTBLC73927
DB05296	MTBLC15366
DB05296	MTBLC30089
DB05340	MTBLC29101
DB05381	MTBLC18295
DB05381	MTBLC58432
DB05389	MTBLC15377
DB05389	MTBLC15379
DB05389	MTBLC16234
DB05389	MTBLC26689
DB05389	MTBLC27140
DB05389	MTBLC29374
DB05389	MTBLC29375
DB05389	MTBLC29412
DB05389	MTBLC29793
DB05389	MTBLC33806
DB05389	MTBLC33811
DB05389	MTBLC33813
DB05389	MTBLC41981
DB05398	MTBLC131762
DB05420	MTBLC69438
DB05428	MTBLC15366
DB05428	MTBLC30089
DB05446	MTBLC48926
DB05446	MTBLC58758
DB05450	MTBLC28933
DB05456	MTBLC74667
DB05461	MTBLC15377
DB05461	MTBLC16234
DB05461	MTBLC17883
DB05461	MTBLC17996
DB05461	MTBLC29374
DB05461	MTBLC29375
DB05461	MTBLC29412
DB05461	MTBLC33806
DB05461	MTBLC33811
DB05461	MTBLC33813
DB05461	MTBLC41981
DB05476	MTBLC17883
DB05476	MTBLC17996
DB05478	MTBLC25224
DB05478	MTBLC27376
DB05482	MTBLC8988
DB05549	MTBLC25224
DB05549	MTBLC27376
DB05607	MTBLC18012
DB05607	MTBLC18300
DB05607	MTBLC29806
DB05607	MTBLC30780
DB05607	MTBLC37154
DB05607	MTBLC37156
DB05630	MTBLC15377
DB05630	MTBLC16234
DB05630	MTBLC29101
DB05630	MTBLC29374
DB05630	MTBLC29375
DB05630	MTBLC29412
DB05630	MTBLC33806
DB05630	MTBLC33811
DB05630	MTBLC33813
DB05630	MTBLC41981
DB05642	MTBLC15377
DB05642	MTBLC16234
DB05642	MTBLC17883
DB05642	MTBLC17996
DB05642	MTBLC29374
DB05642	MTBLC29375
DB05642	MTBLC29412
DB05642	MTBLC33806
DB05642	MTBLC33811
DB05642	MTBLC33813
DB05642	MTBLC41981
DB05732	MTBLC15792
DB05732	MTBLC30794
DB05732	MTBLC30795
DB05767	MTBLC65408
DB05779	MTBLC73512
DB05790	MTBLC17883
DB05790	MTBLC17996
DB05792	MTBLC17883
DB05792	MTBLC17996
DB05804	MTBLC16814
DB05804	MTBLC57905
DB05804	MTBLC91028
DB05837	MTBLC17883
DB05837	MTBLC17996
DB05956	MTBLC17883
DB05956	MTBLC17996
DB05966	MTBLC16947
DB05966	MTBLC30769
DB05966	MTBLC35802
DB05966	MTBLC35806
DB05966	MTBLC35809
DB05966	MTBLC35810
DB05974	MTBLC3918
DB05974	MTBLC62767
DB05993	MTBLC17883
DB05993	MTBLC17996
DB06082	MTBLC17883
DB06082	MTBLC17996
DB06145	MTBLC85260
DB06151	MTBLC28939
DB06151	MTBLC78236
DB06174	MTBLC73237
DB06215	MTBLC29033
DB06215	MTBLC29034
DB06216	MTBLC18012
DB06216	MTBLC18300
DB06216	MTBLC29806
DB06216	MTBLC30780
DB06216	MTBLC37154
DB06216	MTBLC37156
DB06230	MTBLC7457
DB06253	MTBLC16494
DB06253	MTBLC30313
DB06253	MTBLC30314
DB06253	MTBLC43796
DB06253	MTBLC83088
DB06409	MTBLC80581
DB06543	MTBLC40968
DB06581	MTBLC65484
DB06659	MTBLC17883
DB06659	MTBLC17996
DB06689	MTBLC132944
DB06689	MTBLC16000
DB06689	MTBLC16196
DB06689	MTBLC27997
DB06689	MTBLC30823
DB06689	MTBLC30825
DB06689	MTBLC36021
DB06689	MTBLC57603
DB06690	MTBLC17045
DB06693	MTBLC34848
DB06700	MTBLC83527
DB06705	MTBLC29101
DB06715	MTBLC16382
DB06715	MTBLC29103
DB06715	MTBLC43451
DB06723	MTBLC15377
DB06723	MTBLC16234
DB06723	MTBLC29374
DB06723	MTBLC29375
DB06723	MTBLC29412
DB06723	MTBLC33806
DB06723	MTBLC33811
DB06723	MTBLC33813
DB06723	MTBLC41981
DB06724	MTBLC17544
DB06724	MTBLC28976
DB06724	MTBLC29108
DB06724	MTBLC41609
DB06727	MTBLC28827
DB06727	MTBLC81074
DB06733	MTBLC22689
DB06744	MTBLC5356
DB06745	MTBLC5357
DB06746	MTBLC5358
DB06747	MTBLC80750
DB06748	MTBLC77152
DB06748	MTBLC77153
DB06749	MTBLC67989
DB06750	MTBLC67987
DB06755	MTBLC17579
DB06756	MTBLC17750
DB06756	MTBLC41139
DB06767	MTBLC16134
DB06767	MTBLC17883
DB06767	MTBLC17996
DB06767	MTBLC28938
DB06768	MTBLC16004
DB06768	MTBLC16134
DB06768	MTBLC16651
DB06768	MTBLC24996
DB06768	MTBLC28938
DB06768	MTBLC42111
DB06768	MTBLC422
DB06768	MTBLC78320
DB06770	MTBLC17987
DB06774	MTBLC3374
DB06775	MTBLC86349
DB06777	MTBLC16755
DB06777	MTBLC36234
DB06777	MTBLC43419
DB06777	MTBLC78602
DB06777	MTBLC78604
DB06777	MTBLC87730
DB06777	MTBLC88102
DB06777	MTBLC9907
DB06778	MTBLC16189
DB06778	MTBLC26836
DB06778	MTBLC45696
DB06783	MTBLC29034
DB06784	MTBLC16947
DB06784	MTBLC30769
DB06784	MTBLC35802
DB06784	MTBLC35806
DB06784	MTBLC35809
DB06784	MTBLC35810
DB06788	MTBLC15366
DB06788	MTBLC30089
DB06792	MTBLC17544
DB06792	MTBLC28976
DB06792	MTBLC41609
DB06810	MTBLC31856
DB06894	MTBLC28878
DB06903	MTBLC68650
DB06903	MTBLC68832
DB06926	MTBLC133819
DB06926	MTBLC136655
DB06926	MTBLC137495
DB06926	MTBLC34154
DB06926	MTBLC72639
DB06926	MTBLC90850
DB06960	MTBLC46979
DB06988	MTBLC39866
DB07052	MTBLC74046
DB07060	MTBLC17282
DB07060	MTBLC24813
DB07069	MTBLC133607
DB07069	MTBLC70824
DB07109	MTBLC27794
DB07111	MTBLC72624
DB07172	MTBLC72801
DB07172	MTBLC90737
DB07302	MTBLC133820
DB07302	MTBLC34496
DB07302	MTBLC68946
DB07302	MTBLC72651
DB07302	MTBLC77852
DB07302	MTBLC77895
DB07302	MTBLC78730
DB07348	MTBLC48080
DB07352	MTBLC18388
DB07352	MTBLC58470
DB07374	MTBLC338412
DB07375	MTBLC15994
DB07375	MTBLC16985
DB07375	MTBLC22542
DB07424	MTBLC29103
DB07447	MTBLC16330
DB07447	MTBLC2150
DB07447	MTBLC86377
DB07496	MTBLC41320
DB07506	MTBLC16054
DB07506	MTBLC41241
DB07506	MTBLC57621
DB07506	MTBLC58692
DB07517	MTBLC41254
DB07517	MTBLC82986
DB07557	MTBLC28952
DB07557	MTBLC30154
DB07588	MTBLC133898
DB07588	MTBLC41625
DB07610	MTBLC17435
DB07637	MTBLC28335
DB07645	MTBLC41865
DB07645	MTBLC76283
DB07674	MTBLC28006
DB07702	MTBLC27974
DB07702	MTBLC42156
DB07702	MTBLC87620
DB07703	MTBLC29461
DB07706	MTBLC28744
DB07715	MTBLC42223
DB07715	MTBLC77659
DB07718	MTBLC15999
DB07718	MTBLC36242
DB07720	MTBLC4803
DB07720	MTBLC91678
DB07767	MTBLC114954
DB07767	MTBLC17620
DB07767	MTBLC29749
DB07767	MTBLC76117
DB07768	MTBLC17347
DB07768	MTBLC42534
DB07776	MTBLC42491
DB07780	MTBLC17407
DB07780	MTBLC175763
DB07788	MTBLC67558
DB07788	MTBLC67559
DB07795	MTBLC42567
DB07795	MTBLC71992
DB07810	MTBLC17276
DB07814	MTBLC28833
DB07814	MTBLC58590
DB07815	MTBLC32902
DB07815	MTBLC73251
DB07841	MTBLC10698
DB07841	MTBLC48861
DB07841	MTBLC58756
DB07841	MTBLC62639
DB07896	MTBLC16388
DB07896	MTBLC17210
DB07896	MTBLC27996
DB07896	MTBLC32802
DB07896	MTBLC32803
DB07896	MTBLC32804
DB07905	MTBLC83275
DB07919	MTBLC28121
DB07923	MTBLC41128
DB07924	MTBLC41128
DB07930	MTBLC43197
DB07950	MTBLC16411
DB07950	MTBLC30854
DB07951	MTBLC133482
DB07951	MTBLC21484
DB07952	MTBLC90332
DB07953	MTBLC133561
DB07992	MTBLC144643
DB07992	MTBLC43355
DB08080	MTBLC49703
DB08120	MTBLC17694
DB08120	MTBLC43711
DB08224	MTBLC34652
DB08230	MTBLC507499
DB08230	MTBLC60045
DB08231	MTBLC134623
DB08231	MTBLC28875
DB08231	MTBLC30807
DB08264	MTBLC28516
DB08264	MTBLC28809
DB08264	MTBLC38139
DB08264	MTBLC38140
DB08264	MTBLC44343
DB08276	MTBLC17051
DB08276	MTBLC29228
DB08324	MTBLC44534
DB08327	MTBLC16169
DB08327	MTBLC44747
DB08399	MTBLC28814
DB08407	MTBLC68236
DB08427	MTBLC16666
DB08427	MTBLC29934
DB08427	MTBLC57852
DB08427	MTBLC84387
DB08435	MTBLC34159
DB08435	MTBLC85236
DB08466	MTBLC4582
DB08508	MTBLC71166
DB08508	MTBLC71167
DB08517	MTBLC28927
DB08585	MTBLC132012
DB08585	MTBLC132311
DB08586	MTBLC132013
DB08586	MTBLC132312
DB08587	MTBLC15714
DB08587	MTBLC30023
DB08587	MTBLC76350
DB08589	MTBLC45820
DB08618	MTBLC273574
DB08652	MTBLC16031
DB08653	MTBLC16765
DB08653	MTBLC57887
DB08688	MTBLC17700
DB08689	MTBLC46234
DB08690	MTBLC46372
DB08711	MTBLC46477
DB08761	MTBLC65063
DB08766	MTBLC82602
DB08766	MTBLC82604
DB08809	MTBLC28240
DB08809	MTBLC36386
DB08823	MTBLC9230
DB08823	MTBLC9232
DB08830	MTBLC17242
DB08830	MTBLC27956
DB08833	MTBLC132028
DB08833	MTBLC16525
DB08833	MTBLC80774
DB08833	MTBLC9407
DB08838	MTBLC17431
DB08838	MTBLC58145
DB08839	MTBLC28790
DB08839	MTBLC350546
DB08840	MTBLC64399
DB08841	MTBLC15760
DB08841	MTBLC327995
DB08842	MTBLC15960
DB08842	MTBLC57589
DB08842	MTBLC73024
DB08842	MTBLC86045
DB08844	MTBLC17775
DB08844	MTBLC46811
DB08844	MTBLC46814
DB08844	MTBLC46817
DB08844	MTBLC46821
DB08844	MTBLC46822
DB08844	MTBLC46823
DB08844	MTBLC46824
DB08844	MTBLC46825
DB08844	MTBLC46826
DB08844	MTBLC62585
DB08844	MTBLC62589
DB08845	MTBLC16810
DB08845	MTBLC30915
DB08845	MTBLC30916
DB08846	MTBLC4775
DB08847	MTBLC144637
DB08847	MTBLC16231
DB08847	MTBLC18095
DB08847	MTBLC18240
DB08847	MTBLC20392
DB08847	MTBLC27992
DB08847	MTBLC28397
DB08847	MTBLC57690
DB08847	MTBLC58375
DB08847	MTBLC58419
DB08847	MTBLC62978
DB08847	MTBLC62981
DB08847	MTBLC63137
DB08847	MTBLC63727
DB08848	MTBLC5576
DB08855	MTBLC16978
DB08855	MTBLC57973
DB08858	MTBLC16134
DB08858	MTBLC17687
DB08858	MTBLC17883
DB08858	MTBLC17996
DB08858	MTBLC28938
DB08858	MTBLC29746
DB08874	MTBLC68590
DB08880	MTBLC68540
DB08887	MTBLC84883
DB08913	MTBLC17883
DB08913	MTBLC17996
DB08921	MTBLC15382
DB08921	MTBLC15383
DB08921	MTBLC15384
DB08938	MTBLC15377
DB08938	MTBLC16189
DB08938	MTBLC16234
DB08938	MTBLC26836
DB08938	MTBLC29374
DB08938	MTBLC29375
DB08938	MTBLC29412
DB08938	MTBLC33806
DB08938	MTBLC33811
DB08938	MTBLC33813
DB08938	MTBLC41981
DB08938	MTBLC45696
DB08942	MTBLC76163
DB08956	MTBLC86384
DB08965	MTBLC64649
DB09028	MTBLC111178
DB09028	MTBLC4055
DB09028	MTBLC95183
DB09061	MTBLC69478
DB09072	MTBLC29101
DB09086	MTBLC4917
DB09087	MTBLC16189
DB09087	MTBLC26836
DB09087	MTBLC29103
DB09087	MTBLC45696
DB09093	MTBLC133598
DB09093	MTBLC27644
DB09094	MTBLC50305
DB09094	MTBLC75251
DB09104	MTBLC15377
DB09104	MTBLC16234
DB09104	MTBLC29374
DB09104	MTBLC29375
DB09104	MTBLC29412
DB09104	MTBLC33806
DB09104	MTBLC33811
DB09104	MTBLC33813
DB09104	MTBLC41981
DB09112	MTBLC16301
DB09112	MTBLC25567
DB09114	MTBLC40265
DB09114	MTBLC60474
DB09114	MTBLC72999
DB09116	MTBLC29108
DB09120	MTBLC3374
DB09125	MTBLC16947
DB09125	MTBLC29103
DB09125	MTBLC30769
DB09125	MTBLC35802
DB09125	MTBLC35806
DB09125	MTBLC35809
DB09125	MTBLC35810
DB09129	MTBLC17883
DB09129	MTBLC17996
DB09130	MTBLC28694
DB09131	MTBLC17883
DB09131	MTBLC17996
DB09138	MTBLC15377
DB09138	MTBLC16234
DB09138	MTBLC29374
DB09138	MTBLC29375
DB09138	MTBLC29412
DB09138	MTBLC33806
DB09138	MTBLC33811
DB09138	MTBLC33813
DB09138	MTBLC41981
DB09140	MTBLC15379
DB09140	MTBLC26689
DB09140	MTBLC27140
DB09140	MTBLC29793
DB09145	MTBLC15377
DB09145	MTBLC16234
DB09145	MTBLC29374
DB09145	MTBLC29375
DB09145	MTBLC29412
DB09145	MTBLC33806
DB09145	MTBLC33811
DB09145	MTBLC33813
DB09145	MTBLC41981
DB09146	MTBLC15377
DB09146	MTBLC16234
DB09146	MTBLC17992
DB09146	MTBLC29034
DB09146	MTBLC29101
DB09146	MTBLC29374
DB09146	MTBLC29375
DB09146	MTBLC29412
DB09146	MTBLC33806
DB09146	MTBLC33811
DB09146	MTBLC33813
DB09146	MTBLC41981
DB09147	MTBLC18361
DB09147	MTBLC29034
DB09147	MTBLC29888
DB09147	MTBLC33017
DB09147	MTBLC33019
DB09147	MTBLC45212
DB09153	MTBLC17883
DB09153	MTBLC17996
DB09153	MTBLC29101
DB09154	MTBLC16947
DB09154	MTBLC29101
DB09154	MTBLC30769
DB09154	MTBLC35802
DB09154	MTBLC35806
DB09154	MTBLC35809
DB09154	MTBLC35810
DB09157	MTBLC16526
DB09160	MTBLC15377
DB09160	MTBLC16234
DB09160	MTBLC29374
DB09160	MTBLC29375
DB09160	MTBLC29412
DB09160	MTBLC33806
DB09160	MTBLC33811
DB09160	MTBLC33813
DB09160	MTBLC41981
DB09165	MTBLC18361
DB09165	MTBLC29888
DB09165	MTBLC33017
DB09165	MTBLC33019
DB09165	MTBLC45212
DB09203	MTBLC119
DB09203	MTBLC29081
DB09203	MTBLC33016
DB09203	MTBLC58606
DB09203	MTBLC63694
DB09209	MTBLC53579
DB09221	MTBLC29105
DB09241	MTBLC17883
DB09241	MTBLC17996
DB09269	MTBLC18401
DB09269	MTBLC30745
DB09270	MTBLC46245
DB09275	MTBLC132362
DB09275	MTBLC29103
DB09276	MTBLC29101
DB09277	MTBLC15354
DB09277	MTBLC17883
DB09277	MTBLC17996
DB09293	MTBLC16382
DB09293	MTBLC43451
DB09298	MTBLC9144
DB09300	MTBLC145701
DB09314	MTBLC15377
DB09314	MTBLC16234
DB09314	MTBLC29374
DB09314	MTBLC29375
DB09314	MTBLC29412
DB09314	MTBLC33806
DB09314	MTBLC33811
DB09314	MTBLC33813
DB09314	MTBLC41981
DB09316	MTBLC17883
DB09316	MTBLC17996
DB09322	MTBLC16189
DB09322	MTBLC26836
DB09322	MTBLC29105
DB09322	MTBLC45696
DB09325	MTBLC17051
DB09325	MTBLC29101
DB09325	MTBLC29228
DB09326	MTBLC16134
DB09326	MTBLC28938
DB09327	MTBLC17568
DB09332	MTBLC29101
DB09338	MTBLC15377
DB09338	MTBLC16234
DB09338	MTBLC29374
DB09338	MTBLC29375
DB09338	MTBLC29412
DB09338	MTBLC33806
DB09338	MTBLC33811
DB09338	MTBLC33813
DB09338	MTBLC41981
DB09353	MTBLC29385
DB09372	MTBLC75211
DB09380	MTBLC29101
DB09394	MTBLC18367
DB09394	MTBLC26078
DB09394	MTBLC39745
DB09394	MTBLC43474
DB09395	MTBLC15366
DB09395	MTBLC29101
DB09395	MTBLC30089
DB09397	MTBLC29385
DB09398	MTBLC17051
DB09398	MTBLC29228
DB09400	MTBLC27585
DB09400	MTBLC30021
DB09400	MTBLC30022
DB09400	MTBLC62621
DB09407	MTBLC17883
DB09407	MTBLC17996
DB09409	MTBLC15366
DB09409	MTBLC15377
DB09409	MTBLC16234
DB09409	MTBLC29374
DB09409	MTBLC29375
DB09409	MTBLC29412
DB09409	MTBLC30089
DB09409	MTBLC33806
DB09409	MTBLC33811
DB09409	MTBLC33813
DB09409	MTBLC41981
DB09413	MTBLC18367
DB09413	MTBLC26078
DB09413	MTBLC29103
DB09413	MTBLC39745
DB09413	MTBLC43474
DB09414	MTBLC18367
DB09414	MTBLC26078
DB09414	MTBLC29103
DB09414	MTBLC39745
DB09414	MTBLC43474
DB09418	MTBLC29103
DB09419	MTBLC15936
DB09419	MTBLC17979
DB09419	MTBLC46983
DB09419	MTBLC47014
DB09419	MTBLC6182
DB09420	MTBLC16382
DB09420	MTBLC43451
DB09421	MTBLC35940
DB09449	MTBLC18367
DB09449	MTBLC26078
DB09449	MTBLC29101
DB09449	MTBLC39745
DB09449	MTBLC43474
DB09459	MTBLC15671
DB09459	MTBLC15672
DB09459	MTBLC15673
DB09459	MTBLC15674
DB09459	MTBLC30924
DB09459	MTBLC30927
DB09459	MTBLC30928
DB09459	MTBLC30929
DB09459	MTBLC35398
DB09459	MTBLC35399
DB09459	MTBLC35400
DB09459	MTBLC48929
DB09459	MTBLC48930
DB09459	MTBLC48931
DB09460	MTBLC17544
DB09460	MTBLC28976
DB09460	MTBLC29101
DB09460	MTBLC41609
DB09462	MTBLC17754
DB09472	MTBLC16189
DB09472	MTBLC26836
DB09472	MTBLC29101
DB09472	MTBLC45696
DB09481	MTBLC17544
DB09481	MTBLC28976
DB09481	MTBLC41609
DB09483	MTBLC16004
DB09483	MTBLC16651
DB09483	MTBLC24996
DB09483	MTBLC29103
DB09483	MTBLC42111
DB09483	MTBLC422
DB09483	MTBLC78320
DB09484	MTBLC29101
DB09490	MTBLC17883
DB09490	MTBLC17996
DB09494	MTBLC16125
DB09498	MTBLC17883
DB09498	MTBLC17996
DB09499	MTBLC16094
DB09499	MTBLC29279
DB09499	MTBLC33539
DB09499	MTBLC33542
DB09499	MTBLC5587
DB09501	MTBLC16134
DB09501	MTBLC16947
DB09501	MTBLC28938
DB09501	MTBLC29034
DB09501	MTBLC30769
DB09501	MTBLC35802
DB09501	MTBLC35806
DB09501	MTBLC35809
DB09501	MTBLC35810
DB09510	MTBLC16199
DB09510	MTBLC32285
DB09510	MTBLC48376
DB09513	MTBLC16199
DB09513	MTBLC32285
DB09513	MTBLC48376
DB09516	MTBLC69441
DB09517	MTBLC12931
DB09517	MTBLC13115
DB09517	MTBLC16154
DB09517	MTBLC16534
DB09517	MTBLC17360
DB09517	MTBLC17767
DB09517	MTBLC17796
DB09517	MTBLC17992
DB09517	MTBLC18391
DB09517	MTBLC21336
DB09517	MTBLC29034
DB09517	MTBLC29101
DB09517	MTBLC33076
DB09517	MTBLC33198
DB09517	MTBLC37425
DB09517	MTBLC46644
DB09517	MTBLC53071
DB09517	MTBLC87753
DB09526	MTBLC17594
DB09543	MTBLC31832
DB09546	MTBLC16189
DB09546	MTBLC26836
DB09546	MTBLC45696
DB09555	MTBLC18012
DB09555	MTBLC18300
DB09555	MTBLC29806
