drugbank_id	nikkaji_id
DB11864	J2.743.968C
DB11864	J3.343.718H
DB11865	J2.657.977E
DB11868	J1.380.981J
DB11868	J17.546C
DB11868	J523.599E
DB11869	J489.948B
DB11870	J2.971.756G
DB11872	J1.896.170I
DB11874	J16.015F
DB11874	J582.707H
DB11875	J468.770A
DB11876	J475.207D
DB11876	J964.556J
DB11877	J3.544.140I
DB11878	J3.276.267K
DB11879	J3.575.671J
DB11880	J330.650J
DB11881	J2.766.895J
DB11882	J567.086A
DB11883	J3.488.785C
DB11886	J3.268.564A
DB11888	J2.098.412K
DB11888	J2.812.195D
DB11889	J704.990K
DB11889	J825.404D
DB11889	J838.497E
DB11890	J1.358.368D
DB11892	J561.792H
DB11892	J723.334E
DB11892	J723.335C
DB11893	J2.712.090C
DB11894	J3.098.946E
DB11896	J3.222.442C
DB11898	J48.702C
DB11899	J3.517.083I
DB11901	J3.239.948G
DB11902	J2.085.487A
DB11904	J2.885.567B
DB11905	J3.050.872F
DB11905	J3.052.265F
DB11905	J727.962K
DB11906	J687.198D
DB11906	J900.940J
DB11907	J3.291.103J
DB11909	J1.099.228A
DB11911	J2.999.611C
DB11913	J2.867.237C
DB11916	J1.263.673C
DB11916	J2.670.777C
DB11916	J264.906C
DB11916	J53.720I
DB11917	J2.687.514E
DB11918	J2.882.567F
DB11918	J3.469.398F
DB11919	J367.143G
DB11920	J1.949.171D
DB11920	J1.949.172B
DB11921	J83.648F
DB11924	J1.223.198I
DB11924	J14.383I
DB11924	J36.269G
DB11924	J550.689A
DB11924	J81.133E
DB11924	J81.642F
DB11927	J2.975.246J
DB11929	J2.595.804G
DB11932	J23.945C
DB11933	J8.966D
DB11935	J23.730B
DB11935	J37.274I
DB11935	J666.100I
DB11936	J2.071.606A
DB11937	J1.835.833F
DB11937	J377.339F
DB11937	J6.059C
DB11940	J509.534D
DB11941	J2.407.374B
DB11941	J3.274.959C
DB11942	J3.376.149J
DB11943	J1.257.530K
DB11947	J2.566.160E
DB11947	J3.084.388F
DB11948	J16.003B
DB11949	J2.880.643D
DB11950	J2.689.304F
DB11951	J3.610.985H
DB11953	J3.550.485K
DB11954	J3.033.521J
DB11956	J2.980.599G
DB11957	J3.340.809I
DB11958	J2.765.119D
DB11960	J385.691G
DB11962	J3.238.126J
DB11963	J3.341.567B
DB11964	J1.440.670K
DB11965	J1.495.937H
DB11966	J3.417.082G
DB11967	J3.336.515B
DB11969	J3.393.456D
DB11974	J3.222.441E
DB11977	J2.800.704C
DB11978	J3.242.404J
DB11979	J2.888.161D
DB11981	J2.087.286A
DB11981	J3.550.361G
DB11984	J2.801.265I
DB11984	J3.538.629G
DB11986	J3.401.317I
DB11991	J2.980.600D
DB11992	J3.293.796I
DB11993	J3.560.316F
DB11994	J14.479G
DB11995	J3.032.732B
DB11996	J128.629C
DB11998	J1.356.210E
DB11998	J1.391.109F
DB11998	J242.999C
DB11998	J275.187I
DB11998	J665.248D
DB11999	J1.625.332D
DB11999	J2.131.001H
DB12000	J3.270.315A
DB12001	J3.307.988E
DB12006	J3.563.475D
DB12007	J46.301I
DB12008	J3.517.082K
DB12009	J2.413.711B
DB12010	J2.688.712G
DB12010	J2.735.342H
DB12015	J3.400.910D
DB12017	J195.867D
DB12017	J2.539.247G
DB12017	J34.702G
DB12017	J523.803J
DB12019	J1.845.107G
DB12020	J2.902.780C
DB12021	J3.623.000B
DB12022	J2.559.762A
DB12024	J3.339.689I
DB12025	J37.200E
DB12026	J3.665.048F
DB12028	J2.335C
DB12028	J924.810B
DB12029	J1.012.712B
DB12029	J1.307.934J
DB12029	J1.453.978F
DB12029	J108.009A
DB12029	J188.378J
DB12029	J2.891.518G
DB12029	J2.991.787F
DB12029	J2.991.788D
DB12029	J301.934I
DB12029	J443.985F
DB12029	J678.272H
DB12029	J678.274D
DB12029	J9.229K
DB12029	J93.938B
DB12029	J954.882C
DB12029	J989.394F
DB12029	J995.739A
DB12036	J3.496.214F
DB12039	J1.287.703J
DB12039	J1.287.704H
DB12039	J1.448.637B
DB12039	J21.603H
DB12039	J21.708E
DB12039	J21.709C
DB12039	J213.895F
DB12039	J3.322.115K
DB12039	J3.322.116I
DB12039	J3.584.438D
DB12039	J9.391B
DB12040	J937.988F
DB12042	J2.380.782C
DB12044	J2.933.505B
DB12045	J3.439.218H
DB12046	J2.437.569B
DB12046	J2.626.762E
DB12047	J3.117.167I
DB12048	J3.353.539B
DB12052	J15.942E
DB12054	J1.172.490F
DB12054	J449.797J
DB12058	J3.285.252A
DB12059	J3.339.612K
DB12061	J2.214.749H
DB12062	J2.963.994I
DB12064	J3.353.540F
DB12065	J3.308.121I
DB12066	J2.839.701A
DB12066	J2.908.584F
DB12070	J3.556.145E
DB12071	J3.193.655A
DB12071	J3.630.056F
DB12071	J3.630.059K
DB12071	J3.630.060D
DB12072	J1.250.198F
DB12072	J1.373.758D
DB12072	J3.465.557J
DB12073	J964.270F
DB12074	J2.038.159K
DB12074	J2.471.732A
DB12078	J2.977.571K
DB12079	J1.364A
DB12079	J318.296G
DB12079	J445.674B
DB12080	J3.172.021D
DB12081	J1.914.018K
DB12082	J22.952K
DB12083	J402.891K
DB12085	J3.566.398C
DB12086	J361.773D
DB12086	J363.351I
DB12086	J400.384E
DB12087	J28.483A
DB12087	J28.484J
DB12088	J797.712C
DB12091	J241.196B
DB12091	J53.988K
DB12092	J277.692H
DB12092	J277.915C
DB12092	J82.340F
DB12093	J3.474.101H
DB12093	J31.846I
DB12093	J31.887F
DB12093	J357.052E
DB12094	J711.206H
DB12096	J3.388.669A
DB12097	J62.548E
DB12097	J78.366H
DB12098	J3.661G
DB12098	J347.042C
DB12098	J374.504J
DB12099	J2.177.778A
DB12100	J3.278.965J
DB12105	J2.766.972G
DB12107	J3.437.623I
DB12108	J3.190.696B
DB12110	J227.960F
DB12111	J22.665C
DB12112	J1.701.910D
DB12112	J287.912C
DB12112	J34.628D
DB12112	J553.823H
DB12112	J701.496A
DB12112	J711.221A
DB12112	J711.222J
DB12113	J3.488.791H
DB12114	J3.185.908E
DB12115	J3.232.015E
DB12116	J134.058A
DB12116	J2.421.869D
DB12116	J277.683I
DB12116	J3.037.980B
DB12116	J387.904F
DB12116	J948.157E
DB12117	J492.988H
DB12117	J492.989F
DB12121	J3.317.006H
DB12123	J20.276B
DB12123	J257.431D
DB12126	J10.684D
DB12126	J39.571D
DB12127	J34.488E
DB12128	J2.766.059B
DB12129	J3.394.601E
DB12130	J3.339.850F
DB12131	J1.220.626G
DB12131	J3.022.983E
DB12131	J3.510F
DB12131	J516.912G
DB12139	J1.975.517G
DB12139	J3.340.094B
DB12140	J3.498.915J
DB12141	J3.425.284J
DB12145	J3.283.371C
DB12146	J2.499.043E
DB12146	J3.162.248D
DB12146	J3.232.387A
DB12148	J20.961I
DB12148	J3.341C
DB12148	J603.329F
DB12149	J1.119.150I
DB12150	J227.578C
DB12150	J358.298A
DB12150	J358.299J
DB12151	J2.075.976C
DB12153	J364.560F
DB12153	J503.936C
DB12153	J55.713G
DB12153	J561.653K
DB12153	J858C
DB12155	J412.357C
DB12156	J452.635J
DB12156	J5.255H
DB12158	J3.113.354H
DB12158	J3.517.232G
DB12158	J3.531.703A
DB12158	J3.531.704J
DB12160	J21.898G
DB12160	J22.800A
DB12161	J2.727.068I
DB12161	J2.792.295C
DB12161	J4.592F
DB12162	J624.096H
DB12163	J322.421J
DB12163	J376.095B
DB12163	J376.096K
DB12163	J417.729K
DB12163	J417.730D
DB12165	J3.396.169C
DB12168	J2.228.680C
DB12173	J133.037C
DB12174	J3.433.483H
DB12176	J2.248.759K
DB12176	J3.565.562J
DB12176	J54.226A
DB12177	J506.492I
DB12177	J927.472C
DB12178	J528.181D
DB12178	J528.182B
DB12179	J1.322.631H
DB12179	J2.149.237J
DB12179	J20.796I
DB12179	J304.423H
DB12179	J973.399J
DB12180	J2.971.211E
DB12181	J1.392.046J
DB12184	J40.720H
DB12185	J678.959E
DB12186	J3.399.404D
DB12188	J3.492.823A
DB12190	J1.614.591B
DB12190	J359.341J
DB12190	J359.342H
DB12190	J410.815I
DB12190	J550.682D
DB12191	J2.677.092K
DB12192	J1.513.063F
DB12192	J1.716.218G
DB12192	J2.583.510G
DB12193	J491.774J
DB12193	J491.775H
DB12194	J401.576B
DB12197	J2.567.122H
DB12197	J3.228.053F
DB12199	J292.178B
DB12200	J3.496.310J
DB12200	J3.496.311H
DB12201	J2.712.092J
DB12201	J3.274.957G
DB12203	J3.144.088B
DB12204	J1.100.639F
DB12204	J943.175F
DB12206	J3.190.729B
DB12209	J3.077.580E
DB12212	J477.155I
DB12214	J3.054.663F
DB12216	J12.563F
DB12218	J3.234.831I
DB12220	J2.499.870C
DB12220	J2.499.871A
DB12221	J7.205B
DB12222	J658.084J
DB12223	J382.983I
DB12224	J209.049J
DB12224	J3.269.144G
DB12224	J397.552E
DB12224	J47.648J
DB12224	J704.652I
DB12224	J704.653G
DB12225	J3.308.081F
DB12226	J1.561.207J
DB12226	J490.487G
DB12226	J931.097E
DB12228	J2.560.390G
DB12229	J2.846.986A
DB12230	J32.851K
DB12231	J4.517I
DB12232	J1.119.604G
DB12232	J3.071.076B
DB12232	J3.153.458E
DB12232	J3.611.580G
DB12232	J671.943K
DB12232	J865.921D
DB12233	J442.708D
DB12234	J1.430.396K
DB12235	J15.350H
DB12236	J3.260.958I
DB12237	J1.265.182A
DB12237	J1.265.218F
DB12238	J2.456.516E
DB12239	J2.552.684H
DB12241	J3.452.238C
DB12242	J3.131.725H
DB12243	J37.341I
DB12245	J126.317J
DB12247	J3.264.181D
DB12248	J16.872F
DB12251	J10.451E
DB12252	J1.909.854K
DB12253	J3.583.311K
DB12254	J497.061F
DB12255	J3.560.572J
DB12257	J33.611D
DB12259	J3.106.463E
DB12263	J2.769.998G
DB12263	J3.229.804D
DB12264	J496.759C
DB12267	J3.535.964H
DB12269	J3.612.229C
DB12271	J1.824.578G
DB12273	J1.172.782D
DB12273	J259.409I
DB12273	J323.079A
DB12273	J323.080E
DB12273	J336.696K
DB12276	J960.418I
DB12278	J128.608K
DB12279	J1.459.032C
DB12280	J3.307.961C
DB12282	J3.502.756D
DB12285	J3.514.620B
DB12286	J550.713H
DB12286	J555.334B
DB12287	J534.348H
DB12289	J2.437.544G
DB12290	J16.365A
DB12290	J2.901.383G
DB12291	J545.180I
DB12293	J291.244I
DB12293	J292.402A
DB12293	J8.442E
DB12298	J4.850J
DB12301	J3.400.426I
DB12303	J3.657.311B
DB12305	J2.556.180E
DB12305	J258.553G
DB12306	J2.875.311J
DB12306	J3.430.320G
DB12307	J3.100.657K
DB12308	J1.046.740C
DB12308	J1.340.280I
DB12308	J1.617.246D
DB12308	J1.617.255C
DB12308	J1.617.256A
DB12308	J1.881.857D
DB12308	J108.484D
DB12308	J127.973D
DB12308	J2.285.012A
DB12308	J258.426C
DB12308	J322.216K
DB12308	J6.315K
DB12308	J6.316I
DB12308	J6.567F
DB12308	J6.568D
DB12308	J796.947C
DB12308	J835.243G
DB12308	J873.059H
DB12308	J924.610J
DB12309	J3.552.309J
DB12310	J1.114.165J
DB12310	J1.199.285D
DB12310	J1.277.055C
DB12310	J1.490.094B
DB12310	J1.546.868H
DB12310	J2.079.955B
DB12310	J2.148.746E
DB12310	J2.218.902F
DB12310	J2.325.025J
DB12310	J2.786.792H
DB12310	J2.860.555B
DB12310	J3.314.885B
DB12310	J3.315.756H
DB12310	J3.417.106H
DB12310	J366.313B
DB12310	J4.965D
DB12310	J431.606A
DB12310	J488.504J
DB12310	J488.505H
DB12310	J663.501F
DB12310	J663.502D
DB12310	J870.329I
DB12310	J871.717F
DB12312	J1.497.613B
DB12312	J1.497.614K
DB12313	J32.842A
DB12314	J9.410B
DB12316	J1.038.463J
DB12316	J1.038.472I
DB12316	J962.810J
DB12318	J3.049.529B
DB12319	J3.404E
DB12321	J1.001.624J
DB12321	J522.942A
DB12321	J551.435E
DB12321	J978.304K
DB12325	J3.248.700I
DB12325	J3.480.770A
DB12326	J2.920.267B
DB12326	J3.387.174K
DB12326	J3.408.176J
DB12327	J1.805.239C
DB12327	J2.280.775G
DB12327	J2.482.956A
DB12327	J2.879.589K
DB12327	J3.194.850I
DB12328	J1.376E
DB12329	J3.052.260E
DB12332	J2.564.160D
DB12337	J5.341D
DB12338	J2.736.974J
DB12340	J2.623.777G
DB12343	J21.367E
DB12343	J21.368C
DB12345	J3.130.252H
DB12348	J1.171.723C
DB12348	J2.101.377C
DB12348	J24.647F
DB12348	J3.170.364F
DB12348	J3.170.379D
DB12348	J38.328G
DB12350	J851.008C
DB12352	J449.250A
DB12353	J2.224.735B
DB12353	J2.309.531I
DB12353	J2.517.642A
DB12354	J3.062.914K
DB12355	J806.697C
DB12358	J8.426C
DB12359	J3.159.783H
DB12361	J1.509.059F
DB12362	J307.083B
DB12362	J7.686D
DB12364	J2.867.473B
DB12365	J915.102H
DB12369	J2.876.843E
DB12369	J3.075.479D
DB12370	J1.007.151H
DB12376	J3.286.122I
DB12377	J2.998.045D
DB12377	J3.267.874B
DB12377	J3.397.465E
DB12377	J3.628.086G
DB12379	J6.158A
DB12380	J3.122.828J
DB12381	J3.563.073B
DB12383	J1.228.514K
DB12384	J1.244.637C
DB12385	J258.662B
DB12385	J3.021.724A
DB12385	J521.993K
DB12391	J2.410.580F
DB12392	J3.286.121K
DB12393	J1.000.889A
DB12394	J3.563.176C
DB12395	J569.655K
DB12395	J569.656I
DB12395	J570.349B
DB12395	J570.350F
DB12397	J3.340.110H
DB12400	J3.527.559B
DB12402	J1.647.209C
DB12403	J221.539J
DB12403	J277.946C
DB12403	J95.315F
DB12404	J3.241.163K
DB12405	J1.370.732D
DB12406	J258.549I
DB12406	J3.323.051F
DB12406	J731.039K
DB12406	J784.163I
DB12407	J550.711A
DB12410	J1.266.456G
DB12412	J3.333.209B
DB12415	J2.952.671K
DB12417	J2.839.476D
DB12418	J2.250.315D
DB12418	J3.855E
DB12418	J747.663I
DB12419	J2.985.508K
DB12419	J3.465.312G
DB12420	J2.089.176I
DB12422	J13.479A
DB12424	J2.712.091A
DB12425	J1.372B
DB12425	J1.682.490I
DB12425	J14.681A
DB12425	J16.720G
DB12425	J2.088.557B
DB12425	J239.592D
DB12425	J8.056J
DB12425	J85.948F
DB12426	J3.252.734E
DB12427	J3.226.352F
DB12428	J2.936.556C
DB12429	J1.154.409F
DB12430	J3.050.897A
DB12433	J3.329.285F
DB12434	J2.430.872C
DB12434	J38.840H
DB12435	J1.264.798K
DB12436	J1.035.214B
DB12436	J1.221.336K
DB12436	J3.355.526A
DB12436	J765.579G
DB12438	J2.582.389C
DB12438	J3.246.188C
DB12442	J1.692.139D
DB12443	J377.523B
DB12444	J3.047C
DB12444	J823.084F
DB12447	J281.730F
DB12447	J281.731D
DB12447	J355.028A
DB12447	J355.030C
DB12448	J401.558D
DB12448	J550.815K
DB12448	J550.816I
DB12449	J1.894.010H
DB12449	J119.381C
DB12449	J2.070.416K
DB12449	J2.070.417I
DB12449	J2.301.546C
DB12449	J760.930B
DB12450	J2.925D
DB12451	J2.038.679G
DB12451	J2.970.253E
DB12451	J3.285.438I
DB12452	J2.442.877J
DB12452	J2.459G
DB12452	J2.702.475K
DB12452	J2.707.630K
DB12452	J44.212G
DB12452	J624.466A
DB12453	J342.197J
DB12454	J3.011.864B
DB12455	J2.955.686E
DB12457	J3.353.241E
DB12458	J1.537.335K
DB12458	J2.170.652C
DB12458	J2.170.653A
DB12458	J7.909J
DB12459	J1.203.447D
DB12462	J3.614.088G
DB12463	J2.390.762C
DB12463	J2.730.191F
DB12465	J12.099E
DB12466	J1.636.682J
DB12467	J2.947.150I
DB12468	J3.546.892G
DB12470	J1.064.022I
DB12470	J1.126.826I
DB12470	J3.099.415I
DB12470	J746.100C
DB12471	J3.555.718K
DB12471	J3.560.695E
DB12472	J1.459.111G
DB12472	J10.152D
DB12472	J276.144K
DB12473	J9.698I
DB12474	J328.005E
DB12474	J4.134C
DB12475	J56.222J
DB12477	J3.466.554K
DB12478	J8.178G
DB12479	J1.899.080F
DB12480	J11.885K
DB12480	J19.365H
DB12480	J3.222.712K
DB12481	J1.851A
DB12481	J399.193H
DB12481	J95.858A
DB12482	J1.360.929B
DB12483	J3.452.228F
DB12484	J386.845A
DB12484	J487.485D
DB12486	J3.548.450G
DB12491	J2.840.587A
DB12492	J2.421.595D
DB12492	J5.481J
DB12497	J1.086.279E
DB12499	J2.604.270D
DB12500	J2.685.244G
DB12501	J3.339.739I
DB12505	J1.844.794K
DB12506	J7.985E
DB12507	J2.277.743B
DB12507	J2.893.924H
DB12508	J2.473.377G
DB12509	J2.658.398E
DB12509	J3.612.084C
DB12510	J2.505.688D
DB12511	J1.852.412K
DB12514	J3.286.871A
DB12515	J360.571J
DB12515	J557.834E
DB12518	J2.160.818A
DB12518	J25.816D
DB12518	J3.584.865G
DB12518	J329.221E
DB12518	J487.524I
DB12519	J2.697.338D
DB12519	J437.066J
DB12519	J5.067I
DB12521	J2.530.274E
DB12521	J26.033I
DB12523	J546.910D
DB12526	J3.522.159J
DB12528	J299.210H
DB12529	J4.496B
DB12529	J95.225G
DB12531	J1.196.874K
DB12531	J302.386I
DB12531	J350.446H
DB12531	J350.447F
DB12531	J350.448D
DB12531	J350.449B
DB12531	J351.198G
DB12531	J384.390D
DB12531	J423.226G
DB12532	J2.510K
DB12533	J2.810.201A
DB12537	J765.201A
DB12538	J1.528.472B
DB12538	J1.528.474I
DB12538	J897.121H
DB12539	J19.580D
DB12541	J3.480.771J
DB12542	J3.550.483D
DB12543	J3.487.836F
DB12545	J22.621A
DB12545	J282.997E
DB12545	J282.998C
DB12548	J2.228.316B
DB12550	J3.179.999F
DB12551	J246.390C
DB12551	J33.875C
DB12551	J340.667I
DB12551	J441.672D
DB12551	J441.673B
DB12553	J17.083F
DB12554	J8.191D
DB12556	J3.559.814F
DB12556	J3.596.755I
DB12557	J2.256.331I
DB12558	J2.354.685J
DB12561	J3.551.731F
DB12562	J3.476.331C
DB12565	J3.036.479A
DB12566	J3.339.894H
DB12567	J2.917.194G
DB12570	J3.432.852H
DB12571	J2.357.871I
DB12572	J3.141.964F
DB12574	J847.089H
DB12575	J1.377.551F
DB12575	J917.606C
DB12577	J1.082.329C
DB12577	J2.217.024D
DB12577	J962.551H
DB12580	J3.048.437A
DB12581	J1.643.196F
DB12582	J4.701E
DB12582	J50.666D
DB12582	J6.087I
DB12582	J729.958C
DB12582	J729.959A
DB12586	J2.996.320G
DB12586	J397.714E
DB12586	J831.249D
DB12587	J2.688.926J
DB12588	J3.540.767G
DB12590	J1.855.248E
DB12591	J3.419.274J
DB12592	J1.086.243D
DB12592	J1.086.244B
DB12592	J2.068.029F
DB12593	J2.577.950I
DB12593	J367.557B
DB12593	J661.712C
DB12594	J3.488.792F
DB12596	J1.464.743K
DB12596	J228.024H
DB12596	J444.208C
DB12597	J3.590.779C
DB12598	J33.163E
DB12601	J2.076.929G
DB12602	J1.117.039K
DB12602	J1.998.871F
DB12602	J561.801K
DB12604	J11.051E
DB12604	J238.282B
DB12604	J342.544D
DB12606	J511.981B
DB12606	J600.841K
DB12610	J22.968G
DB12611	J3.463.727J
DB12612	J3.612.016I
DB12613	J1.071.405B
DB12614	J2.320.145C
DB12614	J2.853.672K
DB12615	J3.052.262A
DB12617	J3.188G
DB12617	J446.487G
DB12618	J13.670K
DB12619	J1.123.645F
DB12621	J1.844.714B
DB12622	J1.540.990H
DB12622	J15.085A
DB12622	J6.423H
DB12622	J717.886G
DB12622	J874.623K
DB12623	J3.339.684H
DB12624	J19.055A
DB12624	J301.858J
DB12625	J3.333.215G
DB12627	J3.130.253F
DB12628	J1.964.195C
DB12628	J2.045.747C
DB12628	J2.078.736H
DB12628	J2.164.863I
DB12628	J3.186.964A
DB12628	J4.822D
DB12629	J524.618K
DB12630	J33.794C
DB12631	J2.218.313C
DB12633	J1.626.253F
DB12637	J248.019K
DB12637	J680.408J
DB12637	J680.411J
DB12638	J3.119.979D
DB12640	J2.188.129E
DB12644	J3.560.339E
DB12645	J2.554.201K
DB12647	J509.403H
DB12647	J578.410G
DB12648	J2.036.220K
DB12649	J2.849.077A
DB12650	J1.967.951I
DB12650	J1.967.952G
DB12650	J2.172.945K
DB12650	J2.195.496I
DB12650	J21.365I
DB12650	J3.546.127B
DB12650	J34.132K
DB12650	J548.761G
DB12651	J1.078.865J
DB12655	J2.907.863G
DB12658	J2.896.198G
DB12658	J3.228.057I
DB12659	J3.544.412B
DB12661	J19.690H
DB12663	J555.348B
DB12663	J555.349K
DB12663	J561.984J
DB12664	J1.526.076I
DB12665	J1.248.211F
DB12665	J12.400A
DB12665	J2.336.844G
DB12665	J263.910F
DB12665	J3.322.109F
DB12665	J351.168E
DB12666	J1.623.491E
DB12667	J3.442H
DB12668	J1.123.776B
DB12668	J246.108K
DB12668	J665.442H
DB12670	J467.480D
DB12671	J1.825.928A
DB12671	J2.308.836C
DB12672	J769.834H
DB12674	J3.531.659K
DB12674	J3.652.626B
DB12676	J356.347B
DB12676	J540.096A
DB12676	J540.097J
DB12676	J652.379J
DB12677	J697.490B
DB12679	J2.235.566J
DB12680	J3.226.664I
DB12681	J1.216.035F
DB12681	J653.317E
DB12682	J2.023.279J
DB12685	J1.414.403J
DB12686	J3.661.625C
DB12687	J3.218.041H
DB12690	J3.507.848G
DB12691	J2.933.602D
DB12692	J209.343J
DB12692	J259.867A
DB12692	J441.913H
DB12693	J23.318H
DB12694	J3.552.307C
DB12695	J41.504I
DB12695	J46.043E
DB12696	J3.469.842B
DB12697	J3.224.687G
DB12697	J362.852C
DB12697	J384.335A
DB12700	J14.805I
DB12700	J15.529B
DB12700	J2.563.051C
DB12700	J2.948.105I
DB12704	J257.590F
DB12704	J257.591D
DB12704	J366.642E
DB12704	J366.643C
DB12707	J2.256.629F
DB12707	J2.620.907B
DB12708	J18.517E
DB12709	J4.798H
DB12710	J9.873F
DB12712	J355.412K
DB12714	J579.143J
DB12715	J2.572.703G
DB12716	J3.353.378K
DB12717	J3.560.858C
DB12719	J2.723.288D
DB12727	J460.546B
DB12727	J555.333D
DB12727	J78.539C
DB12728	J18.832H
DB12728	J689.161F
DB12729	J3.002.357I
DB12730	J359.711C
DB12730	J359.712A
DB12730	J359.713J
DB12730	J359.714H
DB12730	J359.715F
DB12730	J359.716D
DB12730	J359.717B
DB12730	J359.718K
DB12730	J359.719I
DB12730	J359.720B
DB12730	J359.721K
DB12730	J359.722I
DB12730	J359.723G
DB12730	J359.724E
DB12730	J359.725C
DB12730	J359.726A
DB12730	J359.727J
DB12730	J359.728H
DB12731	J2.349.584H
DB12733	J3.560.334D
DB12739	J561.826F
DB12742	J3.304.639A
DB12743	J3.488.789F
DB12744	J3.513.049G
DB12745	J2.843.857E
DB12749	J15.116E
DB12749	J432.762D
DB12749	J469.912B
DB12751	J1.707.063K
DB12751	J14.674I
DB12751	J2.351.964J
DB12751	J2.400.860F
DB12751	J2.400.861D
DB12751	J2.955.139A
DB12751	J2.955.141C
DB12751	J209.508D
DB12751	J3.091K
DB12751	J3.213.685K
DB12751	J423.190B
DB12751	J74.430A
DB12752	J1.472.897J
DB12752	J18.648A
DB12754	J1.900.581J
DB12754	J209.354E
DB12754	J95.185D
DB12754	J95.231A
DB12756	J3.408.634F
DB12757	J2.309.718D
DB12758	J710.520G
DB12764	J3.167.998B
DB12765	J1.680B
DB12765	J3.140.981K
DB12766	J55.610F
DB12766	J638.581H
DB12766	J638.815I
DB12767	J1.352.969H
DB12769	J1.213.594G
DB12769	J322.760J
DB12769	J367.710I
DB12769	J522.941C
DB12769	J528.987D
DB12770	J485.641D
DB12770	J956.752F
DB12771	J246.008D
DB12774	J3.076.959G
DB12776	J3.260.037I
DB12779	J444.133H
DB12779	J444.134F
DB12780	J18.454C
DB12781	J2.770.563D
DB12783	J269.518I
DB12783	J269.519G
DB12783	J30.692D
DB12787	J4.135A
DB12787	J611.092D
DB12791	J1.767.223A
DB12791	J1.825.902H
DB12792	J1.989.940C
DB12794	J5.614F
DB12795	J3.258.618J
DB12796	J3.339.780A
DB12800	J3.309.618F
DB12802	J1.842.983G
DB12802	J1.854.446F
DB12802	J1.971.607D
DB12802	J112.698I
DB12802	J2.532.753E
DB12802	J2.532.754C
DB12802	J2.565.288F
DB12802	J3.547.021B
DB12802	J3.547.022K
DB12802	J342.333F
DB12802	J497.667C
DB12802	J5.172A
DB12802	J6.582J
DB12802	J693.288F
DB12802	J693.289D
DB12802	J693.290H
DB12802	J693.291F
DB12803	J4.793G
DB12803	J63.394A
DB12803	J63.395J
DB12804	J402.892I
DB12805	J3.164.183G
DB12809	J899.631H
DB12810	J2.946.032I
DB12812	J3.030.426H
DB12813	J95.328H
DB12816	J257.436E
DB12816	J6.503J
DB12816	J86.150B
DB12817	J3.458.062F
DB12817	J3.458.066I
DB12817	J3.458.071E
DB12818	J1.085.761I
DB12818	J1.907.056E
DB12818	J1.907.057C
DB12819	J2.903.027H
DB12821	J2.580A
DB12823	J2.893.925F
DB12825	J3.050.897A
DB12827	J3.484.367H
DB12827	J3.484.368F
DB12827	J340.643A
DB12827	J340.644J
DB12829	J5.023G
DB12831	J22.697A
DB12832	J19.591J
DB12833	J1.629.585J
DB12833	J325.800I
DB12833	J353.759E
DB12837	J3.339.826C
DB12838	J7.370I
DB12840	J237.960K
DB12840	J237.961I
DB12843	J1.854.790B
DB12843	J12.065K
DB12843	J2.255.817J
DB12843	J2.388.302C
DB12843	J2.388.303A
DB12843	J2.388.304J
DB12843	J2.388.311B
DB12843	J2.388.312K
DB12843	J2.497.656D
DB12843	J499.121D
DB12843	J499.123K
DB12843	J54.480I
DB12843	J677.661B
DB12846	J12.331E
DB12847	J1.444.219G
DB12848	J2.735.434C
DB12850	J550.697B
DB12850	J701.204G
DB12852	J2.479.928J
DB12853	J3.584.736G
DB12855	J1.117.749B
DB12855	J1.147.915D
DB12855	J1.147.916B
DB12855	J1.312.722K
DB12855	J645.730D
DB12855	J646.695H
DB12855	J963.195J
DB12855	J963.197F
DB12856	J136.608D
DB12856	J239.609B
DB12856	J289.886A
DB12856	J3.404.074E
DB12856	J3.614.513G
DB12856	J333.780D
DB12856	J5.746K
DB12858	J1.472.898H
DB12858	J2.217.850D
DB12859	J54.366G
DB12860	J95.215J
DB12863	J464.383F
DB12863	J907.564J
DB12864	J9.388B
DB12865	J3.559.823E
DB12866	J3.225.619H
DB12867	J3.213.293F
DB12867	J7.316D
DB12868	J294.438C
DB12869	J263.716B
DB12869	J263.717K
DB12870	J128.583A
DB12870	J276.055J
DB12870	J729.486G
DB12873	J1.275.940A
DB12873	J36.812A
DB12873	J509.656A
DB12873	J53.989I
DB12873	J75.579F
DB12874	J3.116.294G
DB12875	J3.561.747G
DB12876	J3.033.522H
DB12877	J18.379B
DB12878	J1.307.720G
DB12878	J578.071C
DB12879	J2.004.150A
DB12879	J2.585.254K
DB12879	J939.885F
DB12881	J193.059A
DB12882	J1.255.679I
DB12883	J258.510C
DB12884	J32.883I
DB12885	J626.443C
DB12887	J3.394.917K
DB12889	J2.826.354F
DB12890	J3.062.984A
DB12890	J404.474F
DB12890	J404.475D
DB12890	J577.233H
DB12890	J605.727F
DB12890	J655.182C
DB12890	J655.183A
DB12892	J2.725.402K
DB12894	J1.167.259K
DB12894	J1.404.499J
DB12894	J322.524K
DB12896	J2.957.004C
DB12900	J2.933.499D
DB12901	J1.342.600G
DB12901	J22.241K
DB12901	J670.727K
DB12902	J2.235.739E
DB12902	J2.235.741G
DB12902	J5.178K
DB12903	J3.616.632K
DB12904	J2.412.801F
DB12905	J221.539J
DB12905	J277.946C
DB12905	J95.315F
DB12906	J3.206.210E
DB12907	J1.010.822E
DB12907	J1.010.823C
