drugbank_id	comptox_id
DB11363	DTXSID10154841
DB11363	DTXSID50154840
DB11364	DTXSID0046199
DB11366	DTXSID4045680
DB11367	DTXSID1022768
DB11367	DTXSID90241900
DB11368	DTXSID1062047
DB11368	DTXSID50788604
DB11368	DTXSID70764763
DB11371	DTXSID9022576
DB11372	DTXSID3048863
DB11373	DTXSID5023871
DB11376	DTXSID00213097
DB11376	DTXSID2045361
DB11376	DTXSID40746819
DB11378	DTXSID1041689
DB11379	DTXSID5041697
DB11380	DTXSID0046852
DB11380	DTXSID40746859
DB11383	DTXSID5046855
DB11385	DTXSID5045388
DB11386	DTXSID1041217
DB11386	DTXSID20229094
DB11386	DTXSID60481038
DB11386	DTXSID70190705
DB11386	DTXSID9022235
DB11387	DTXSID1020306
DB11387	DTXSID70185611
DB11389	DTXSID8045488
DB11389	DTXSID90156787
DB11390	DTXSID2020347
DB11392	DTXSID8041828
DB11393	DTXSID0046432
DB11394	DTXSID5046851
DB11395	DTXSID4045975
DB11396	DTXSID30230459
DB11396	DTXSID3058610
DB11396	DTXSID5041855
DB11396	DTXSID6021824
DB11396	DTXSID60892802
DB11397	DTXSID10150686
DB11397	DTXSID30214916
DB11397	DTXSID30221084
DB11397	DTXSID40661917
DB11397	DTXSID5020449
DB11397	DTXSID60230462
DB11397	DTXSID90186822
DB11398	DTXSID4046787
DB11399	DTXSID00897432
DB11400	DTXSID9048982
DB11403	DTXSID50165799
DB11404	DTXSID1045619
DB11404	DTXSID60675879
DB11404	DTXSID90172669
DB11404	DTXSID90892673
DB11405	DTXSID6037695
DB11408	DTXSID7041966
DB11409	DTXSID6046898
DB11409	DTXSID80746813
DB11410	DTXSID0040672
DB11410	DTXSID10746841
DB11412	DTXSID8020620
DB11413	DTXSID9045500
DB11417	DTXSID2020715
DB11417	DTXSID30894777
DB11419	DTXSID5046221
DB11420	DTXSID0046513
DB11421	DTXSID20175123
DB11421	DTXSID40583589
DB11421	DTXSID5032442
DB11421	DTXSID70892777
DB11423	DTXSID9045895
DB11423	DTXSID9048485
DB11424	DTXSID5034357
DB11426	DTXSID4046600
DB11427	DTXSID1057874
DB11427	DTXSID20235458
DB11428	DTXSID10873388
DB11428	DTXSID3045691
DB11428	DTXSID40873215
DB11428	DTXSID6048258
DB11428	DTXSID60857951
DB11428	DTXSID70721477
DB11429	DTXSID4036489
DB11430	DTXSID2045573
DB11430	DTXSID4048561
DB11431	DTXSID5037577
DB11432	DTXSID2046707
DB11433	DTXSID2048610
DB11436	DTXSID1040291
DB11436	DTXSID50860116
DB11437	DTXSID9045007
DB11438	DTXSID3058292
DB11438	DTXSID8041080
DB11442	DTXSID4023389
DB11442	DTXSID9045398
DB11443	DTXSID40392557
DB11443	DTXSID7046201
DB11446	DTXSID70746822
DB11446	DTXSID9044112
DB11447	DTXSID5021126
DB11448	DTXSID5024261
DB11449	DTXSID9057634
DB11450	DTXSID0046804
DB11450	DTXSID8048280
DB11451	DTXSID0020600
DB11451	DTXSID00514718
DB11451	DTXSID40583741
DB11451	DTXSID5021207
DB11451	DTXSID60273990
DB11455	DTXSID90176607
DB11456	DTXSID2034885
DB11457	DTXSID6021248
DB11457	DTXSID70195159
DB11458	DTXSID9020956
DB11459	DTXSID6045903
DB11460	DTXSID0026044
DB11460	DTXSID4064767
DB11461	DTXSID9045265
DB11462	DTXSID4048696
DB11463	DTXSID4045898
DB11464	DTXSID00746830
DB11464	DTXSID50215844
DB11464	DTXSID50230491
DB11464	DTXSID8042424
DB11466	DTXSID1057610
DB11467	DTXSID5040625
DB11468	DTXSID2046701
DB11471	DTXSID5046011
DB11472	DTXSID7046178
DB11473	DTXSID0021389
DB11475	DTXSID3043996
DB11475	DTXSID3045938
DB11475	DTXSID9021423
DB11476	DTXSID0046856
DB11476	DTXSID20864989
DB11476	DTXSID30873800
DB11477	DTXSID20746837
DB11477	DTXSID3040643
DB11477	DTXSID6040248
DB11478	DTXSID3022532
DB11478	DTXSID4022315
DB11478	DTXSID70229549
DB11480	DTXSID6042521
DB11481	DTXSID2048583
DB11481	DTXSID2049135
DB11485	DTXSID30891706
DB11485	DTXSID7046702
DB11487	DTXSID3057690
DB11490	DTXSID20243331
DB11490	DTXSID3023348
DB11490	DTXSID3047847
DB11491	DTXSID8045939
DB11491	DTXSID8048494
DB11493	DTXSID10168327
DB11493	DTXSID20794712
DB11493	DTXSID70168328
DB11493	DTXSID7047483
DB11493	DTXSID8037671
DB11493	DTXSID9036307
DB11493	DTXSID90754328
DB11495	DTXSID1035783
DB11495	DTXSID3058240
DB11495	DTXSID8032627
DB11496	DTXSID1020807
DB11496	DTXSID70892651
DB11497	DTXSID7024328
DB11502	DTXSID10220070
DB11502	DTXSID30164149
DB11502	DTXSID3045300
DB11504	DTXSID0022729
DB11504	DTXSID70154544
DB11504	DTXSID9047835
DB11507	DTXSID1046500
DB11507	DTXSID60274386
DB11507	DTXSID7048372
DB11510	DTXSID1046683
DB11510	DTXSID2048323
DB11511	DTXSID2046599
DB11511	DTXSID5048348
DB11512	DTXSID0022937
DB11512	DTXSID30221988
DB11512	DTXSID60160391
DB11512	DTXSID6045824
DB11512	DTXSID70215669
DB11517	DTXSID0046935
DB11517	DTXSID1045110
DB11518	DTXSID1045584
DB11518	DTXSID20583582
DB11518	DTXSID4048565
DB11519	DTXSID7046122
DB11520	DTXSID7041045
DB11521	DTXSID0048345
DB11521	DTXSID30201240
DB11521	DTXSID4046604
DB11525	DTXSID0023872
DB11525	DTXSID4048983
DB11525	DTXSID50164181
DB11525	DTXSID5043974
DB11525	DTXSID60159583
DB11525	DTXSID60583844
DB11525	DTXSID80159429
DB11525	DTXSID80160313
DB11525	DTXSID80437799
DB11526	DTXSID70146747
DB11529	DTXSID00204869
DB11540	DTXSID3046950
DB11540	DTXSID4045187
DB11541	DTXSID1046471
DB11541	DTXSID50216876
DB11541	DTXSID7048378
DB11541	DTXSID90225447
DB11543	DTXSID40216103
DB11543	DTXSID80216102
DB11544	DTXSID1045902
DB11544	DTXSID4048486
DB11549	DTXSID5048552
DB11549	DTXSID6045539
DB11551	DTXSID0034192
DB11551	DTXSID90872854
DB11552	DTXSID1044011
DB11552	DTXSID3068598
DB11552	DTXSID40839412
DB11552	DTXSID6022133
DB11555	DTXSID30185278
DB11556	DTXSID00227457
DB11556	DTXSID40238002
DB11556	DTXSID7048661
DB11558	DTXSID00480404
DB11558	DTXSID10745758
DB11558	DTXSID10746144
DB11558	DTXSID60480405
DB11558	DTXSID7021360
DB11558	DTXSID80473399
DB11558	DTXSID9074301
DB11561	DTXSID10226234
DB11561	DTXSID10369099
DB11561	DTXSID2024456
DB11561	DTXSID40169140
DB11561	DTXSID70179974
DB11561	DTXSID7024457
DB11561	DTXSID8030473
DB11562	DTXSID3042687
DB11562	DTXSID80197543
DB11570	DTXSID7029320
DB11573	DTXSID2020711
DB11573	DTXSID20893597
DB11573	DTXSID4051243
DB11573	DTXSID50164262
DB11573	DTXSID6026296
DB11573	DTXSID6043969
DB11573	DTXSID8074281
DB11573	DTXSID80894747
DB11575	DTXSID00159229
DB11575	DTXSID50159234
DB11576	DTXSID00170378
DB11576	DTXSID5043710
DB11576	DTXSID80891771
DB11577	DTXSID0044288
DB11577	DTXSID1020190
DB11577	DTXSID30648752
DB11581	DTXSID30154863
DB11582	DTXSID5045330
DB11583	DTXSID00240383
DB11583	DTXSID00576098
DB11583	DTXSID00636146
DB11583	DTXSID10235129
DB11583	DTXSID10240859
DB11583	DTXSID20235130
DB11583	DTXSID30235126
DB11583	DTXSID3041665
DB11583	DTXSID3047007
DB11583	DTXSID40240105
DB11583	DTXSID40240822
DB11583	DTXSID50235128
DB11583	DTXSID50240858
DB11583	DTXSID70514407
DB11583	DTXSID80235131
DB11583	DTXSID80611875
DB11583	DTXSID90235127
DB11583	DTXSID90637283
DB11584	DTXSID2023486
DB11585	DTXSID40431753
DB11588	DTXSID00146553
DB11588	DTXSID40176793
DB11588	DTXSID5027273
DB11588	DTXSID70430693
DB11589	DTXSID0064678
DB11589	DTXSID00774370
DB11589	DTXSID00782475
DB11589	DTXSID00783124
DB11589	DTXSID40625438
DB11589	DTXSID50604335
DB11589	DTXSID50745914
DB11589	DTXSID50781458
DB11589	DTXSID70726725
DB11589	DTXSID80627774
DB11589	DTXSID80762816
DB11589	DTXSID90424059
DB11589	DTXSID90598946
DB11589	DTXSID90693920
DB11589	DTXSID90778387
DB11589	DTXSID90781457
DB11590	DTXSID10168327
DB11590	DTXSID3025540
DB11590	DTXSID3045019
DB11590	DTXSID4049032
DB11590	DTXSID50177074
DB11590	DTXSID50586607
DB11590	DTXSID50586748
DB11590	DTXSID50713395
DB11590	DTXSID70168328
DB11590	DTXSID70583370
DB11590	DTXSID8037671
DB11590	DTXSID90168284
DB11590	DTXSID90198066
DB11590	DTXSID90587279
DB11591	DTXSID5057678
DB11593	DTXSID6026955
DB11594	DTXSID00602866
DB11594	DTXSID2048080
DB11594	DTXSID5033468
DB11594	DTXSID90648415
DB11596	DTXSID0048216
DB11596	DTXSID10224654
DB11596	DTXSID20872448
DB11596	DTXSID3036999
DB11596	DTXSID3045564
DB11596	DTXSID4023204
DB11596	DTXSID70142901
DB11596	DTXSID90194780
DB11609	DTXSID60145860
DB11609	DTXSID60233711
DB11609	DTXSID6057748
DB11610	DTXSID1091557
DB11610	DTXSID2046836
DB11610	DTXSID30110025
DB11610	DTXSID50273929
DB11610	DTXSID90273983
DB11610	DTXSID9048273
DB11614	DTXSID00166534
DB11614	DTXSID90166109
DB11616	DTXSID2046755
DB11617	DTXSID1022554
DB11617	DTXSID4046658
DB11618	DTXSID4023755
DB11618	DTXSID4043852
DB11619	DTXSID4023094
DB11622	DTXSID00883335
DB11622	DTXSID2022888
DB11622	DTXSID30230439
DB11625	DTXSID3046613
DB11629	DTXSID00436805
DB11629	DTXSID60205756
DB11629	DTXSID80146612
DB11630	DTXSID7048619
DB11633	DTXSID2058251
DB11637	DTXSID60218326
DB11638	DTXSID10146347
DB11638	DTXSID40234105
DB11638	DTXSID5045962
DB11640	DTXSID40196254
DB11640	DTXSID6046715
DB11641	DTXSID00692888
DB11642	DTXSID50238098
DB11644	DTXSID00208185
DB11645	DTXSID70145573
DB11648	DTXSID20146712
DB11648	DTXSID60146711
DB11649	DTXSID0057881
DB11650	DTXSID70893926
DB11651	DTXSID10238599
DB11651	DTXSID90145535
DB11653	DTXSID40893711
DB11654	DTXSID70243285
DB11656	DTXSID60676321
DB11656	DTXSID8045937
DB11659	DTXSID50161852
DB11659	DTXSID8052485
DB11659	DTXSID90164120
DB11662	DTXSID50238417
DB11663	DTXSID30701255
DB11663	DTXSID40241930
DB11664	DTXSID0048898
DB11665	DTXSID3042689
DB11666	DTXSID50156980
DB11666	DTXSID50241486
DB11666	DTXSID60735861
DB11667	DTXSID30158861
DB11667	DTXSID30159474
DB11672	DTXSID8031077
DB11672	DTXSID80703461
DB11673	DTXSID10703030
DB11673	DTXSID6045088
DB11673	DTXSID6046929
DB11673	DTXSID60759406
DB11673	DTXSID80199042
DB11674	DTXSID0022309
DB11674	DTXSID7058705
DB11675	DTXSID10858150
DB11675	DTXSID2048408
DB11675	DTXSID7046207
DB11677	DTXSID40862306
DB11678	DTXSID0026173
DB11688	DTXSID90231487
DB11689	DTXSID3048944
DB11689	DTXSID40241430
DB11691	DTXSID10158809
DB11694	DTXSID10153718
DB11695	DTXSID40207238
DB11695	DTXSID80207237
DB11695	DTXSID80879594
DB11696	DTXSID8045513
DB11696	DTXSID90150104
DB11698	DTXSID20241771
DB11699	DTXSID2044137
DB11699	DTXSID2045814
DB11705	DTXSID1049061
DB11710	DTXSID10185019
DB11710	DTXSID10858074
DB11710	DTXSID20372892
DB11711	DTXSID20235453
DB11712	DTXSID40673070
DB11716	DTXSID80864420
DB11718	DTXSID00155347
DB11719	DTXSID00464961
DB11719	DTXSID10239425
DB11724	DTXSID10187533
DB11725	DTXSID10243103
DB11725	DTXSID20189705
DB11726	DTXSID40673090
DB11732	DTXSID10195991
DB11732	DTXSID40469435
DB11734	DTXSID40188331
DB11735	DTXSID10184224
DB11735	DTXSID10745859
DB11735	DTXSID10894871
DB11735	DTXSID20745906
DB11735	DTXSID20849630
DB11735	DTXSID20884248
DB11735	DTXSID40173141
DB11735	DTXSID50189273
DB11735	DTXSID60745905
DB11735	DTXSID7022910
DB11735	DTXSID70746049
DB11735	DTXSID90172700
DB11735	DTXSID90746041
DB11737	DTXSID20209952
DB11737	DTXSID80152859
DB11738	DTXSID3045194
DB11738	DTXSID50234616
DB11738	DTXSID50509917
DB11739	DTXSID20236869
DB11740	DTXSID30241868
DB11741	DTXSID30154828
DB11742	DTXSID6046472
DB11744	DTXSID20148913
DB11747	DTXSID00222583
DB11748	DTXSID3045433
DB11749	DTXSID30677345
DB11749	DTXSID9021182
DB11750	DTXSID2048955
DB11750	DTXSID80210221
DB11751	DTXSID50146982
DB11753	DTXSID0040208
DB11753	DTXSID1032014
DB11755	DTXSID10893920
DB11757	DTXSID7057652
DB11759	DTXSID70151270
DB11761	DTXSID40154016
DB11763	DTXSID00160456
DB11763	DTXSID30735338
DB11768	DTXSID1058052
DB11770	DTXSID50221566
DB11770	DTXSID6046426
DB11774	DTXSID20657732
DB11774	DTXSID40669978
DB11774	DTXSID5046697
DB11774	DTXSID80167645
DB11774	DTXSID90434673
DB11775	DTXSID70649389
DB11780	DTXSID6043707
DB11783	DTXSID2048242
DB11783	DTXSID7046912
DB11787	DTXSID00235456
DB11787	DTXSID60235457
DB11789	DTXSID50415286
DB11790	DTXSID40433176
DB11790	DTXSID90431622
DB11791	DTXSID90145595
DB11792	DTXSID50881265
DB11793	DTXSID50146129
DB11793	DTXSID60146130
DB11795	DTXSID10160124
DB11796	DTXSID40235596
DB11797	DTXSID0050425
DB11800	DTXSID60218427
DB11805	DTXSID90191355
DB11807	DTXSID0023240
DB11807	DTXSID60493914
DB11807	DTXSID60857956
DB11807	DTXSID70896795
DB11808	DTXSID20230084
DB11811	DTXSID9023120
DB11814	DTXSID70144940
DB11815	DTXSID20166117
DB11815	DTXSID3040560
DB11815	DTXSID7045780
DB11817	DTXSID30152228
DB11817	DTXSID30657980
DB11818	DTXSID00231559
DB11820	DTXSID3045439
DB11821	DTXSID60659497
DB11822	DTXSID90152860
DB11823	DTXSID2048747
DB11823	DTXSID30857903
DB11823	DTXSID4040137
DB11823	DTXSID6047810
DB11823	DTXSID8023187
DB11823	DTXSID90187455
DB11824	DTXSID70152722
DB11824	DTXSID90238097
DB11827	DTXSID40153120
DB11828	DTXSID70220132
DB11829	DTXSID00168775
DB11829	DTXSID10172762
DB11830	DTXSID80222945
DB11831	DTXSID6020278
DB11835	DTXSID20177061
DB11837	DTXSID40156570
DB11841	DTXSID0041068
DB11842	DTXSID30196288
DB11844	DTXSID70188344
DB11845	DTXSID30147356
DB11846	DTXSID40583928
DB11846	DTXSID60480400
DB11846	DTXSID8045987
DB11847	DTXSID10145234
DB11848	DTXSID10275944
DB11848	DTXSID80585168
DB11852	DTXSID80142917
DB11853	DTXSID40224167
DB11858	DTXSID6040533
DB11859	DTXSID00155766
DB11859	DTXSID1046342
DB11860	DTXSID00433051
DB11860	DTXSID90179395
DB11863	DTXSID40233875
DB11864	DTXSID90191219
DB11865	DTXSID20215295
DB11868	DTXSID10146044
DB11868	DTXSID5046510
DB11868	DTXSID50662056
DB11868	DTXSID9023207
DB11868	DTXSID90649402
DB11869	DTXSID90873386
DB11870	DTXSID20233833
DB11874	DTXSID7046172
DB11875	DTXSID8037047
DB11876	DTXSID20192658
DB11876	DTXSID50427208
DB11876	DTXSID70654458
DB11880	DTXSID20237730
DB11880	DTXSID60237739
DB11883	DTXSID20198236
DB11886	DTXSID70236238
DB11888	DTXSID70153991
DB11890	DTXSID90172265
DB11890	DTXSID9044035
DB11891	DTXSID90712307
DB11892	DTXSID0046480
DB11893	DTXSID40150811
DB11896	DTXSID40152557
DB11898	DTXSID00224800
DB11898	DTXSID20224802
DB11898	DTXSID5040623
DB11898	DTXSID60224801
DB11899	DTXSID00237551
DB11899	DTXSID60237552
DB11900	DTXSID00234343
DB11901	DTXSID40241899
DB11902	DTXSID20187125
DB11903	DTXSID60216786
DB11904	DTXSID60237779
DB11904	DTXSID70237780
DB11905	DTXSID20168611
DB11909	DTXSID10169379
DB11909	DTXSID50169378
DB11910	DTXSID70151492
DB11911	DTXSID00220362
DB11911	DTXSID40239014
DB11912	DTXSID00151006
DB11913	DTXSID90209085
DB11916	DTXSID50161852
DB11916	DTXSID8052485
DB11916	DTXSID90164120
DB11917	DTXSID90153231
DB11918	DTXSID60239218
DB11919	DTXSID20173700
DB11920	DTXSID20188011
DB11921	DTXSID9020378
DB11924	DTXSID80349343
DB11924	DTXSID90161159
DB11924	DTXSID9045768
DB11925	DTXSID20143584
DB11927	DTXSID70192906
DB11929	DTXSID40155326
DB11932	DTXSID00170095
DB11933	DTXSID1057828
DB11933	DTXSID40860024
DB11935	DTXSID20239158
DB11935	DTXSID5048845
DB11937	DTXSID8075417
DB11937	DTXSID80857913
DB11940	DTXSID90893923
DB11941	DTXSID20199869
DB11943	DTXSID40172331
DB11943	DTXSID90188740
DB11944	DTXSID90433141
DB11947	DTXSID90188225
DB11948	DTXSID90197019
DB11949	DTXSID10187093
DB11949	DTXSID50187092
DB11950	DTXSID90238219
DB11952	DTXSID80152697
DB11957	DTXSID30610494
DB11958	DTXSID60215294
DB11960	DTXSID40244108
DB11961	DTXSID30647184
DB11962	DTXSID00242004
DB11963	DTXSID50149493
DB11963	DTXSID80146359
DB11965	DTXSID20177864
DB11966	DTXSID00154017
DB11967	DTXSID70209422
DB11977	DTXSID40239155
DB11977	DTXSID80143505
DB11979	DTXSID40232348
DB11981	DTXSID50471988
DB11989	DTXSID9046570
DB11992	DTXSID70153678
DB11994	DTXSID4045636
DB11995	DTXSID30205667
DB11996	DTXSID80237615
DB11996	DTXSID9046609
DB11998	DTXSID6057827
DB11999	DTXSID70438412
DB12000	DTXSID90146502
DB12001	DTXSID20673119
DB12001	DTXSID90856159
DB12002	DTXSID30143232
DB12005	DTXSID60235679
DB12006	DTXSID30161234
DB12007	DTXSID90205986
DB12009	DTXSID60202043
DB12010	DTXSID70145275
DB12012	DTXSID00144539
DB12015	DTXSID70153355
DB12016	DTXSID50234631
DB12017	DTXSID30232877
DB12017	DTXSID50172327
DB12017	DTXSID6048547
DB12017	DTXSID9045506
DB12024	DTXSID80148292
DB12025	DTXSID5041144
DB12028	DTXSID7033105
DB12028	DTXSID90207167
DB12029	DTXSID3024786
DB12029	DTXSID80635531
DB12029	DTXSID80745381
DB12039	DTXSID20746357
DB12039	DTXSID3022322
DB12039	DTXSID40172174
DB12039	DTXSID4045133
DB12040	DTXSID30888954
DB12044	DTXSID40468726
DB12058	DTXSID50174205
DB12064	DTXSID50145278
DB12066	DTXSID90226191
DB12069	DTXSID00142994
DB12070	DTXSID40238683
DB12072	DTXSID5043716
DB12073	DTXSID3058244
DB12074	DTXSID50212893
DB12078	DTXSID30233006
DB12078	DTXSID70649384
DB12079	DTXSID0048636
DB12079	DTXSID40228125
DB12081	DTXSID70144268
DB12082	DTXSID80231411
DB12083	DTXSID80233132
DB12084	DTXSID10237885
DB12086	DTXSID0023402
DB12086	DTXSID9048144
DB12087	DTXSID20198074
DB12091	DTXSID50166281
DB12091	DTXSID5037234
DB12091	DTXSID90163971
DB12091	DTXSID90164589
DB12092	DTXSID5045176
DB12093	DTXSID80359548
DB12097	DTXSID10179817
DB12098	DTXSID00213113
DB12098	DTXSID40213112
DB12098	DTXSID5022641
DB12098	DTXSID90219366
DB12099	DTXSID70193074
DB12100	DTXSID00146492
DB12100	DTXSID60238605
DB12108	DTXSID00155842
DB12110	DTXSID30873209
DB12110	DTXSID40896823
DB12110	DTXSID9045138
DB12111	DTXSID60210668
DB12111	DTXSID80214007
DB12112	DTXSID6021240
DB12113	DTXSID20222742
DB12114	DTXSID80148853
DB12116	DTXSID1029889
DB12116	DTXSID20195144
DB12123	DTXSID5046859
DB12123	DTXSID5048261
DB12126	DTXSID50893681
DB12127	DTXSID50227063
DB12127	DTXSID9048641
DB12128	DTXSID00233139
DB12128	DTXSID20236344
DB12128	DTXSID70241766
DB12129	DTXSID90235682
DB12131	DTXSID5023740
DB12135	DTXSID60218962
DB12135	DTXSID60242106
DB12137	DTXSID10697389
DB12137	DTXSID30230090
DB12137	DTXSID80856163
DB12138	DTXSID70147214
DB12143	DTXSID00233811
DB12146	DTXSID30207984
DB12148	DTXSID6048969
DB12149	DTXSID20174292
DB12150	DTXSID2048795
DB12151	DTXSID60196190
DB12151	DTXSID60197965
DB12153	DTXSID4048981
DB12153	DTXSID9048431
DB12156	DTXSID1041007
DB12156	DTXSID20220248
DB12158	DTXSID50148764
DB12160	DTXSID2048587
DB12160	DTXSID60244281
DB12161	DTXSID0042614
DB12161	DTXSID20230302
DB12162	DTXSID1020697
DB12163	DTXSID7048328
DB12163	DTXSID8046662
DB12170	DTXSID00148875
DB12172	DTXSID1057795
DB12172	DTXSID90240534
DB12173	DTXSID2046545
DB12173	DTXSID30678695
DB12173	DTXSID40724990
DB12174	DTXSID00143784
DB12176	DTXSID10433305
DB12176	DTXSID6021375
DB12179	DTXSID50183615
DB12179	DTXSID60342978
DB12180	DTXSID50145738
DB12183	DTXSID50233942
DB12184	DTXSID30232812
DB12184	DTXSID90232813
DB12185	DTXSID10168766
DB12185	DTXSID60169061
DB12186	DTXSID00648729
DB12188	DTXSID30168849
DB12188	DTXSID40233618
DB12190	DTXSID0046430
DB12190	DTXSID60147647
DB12192	DTXSID10610932
DB12193	DTXSID40900959
DB12197	DTXSID60148033
DB12197	DTXSID80233617
DB12199	DTXSID10657524
DB12199	DTXSID90191436
DB12209	DTXSID90143379
DB12212	DTXSID10158026
DB12212	DTXSID3048605
DB12214	DTXSID10237921
DB12216	DTXSID1025560
DB12216	DTXSID20230100
DB12218	DTXSID40150710
DB12221	DTXSID3045930
DB12222	DTXSID30164422
DB12222	DTXSID40165965
DB12223	DTXSID30183113
DB12228	DTXSID30241808
DB12230	DTXSID7022700
DB12230	DTXSID7048588
DB12231	DTXSID1032484
DB12233	DTXSID0048971
DB12234	DTXSID20173260
DB12235	DTXSID50164888
DB12238	DTXSID10179938
DB12239	DTXSID10188989
DB12241	DTXSID20648089
DB12243	DTXSID9021130
DB12244	DTXSID6057873
DB12245	DTXSID7043952
DB12247	DTXSID80145887
DB12248	DTXSID10678734
DB12248	DTXSID3045805
DB12248	DTXSID7048457
DB12251	DTXSID6057613
DB12251	DTXSID80151342
DB12254	DTXSID10475144
DB12257	DTXSID9064681
DB12263	DTXSID00227710
DB12264	DTXSID40159940
DB12265	DTXSID00208448
DB12271	DTXSID20157101
DB12271	DTXSID60157100
DB12271	DTXSID70184609
DB12272	DTXSID40151606
DB12273	DTXSID50172488
DB12273	DTXSID8043814
DB12273	DTXSID9042596
DB12278	DTXSID1046847
DB12278	DTXSID5048265
DB12280	DTXSID40145823
DB12283	DTXSID40219098
DB12286	DTXSID9046445
DB12287	DTXSID20163565
DB12288	DTXSID90241566
DB12291	DTXSID60150095
DB12292	DTXSID20182771
DB12293	DTXSID2048535
DB12293	DTXSID30201886
DB12293	DTXSID7045441
DB12293	DTXSID90238577
DB12295	DTXSID40233476
DB12298	DTXSID3030428
DB12299	DTXSID00239212
DB12300	DTXSID9041522
DB12300	DTXSID90617868
DB12301	DTXSID30158386
DB12303	DTXSID10239107
DB12305	DTXSID00675813
DB12305	DTXSID20217855
DB12305	DTXSID50747554
DB12305	DTXSID60236666
DB12306	DTXSID70152424
DB12308	DTXSID00155766
DB12308	DTXSID1046342
DB12309	DTXSID60184613
DB12310	DTXSID3047972
DB12310	DTXSID3048102
DB12311	DTXSID90171455
DB12313	DTXSID2048666
DB12313	DTXSID40235591
DB12314	DTXSID00892386
DB12314	DTXSID5022807
DB12318	DTXSID60221714
DB12318	DTXSID60677373
DB12319	DTXSID4022652
DB12319	DTXSID50237586
DB12321	DTXSID40869931
DB12323	DTXSID90239069
DB12327	DTXSID80232584
DB12328	DTXSID7041752
DB12332	DTXSID10182563
DB12337	DTXSID40675519
DB12337	DTXSID8026981
DB12337	DTXSID80675518
DB12338	DTXSID70426076
DB12340	DTXSID2042640
DB12340	DTXSID90148920
DB12341	DTXSID90151777
DB12345	DTXSID20146055
DB12347	DTXSID00239434
DB12348	DTXSID00826540
DB12348	DTXSID1051486
DB12348	DTXSID50208630
DB12352	DTXSID00156213
DB12353	DTXSID00203332
DB12353	DTXSID10154442
DB12353	DTXSID20210563
DB12353	DTXSID50148961
DB12355	DTXSID00165906
DB12358	DTXSID5064417
DB12362	DTXSID5044653
DB12362	DTXSID60886488
DB12365	DTXSID70162846
DB12367	DTXSID00238467
DB12371	DTXSID40153847
DB12376	DTXSID40157148
DB12378	DTXSID60173502
DB12380	DTXSID00236307
DB12381	DTXSID20659635
DB12382	DTXSID00209218
DB12383	DTXSID40186099
DB12384	DTXSID00176592
DB12389	DTXSID40160652
DB12389	DTXSID80148358
DB12392	DTXSID50235587
DB12393	DTXSID7046093
DB12395	DTXSID1048257
DB12395	DTXSID8045690
DB12398	DTXSID60191903
DB12402	DTXSID00173026
DB12402	DTXSID50422011
DB12402	DTXSID70165211
DB12403	DTXSID20163969
DB12403	DTXSID4064688
DB12405	DTXSID6045743
DB12406	DTXSID40675993
DB12406	DTXSID6046343
DB12406	DTXSID7058709
DB12407	DTXSID90869865
DB12410	DTXSID30870233
DB12410	DTXSID80873335
DB12411	DTXSID50648779
DB12411	DTXSID70673109
DB12414	DTXSID30193393
DB12416	DTXSID00735360
DB12416	DTXSID20735362
DB12416	DTXSID70583133
DB12418	DTXSID5021251
DB12418	DTXSID50676138
DB12418	DTXSID50872456
DB12419	DTXSID20241559
DB12420	DTXSID40223539
DB12422	DTXSID10464331
DB12422	DTXSID40162196
DB12422	DTXSID8036732
DB12424	DTXSID00241931
DB12424	DTXSID20678821
DB12425	DTXSID10210299
DB12425	DTXSID60746331
DB12425	DTXSID70230438
DB12425	DTXSID8023216
DB12425	DTXSID8047505
DB12426	DTXSID50676592
DB12426	DTXSID80233556
DB12427	DTXSID20206668
DB12429	DTXSID8048945
DB12432	DTXSID40192650
DB12433	DTXSID00238609
DB12436	DTXSID00168538
DB12438	DTXSID10212612
DB12439	DTXSID10649368
DB12441	DTXSID00180937
DB12442	DTXSID40431773
DB12443	DTXSID90157239
DB12444	DTXSID60433375
DB12444	DTXSID80184817
DB12447	DTXSID5046483
DB12447	DTXSID60184714
DB12447	DTXSID70165599
DB12447	DTXSID80167044
DB12447	DTXSID90233784
DB12449	DTXSID4041280
DB12449	DTXSID70446759
DB12449	DTXSID90583897
DB12450	DTXSID5021201
DB12451	DTXSID00175303
DB12452	DTXSID00480823
DB12452	DTXSID10583733
DB12452	DTXSID7021940
DB12453	DTXSID50202113
DB12453	DTXSID5023958
DB12454	DTXSID0044026
DB12457	DTXSID60160174
DB12457	DTXSID70156003
DB12458	DTXSID40171182
DB12458	DTXSID5041069
DB12459	DTXSID60175647
DB12459	DTXSID60180332
DB12463	DTXSID10235740
DB12464	DTXSID90217963
DB12465	DTXSID3023188
DB12470	DTXSID20158678
DB12470	DTXSID20171185
DB12472	DTXSID0045624
DB12472	DTXSID8023210
DB12473	DTXSID00173001
DB12474	DTXSID4021478
DB12475	DTXSID2061143
DB12476	DTXSID20201416
DB12477	DTXSID70233868
DB12478	DTXSID20228860
DB12478	DTXSID30200314
DB12478	DTXSID9045188
DB12481	DTXSID10163554
DB12481	DTXSID30161173
DB12481	DTXSID40164473
DB12481	DTXSID8023894
DB12482	DTXSID30171717
DB12483	DTXSID00145728
DB12486	DTXSID00195985
DB12491	DTXSID80160191
