drugbank_id	fdasrs_id
DB12905	6Q1KA41UWM
DB12906	YLR364XYSA
DB12907	02833ISA66
DB12907	25008KX916
DB12907	2W3YE50TX8
DB12907	5PLN1O36FF
DB12907	5SL0G7R0OK
DB12907	F78BCN2M7Z
DB12907	J96E9Q45N7
DB12907	N1T50P1RZ2
DB12907	PHA4727WTP
DB12907	S93UII1DW8
DB12907	SV1ATP0KYY
DB12907	W8HHU8ES4E
DB12907	X2RN3Q8DNE
DB12910	OJ8EG4264P
DB12911	GSD5B9US0W
DB12912	1XA69O733O
DB12912	K75ZUN743Q
DB12914	RE0V0T1ES0
DB12916	5UP30YED7N
DB12916	LJ2P1SIK8Y
DB12919	9Q765ZIF8L
DB12920	8V9YR09EF3
DB12920	F66X4M38G5
DB12920	RHP89XVN70
DB12921	O0408QB48D
DB12923	2X5X028DL9
DB12923	5X7S7C93QM
DB12923	R3T6N6F124
DB12923	V8KE5XTM0I
DB12924	V0LH498RFO
DB12925	9ENT43KY91
DB12926	0UYY5V4U2Q
DB12926	L0N3M64B9R
DB12928	U5CLZ223FH
DB12929	41WC0AZ27V
DB12930	B49OBI656M
DB12930	D23ZXO613C
DB12931	078RCY7I27
DB12931	07O6708M02
DB12931	18X2C0C12Z
DB12932	UW3ON116CO
DB12933	I3733P75ML
DB12934	PSZ2YGB0DK
DB12935	TR0QT6QSUL
DB12937	E2I4458LJN
DB12938	0T9R0O0EYT
DB12939	09K02O611R
DB12939	9Z22C3QQCJ
DB12940	206GF3GB41
DB12940	I83W8ELB18
DB12942	1F5S85F60B
DB12942	D65DG142WK
DB12942	L2B0WJF7ZY
DB12942	UH2K6W1Y64
DB12944	0X7B22BRG1
DB12944	DHD7FFG6YS
DB12945	1C2B1W91NK
DB12945	3RYP614N6L
DB12945	9V8BVP5X5E
DB12945	J9CB6K1N70
DB12945	OVG1TP7A10
DB12945	PCU411F5L6
DB12946	9PTP4FOI9E
DB12947	V1JK16Y2JP
DB12948	L106XFV0RQ
DB12949	QPE81T4KH0
DB12951	C53SV0WO4V
DB12952	621XR2W6OP
DB12955	33T0RM4BF6
DB12955	FSY46235ZO
DB12957	KUA4693H5W
DB12957	P2HH6C34T7
DB12958	5O6VWA87VA
DB12958	6Y73598336
DB12958	7610629RVH
DB12958	9G1ILH80SA
DB12959	8Y3GDT6YWV
DB12960	C3KSY095GJ
DB12960	C5D4W25708
DB12961	1HGW4DR56D
DB12962	OKR4BWW90F
DB12962	W1B375O5M2
DB12963	22PQS5K5TY
DB12964	Q36R82SXRG
DB12965	3M4G523W1G
DB12966	0MU316797D
DB12967	180GXZ85US
DB12967	7NTU241O1D
DB12967	NNI098FX5Q
DB12967	OD5Q0L447W
DB12968	4093G4WO6Q
DB12969	9W4JLQ7I4W
DB12969	A998ME07KR
DB12969	TF9HZN9T0M
DB12970	02833ISA66
DB12970	25008KX916
DB12970	2W3YE50TX8
DB12970	5PLN1O36FF
DB12970	5SL0G7R0OK
DB12970	F78BCN2M7Z
DB12970	J96E9Q45N7
DB12970	N1T50P1RZ2
DB12970	PHA4727WTP
DB12970	S93UII1DW8
DB12970	SV1ATP0KYY
DB12970	W8HHU8ES4E
DB12970	X2RN3Q8DNE
DB12971	D874R9PZ9T
DB12971	FX3YKK43YM
DB12972	3KQ00893OL
DB12972	3P8Z6V53MU
DB12972	BXO86P3XXW
DB12972	S39XZ5QV8Y
DB12973	277V92K32B
DB12974	0W9Q8U337A
DB12975	2T289F9ACO
DB12975	TD3P7Q3SG6
DB12977	8908HU0G4K
DB12978	6783M2LV5X
DB12978	YS6WAI3XN7
DB12979	3WK068D17I
DB12979	VJ9868NW5X
DB12979	VPG12K4540
DB12980	8LAP87DNSZ
DB12981	7M346920EV
DB12985	9BJ85K1J8S
DB12985	WUV1QHM1CS
DB12986	W71J4X250V
DB12987	66Q80IL7CW
DB12988	U8I57RC739
DB12991	57F9XM233R
DB12991	D229263UJE
DB12991	S0D7V00ZRX
DB12991	W90471621Q
DB12994	754M4I9737
DB12994	7DM27RQ9V0
DB12994	HD4940602J
DB12996	3TGX09BD5B
DB12997	CM3HYX69SK
DB12997	I1679X069H
DB12998	8BC08N1MS5
DB12999	K3978U665M
DB13000	6073LCU8U9
DB13001	05IIB89IVA
DB13001	C9Z9ICZ7YR
DB13002	39R3638KZ6
DB13002	7X764DR931
DB13003	YM183K0H63
DB13004	GT0I9SV4F6
DB13005	042A5NJE6B
DB13005	75017Q6I97
DB13006	9W5677JKDA
DB13008	OKF3E6VGQB
DB13009	31SOI468G0
DB13009	G80D8G2696
DB13009	H75J14AA89
DB13010	C3059TG1KN
DB13010	NL6L2371DP
DB13011	4DZQF4ELZN
DB13011	8G6X94GNHO
DB13012	6R5034F862
DB13012	F6X6NZ9D95
DB13013	W7AUL2R95Z
DB13014	7V2F1075HD
DB13016	Z572ZBT8XL
DB13018	4C473W5500
DB13018	7W3A3UKF2E
DB13019	TE20GB753F
DB13020	C6BZ5263BJ
DB13021	U21CVV13SV
DB13022	E9M363811V
DB13023	SLQ1AJG3VB
DB13024	537E7QE8LX
DB13025	25N106WEDO
DB13025	LAH70H9JPH
DB13026	F3QC8V74EC
DB13026	H7CGZ9LP53
DB13027	JH368G5B9M
DB13028	YR5U3L9ZH1
DB13029	K4KAC9XCCO
DB13030	K7386OMP29
DB13030	Y2YC903QW8
DB13031	05175J654G
DB13031	WD7KT071UV
DB13032	D9H26GER62
DB13032	VR034VW8OG
DB13034	CBZ9UL0ARB
DB13035	926F8X7TNO
DB13036	5J3I129AXS
DB13036	P1ALI72U6C
DB13038	352S6U20HL
DB13038	O05EC62663
DB13039	03JLX11PE9
DB13040	ANC71R916O
DB13041	OVR52K7BDW
DB13042	N274ZQ6PZJ
DB13044	8DY2X8LXW4
DB13044	U9GNI6VT5N
DB13044	XNA7DR63CQ
DB13046	BQ94Z7E5OR
DB13047	841L03HG64
DB13048	9LIS8N0B2C
DB13050	19B418DV39
DB13050	HXS259UWKW
DB13050	YD064E883I
DB13051	JCL936W835
DB13051	KR3Z81AB18
DB13052	S5M7KW6U17
DB13053	YB1F0V77MK
DB13054	FO890BDO84
DB13055	VHH774W97N
DB13056	66GVU60EPQ
DB13056	QBX79NZC1D
DB13058	9H250YYY0R
DB13059	6V5T4O5758
DB13060	2N1592JH39
DB13060	O3MNS8782H
DB13061	931G05H22J
DB13061	BX854EHD63
DB13062	843G0TDV51
DB13063	2RDB26I5ZB
DB13064	4DG710Q678
DB13064	9DF5N42U1U
DB13064	SLE31693IV
DB13065	UR18YJ97SJ
DB13067	GFA1W6KO7N
DB13068	96262S4I14
DB13069	0S726V972K
DB13069	DFR965WKBU
DB13070	SF8R9VCB0X
DB13071	3PL85389NX
DB13071	5O564RN1QD
DB13072	579255I6O9
DB13074	8680B21W73
DB13074	AQZ1003RMG
DB13075	81U97N8N67
DB13075	8427BML8NY
DB13075	U2R41GE10N
DB13075	YO41R4YG55
DB13076	1K8M7UR6O1
DB13076	58784XQC3Y
DB13077	43EP6XV33E
DB13078	6MUO20693U
DB13080	4P31I0M3BF
DB13080	WFL7TF8DTP
DB13080	Y1S6FQ4I5T
DB13082	1JK12GX30N
DB13083	1BCQ2C7O9W
DB13083	3R07P85RNH
DB13084	0OE436N2Y2
DB13084	AK5Q5FZH2R
DB13084	CFA914331M
DB13086	2IOR2OO3GW
DB13087	WO97N24A47
DB13088	642PS51324
DB13089	P540XA09DR
DB13090	8DO3G5626B
DB13090	NHY7N0Y9DG
DB13090	YPM97423DB
DB13092	23Q8M2HE6S
DB13092	46VZA7RX2B
DB13093	H3I42X8XX7
DB13094	AWA682DH9Z
DB13094	UL09X1D9EM
DB13095	WDX8QQD13B
DB13097	XY02042OD4
DB13100	FB4Q52I9K2
DB13101	264ARM7UXX
DB13101	9PW28FR8VD
DB13102	7U6B825568
DB13103	2D3L9PY8OV
DB13103	7W3RB6E22W
DB13104	7DR7JMB8BH
DB13105	GND3JH08JA
DB13106	QXJ91425UL
DB13107	638KY4573I
DB13109	CNN7Y60164
DB13110	9IT35J3UV3
DB13111	7G73627R36
DB13113	15UDG410PN
DB13114	TYR2U59WMA
DB13115	E0YMX3S4JD
DB13115	K8V5DLS63R
DB13116	DH9E53K1Y8
DB13117	TA9UOF49CY
DB13118	HB76GLG27V
DB13119	324268A537
DB13119	G8X28PC11Y
DB13119	SXN0KXT60S
DB13122	1T237110W4
DB13123	8JI63CFH5V
DB13125	6LL5JFU42F
DB13126	LSK1L593UU
DB13129	4658K0H08W
DB13132	9RMU91N5K2
DB13134	GZ5I74KB8G
DB13136	EQ35YMS20Q
DB13137	52Y8L60CR7
DB13138	4059R4E33X
DB13138	IV690462VZ
DB13139	EDN2NBH5SS
DB13141	0HM1E174TN
DB13141	12I91IOS6Z
DB13141	200168S0CL
DB13141	20HD67185N
DB13141	4AN25F4W2P
DB13141	69LH6U1N27
DB13141	97H5S09M4T
DB13141	CC995ZMV90
DB13141	F3D8G86A29
DB13141	M494UE2YEP
DB13141	WA8729994I
DB13141	XE931AC6AQ
DB13142	0ASL272RF4
DB13142	0IK55ZPI0I
DB13142	1HB2H1463Q
DB13142	258F856K63
DB13142	2M83C4R6ZB
DB13142	33H58I7GLQ
DB13142	3CF7K0SD0Q
DB13142	3XE66AE04I
DB13142	4108JKI097
DB13142	46EGF47S9V
DB13142	47RDD4XT2O
DB13142	65R938S4DV
DB13142	7D8YVA497F
DB13142	93H20IU3DN
DB13142	R4R8J0Q44B
DB13142	T7F702FETA
DB13142	UP6ZF49DOH
DB13142	W552L9Y4VZ
DB13145	5138Q19F1X
DB13145	54S68520I4
DB13145	8UQ3W6JXAN
DB13145	9OQO0E343Z
DB13146	38R1Q0L1ZE
DB13146	YKG0YF688X
DB13153	105S6I733Z
DB13153	24WE03BX2T
DB13153	37VB7WIC8L
DB13153	U799YDE8BR
DB13154	3DLC36A01X
DB13155	1Y1L18LQAF
DB13155	951F046A5J
DB13156	04Z20NMK31
DB13156	4T4S41G9VI
DB13156	5A614L51CT
DB13156	IO8823D6X7
DB13156	JSQ17GL1CN
DB13156	OW4WWV557S
DB13156	WH5NCN796Q
DB13156	Y46IE54IB6
DB13157	18HB6B1L37
DB13157	D0Y70F2B9J
DB13157	FL31Z6B7SJ
DB13157	LYR4M0NH37
DB13157	UR0T0B24E9
DB13158	LT69WY1J6D
DB13163	059QF0KO0R
DB13163	4HW1S44T5G
DB13163	63M8RYN44N
DB13163	7QV8F8BYNJ
DB13163	9159UV381P
DB13163	J65BV539M3
DB13163	MPF495B08R
DB13163	S3V868548T
DB13164	4VRE4P3LWH
DB13164	CHL9B67L95
DB13164	XY9T35CX4I
DB13165	016TTR32QF
DB13165	11978226XX
DB13165	3CZ0FF0XJO
DB13166	290ZY759PI
DB13166	88ZQ329PU2
DB13167	0R6WXI85YJ
DB13167	M9CP5H21N8
DB13169	6PG9VR430D
DB13174	YM64C2P6UX
DB13175	0YQK3WBH32
DB13178	1VS4X81277
DB13178	4661D3JP8D
DB13178	4L6452S749
DB13178	587A93P465
DB13178	63GQX5QW03
DB13178	6R79WV4R10
DB13178	8LQ63P85IC
DB13178	9O6Y5O4P9W
DB13178	R1Y9F3N15A
DB13179	C4DZ64560D
DB13180	0IK55ZPI0I
DB13180	1HB2H1463Q
DB13180	R4R8J0Q44B
DB13180	W552L9Y4VZ
DB13181	38C3R34UK2
DB13181	M35Q3X4F69
DB13182	6287WC5J2L
DB13183	1R72G5JPE8
DB13183	6EW75241VU
DB13183	FD5TA5T2ZZ
DB13183	MH922908EB
DB13183	NC93A173TP
DB13183	YQS4V436ZR
DB13183	ZM3S591162
DB13185	5RXY50Q01N
DB13191	020IUV4N33
DB13191	2NQ8WWR2PX
DB13191	42XIN14JYU
DB13191	79577SJY6E
DB13191	C05FJ8ZUCS
DB13191	F4A1610Q0R
DB13191	OJR9595F27
DB13203	66466QLM3S
DB13203	ZTY15D026H
DB13204	BN2PH0TQOD
DB13205	K9RIF0COUB
DB13206	04HHY2247F
DB13206	1520CZ8T5P
DB13206	34YO9O18CB
DB13206	6NLW363ZDY
DB13206	C1JX3M7571
DB13206	S6CHL299YU
DB13207	3KX376GY7L
DB13207	94ZLA3W45F
DB13207	J0V4V954NI
DB13207	Q479989WEA
DB13207	R54Z304Z7C
DB13207	TU1X77K34Q
DB13208	IF8PQP966U
DB13209	059QF0KO0R
DB13209	63M8RYN44N
DB13209	7QV8F8BYNJ
DB13209	9159UV381P
DB13209	H19J064BA5
DB13209	J65BV539M3
DB13209	T93E9Y2844
DB13209	ZS9CD1I8YE
DB13210	18HB6B1L37
DB13210	7JRT833T5M
DB13210	G538EBV4VF
DB13210	LYR4M0NH37
DB13210	UR0T0B24E9
DB13210	Z63H374SB6
DB13212	I6G9Y0J1OJ
DB13213	22VUW43J2H
DB13213	TXP4T9106S
DB13214	7WZ5EG263C
DB13215	0C2P5QKL36
DB13216	1XDH81LZ8T
DB13216	90BEA145GY
DB13216	DMG78UE3PU
DB13216	K5X4XBR694
DB13216	SHI14LG2ZY
DB13217	0YHF6E6NLS
DB13217	87K2GQ2Q21
DB13218	L0UMW58G3T
DB13218	PPL7YW1M9W
DB13219	KWU7C2A1NT
DB13219	OAG6T7TVU2
DB13220	30KYC7MIAI
DB13220	4SR0Q8YD1X
DB13220	5634T58D89
DB13220	GW89581OWR
DB13220	W085Q3ZV73
DB13220	YZ431EX91Q
DB13220	Z56D82TX8V
DB13222	P6SB125NHA
DB13224	BZ6KL0Q8UD
DB13225	510SJZ1Y6L
DB13225	JLN0273S4Z
DB13226	91WU82GA22
DB13226	E915HL7K2O
DB13226	Y6CDT5V6JB
DB13230	H4G605B7VP
DB13231	2M83C4R6ZB
DB13231	3JG4NR51H7
DB13231	3Q6M5SET7W
DB13231	3XE66AE04I
DB13231	435SSH7H89
DB13231	98028U73SN
DB13231	ALP309P6NE
DB13231	F9S9FFU82N
DB13231	T7F702FETA
DB13232	86TDZ5WP2B
DB13233	0726957BAL
DB13233	G464BXD52M
DB13233	UAV611D1BW
DB13233	XJ50203OAO
DB13234	AO82L471NS
DB13235	59MTR9A95H
DB13235	822HSQ655R
DB13235	8KDY01965O
DB13235	9O16N28O7W
DB13235	HC4C3M1FO2
DB13235	Y52BK1W96C
DB13235	Y9UKD0XE6F
DB13236	059QF0KO0R
DB13236	069647RPT5
DB13236	18HB6B1L37
DB13236	306J0THJ9U
DB13236	4X87R5T106
DB13236	63M8RYN44N
DB13236	6CM08O30EH
DB13236	7QV8F8BYNJ
DB13236	9159UV381P
DB13236	EF31LJY4KN
DB13236	J65BV539M3
DB13236	KHT84Q5M4R
DB13236	LYR4M0NH37
DB13236	UR0T0B24E9
DB13237	704083NI0R
DB13238	1N3L0R99QB
DB13238	I5A0C8CG7G
DB13238	MDK25Z1GJP
DB13238	OB84XN9B0F
DB13239	25553VXB1O
DB13239	U942DGM90X
DB13240	UK3LS8435E
DB13242	2ZC4ZS8T1A
DB13242	4DZN2C97A7
DB13242	63X7MBT2LQ
DB13243	ULJ82834RE
DB13244	68WG9JKC7L
DB13245	0D771IS0FH
DB13247	4449F8I3LE
DB13247	OP7O7MNS9P
DB13247	WIU553VC0S
DB13248	6875L5852V
DB13249	3040SK5NKV
DB13249	9B9691B2N9
DB13249	T6V3LHY838
DB13250	3485Y39925
DB13250	7O2D9U053L
DB13250	G9CUR2204U
DB13250	I798Y91P58
DB13250	Q32ZN48698
DB13250	QTT17582CB
DB13251	56N63J1TK4
DB13251	72SH47FL4X
DB13251	H1P36W1J84
DB13251	V1GXM433TY
DB13255	AJT2YN495R
DB13256	Z05HCY0X1T
DB13257	2IDP3X9OUD
DB13257	5634T58D89
DB13257	5YW2843AG6
DB13257	7IS9N8KPMG
DB13257	GW89581OWR
DB13257	O40UQP6WCF
DB13257	W085Q3ZV73
DB13257	YZ431EX91Q
DB13258	03F36JH21U
DB13259	46U771ERWK
DB13261	059QF0KO0R
DB13261	3GJC60U4Q8
DB13261	45IP57B62B
DB13261	63M8RYN44N
DB13261	7QV8F8BYNJ
DB13261	9159UV381P
DB13261	9TD681796G
DB13261	J65BV539M3
DB13264	0O9M95L1H0
DB13264	146T0TU1JB
DB13264	3750YH4NM7
DB13264	3RGQ4B6E87
DB13264	3T4EMH59ZU
DB13264	44MHH77OIC
DB13264	8T7T79P87L
DB13264	PQ3P6082I5
DB13264	Z61I075U2W
DB13265	B6X4SYR93B
DB13265	P60CS4TIHV
DB13266	8P4W949T8K
DB13267	J89LM8QVEE
DB13267	PBC821306W
DB13268	806529YU1N
DB13268	JS0786858H
DB13268	TZS41ZE7W5
DB13268	V923T0D65Q
DB13269	1NKX3648J9
DB13270	45ZFO9E525
DB13270	A0869I992Z
DB13272	2V6Z0JG2X0
DB13272	7F3DYQ3H7H
DB13274	09H5UKQ7TZ
DB13274	S9AZ0R40QV
DB13275	541C7WS64R
DB13276	4B1367ZCIP
DB13276	8WIO2013UA
DB13277	75CL65GTYR
DB13279	52C937V399
DB13279	R0C9NIE5JJ
DB13280	3XHB1D032B
DB13280	4ZI204Y1MC
DB13280	5W12C1HF5I
DB13282	N0BN0O8CSL
DB13283	W03L3ODK6E
DB13284	I7EKN1924Q
DB13285	836ENR275N
DB13285	B6E8U4IPLT
DB13285	EK0E78B1TW
DB13285	N44633NPCV
DB13286	020ZEC51XU
DB13286	3ZTX9M39KJ
DB13286	5G0FTW68JM
DB13286	U5290W82Q6
DB13286	V069JL816T
DB13286	WVT3PMX296
DB13288	H09LUS437B
DB13288	H191JFG8WA
DB13290	4M4WE5N2GE
DB13290	8NY9L8837D
DB13290	Q80VPU408O
DB13290	RGL5YE86CZ
DB13290	WN32HT51LP
DB13292	T46J20J26F
DB13292	U22U244M9X
DB13294	40257685LM
DB13296	7T9IJ84C42
DB13296	G20G12V769
DB13297	6C816LUB1O
DB13300	3LU1L73C8Y
DB13300	5F26232JQ8
DB13304	F3D5D9P25I
DB13306	D6VHC87LLS
DB13307	KC6BL281EN
DB13308	8G02RSW5CM
DB13309	9P1NT3465X
DB13309	A867ZCR5CE
DB13310	2XFK7X56Q3
DB13310	9512UKZ352
DB13310	IF3NIE20RC
DB13310	V994WJY688
DB13311	H1187LU49Q
DB13313	JFU1A8866V
DB13313	M30686U4X4
DB13315	3209BKF16V
DB13315	7WJQ6A6U4W
DB13316	3VXW2HU8GS
DB13316	8ZCA2I2L11
DB13317	UKU5U19W9M
DB13318	Z01IVE25KI
DB13319	F0O89MB7QE
DB13320	W5E840UV9P
DB13321	3880P18UBM
DB13321	H20847G0I0
DB13322	059QF0KO0R
DB13322	17432CG1KU
DB13322	3040SK5NKV
DB13322	3XHB1D032B
DB13322	63M8RYN44N
DB13322	7QV8F8BYNJ
DB13322	7UJQ5OPE7D
DB13322	9159UV381P
DB13322	HN1ZRA3Q20
DB13322	J65BV539M3
DB13322	T6V3LHY838
DB13323	290YE8AR51
DB13324	FO92091VP8
DB13325	Z35R6K4C26
DB13326	0596YAL51J
DB13326	1TW3Q60E36
DB13326	Q32ZN48698
DB13326	QTT17582CB
DB13327	643HY5UHKS
DB13327	654G2VCI4Q
DB13327	7PLJ5N16ZY
DB13328	025O9D1EB7
DB13328	7X3WV51F4N
DB13328	JOZ20TRV0N
DB13329	2OZ1K9JKQC
DB13330	03NR868ICX
DB13330	R24I7CLU7K
DB13330	T4VA39MO9X
DB13331	8AB20823CK
DB13332	Q050512U41
DB13333	CZU6V3902K
DB13334	135FQ40L36
DB13335	5286RBZ882
DB13336	08X7F5UDJM
DB13337	95GA1SVLU7
DB13338	56C9DTE69V
DB13341	0WQH8H2701
DB13341	JI5FV0WA1N
DB13342	0LC95WWE9Q
DB13342	F02NGQ0DSF
DB13343	S0FAJ1R9CD
DB13344	ED30FJ8Y42
DB13344	JD546Z56F0
DB13344	Q32ZN48698
DB13344	QTT17582CB
DB13345	05D48LUM4Z
DB13345	DS7CL18UAM
DB13345	QU259VS03Q
DB13346	4T3C38J78L
DB13347	54CA01C6JX
DB13348	22251270CX
DB13349	49AB2PA48B
DB13349	SBH6TU2VU4
DB13350	YP2Y0DRX4S
DB13352	2N6K9DRA24
DB13354	UJZ473TPS0
DB13355	0RL4V0K263
DB13356	EG6V6W7WDD
DB13358	I564AS33LQ
DB13358	J7D38262RF
DB13358	N4V6CH7BHK
DB13358	Q3883Z4UEN
DB13363	Q0XV76B96L
DB13364	7BVX6J0CGR
DB13366	Q32ZN48698
DB13366	QTT17582CB
DB13367	931696CA9T
DB13367	B9454PE93C
DB13368	W786807KL1
DB13369	BF7ARZ6V64
DB13369	R761IHV414
DB13370	3DY4YGA2PX
DB13370	GTJ4Y0JW4D
DB13371	Q6U5F6E1QL
DB13374	27L20CUV30
DB13374	996XVD0JHT
DB13374	EMQ36IS47K
DB13374	X9XM85R7QQ
DB13376	10X90O3503
DB13377	7NZH2C1T6O
DB13377	BAS6234GZ7
DB13378	F2BGC076EB
DB13378	W7W1428HPK
DB13379	18HB6B1L37
DB13379	6E8Y02XFEI
DB13379	7158WVY9CV
DB13379	7UJQ5OPE7D
DB13379	98F8Y85B6W
DB13379	HN1ZRA3Q20
DB13379	LYR4M0NH37
DB13379	UR0T0B24E9
DB13379	X9IV5G00FJ
DB13380	00JM91Q28F
DB13380	843C4UPZ2F
DB13381	18HB6B1L37
DB13381	230G290LEV
DB13381	403J23EMFA
DB13381	91O4LML611
DB13381	9G34HU7RV0
DB13381	HL46HNV67O
DB13381	LYR4M0NH37
DB13381	UR0T0B24E9
DB13382	520P4U8V2Z
DB13382	960NX27Z07
DB13383	1Z11279H67
DB13384	HS8YY1BM7I
DB13384	J3448GKP5W
DB13384	Q7T0Y1109Z
DB13386	7IVE3SDZ38
DB13387	059QF0KO0R
DB13387	0WP180G15G
DB13387	230G290LEV
DB13387	42VZT0U6YR
DB13387	52DKX54PSR
DB13387	63M8RYN44N
DB13387	743LRP9S7N
DB13387	7QV8F8BYNJ
DB13387	9159UV381P
DB13387	91O4LML611
DB13387	HL46HNV67O
DB13387	J65BV539M3
DB13387	LNV3FKZ7GR
DB13387	XW1PA2GTW0
DB13388	CG8692ZN14
DB13388	T93E9Y2844
DB13391	2XP0J7754U
DB13391	99S17893UW
DB13392	059QF0KO0R
DB13392	18HB6B1L37
DB13392	63M8RYN44N
DB13392	7QV8F8BYNJ
DB13392	9159UV381P
DB13392	J65BV539M3
DB13392	LYR4M0NH37
DB13392	M0T18YH28D
DB13392	UR0T0B24E9
DB13393	07DUY5KO8X
DB13393	7IQR2S803B
DB13393	7TO1561517
DB13393	J636CC0C64
DB13393	U52OG12P96
DB13393	X8D5EPO80M
DB13394	EGU41QL329
DB13394	NN82YWE2IC
DB13397	390WW7V7MZ
DB13397	S491HH391H
DB13397	VAT8R7N21U
DB13398	63CF9XK7DA
DB13398	DWL616XF1K
DB13399	21OJT43Q88
DB13399	MVI7KL5PLQ
DB13399	U5WJP6R7AH
DB13400	5O5U71P6VQ
DB13401	I7GG1YUC5V
DB13402	418M5916WG
DB13402	6WZ3595RLZ
DB13402	7A1009H34F
DB13402	8680278NRH
DB13402	JI8SAD85NO
DB13402	M011GS5PF5
DB13402	MH3O6VA8JW
DB13402	O48C92J37G
DB13402	R14J9HX8JT
DB13402	U2UT4677KR
DB13402	YYX637R279
DB13403	5JGL4G25R7
DB13403	9P131473P6
DB13404	18HB6B1L37
DB13404	9G34HU7RV0
DB13404	LYR4M0NH37
DB13404	MP1J8420LU
DB13404	UR0T0B24E9
DB13406	E3K8P4869P
DB13407	8780F0K71U
DB13407	AJ9RXT13PC
DB13408	C317706XA7
DB13409	ZPT03UEM0E
DB13410	ASL1V61E48
DB13410	P9HIK5V7WK
DB13411	OCA4JT7PAW
DB13411	Z24K96F991
DB13412	RTL884IVZ1
DB13412	W618Z2SMVL
DB13414	1BYE0TK0GH
DB13414	4708QZ678T
DB13414	8V4Y25IBRW
DB13414	B3SJ811M2N
DB13415	WM5Z385K7T
DB13416	42NCM1BW43
DB13417	2F6F46T9YC
DB13417	8CFL28PA3W
DB13418	6923NT44OW
DB13421	15ZQM81Y3R
DB13422	GF99P6327K
DB13423	059QF0KO0R
DB13423	230G290LEV
DB13423	2UA751211N
DB13423	63M8RYN44N
DB13423	7QV8F8BYNJ
DB13423	9159UV381P
DB13423	91O4LML611
DB13423	HL46HNV67O
DB13423	J65BV539M3
DB13424	CIW5S16655
DB13425	L0M00Y087K
DB13425	N15800299L
DB13427	027828ZV5Q
DB13427	79Y1949PYO
DB13428	F72UWG2SWK
DB13429	75W1B0GTHA
DB13429	I4O795Q03O
DB13432	0H73O2AC36
DB13432	13097143QI
DB13433	L2R75RQX26
DB13434	8ACH8EYD2A
DB13434	T87509O7EV
DB13434	TMD00AA09L
DB13434	XWZ0IGG9P4
DB13435	333M5986I5
DB13435	L44741F05P
DB13436	94J1SMK20X
DB13437	ETM878JC9K
DB13437	P0J3387W3S
DB13439	684N1BF96B
DB13439	S2FVB1RL5X
DB13442	EEH9607VG6
DB13442	GCJ016C071
DB13443	DPF757BOSR
DB13443	YG132I00WY
DB13444	5791GC9HSW
DB13444	8P8Y8ZXJ8Y
DB13444	967RDI7Z6K
DB13444	Q3CYE6273Z
DB13445	XCR81K70CC
DB13445	YH924E906N
DB13452	LFQ019E20G
DB13452	Z15I7Y41MJ
DB13453	3H3U766W84
DB13453	4XZL2K0MD6
DB13453	523F2E45LZ
DB13453	556B1MA12R
DB13453	9C7571UDT5
DB13453	BT1ZJO5S8G
DB13453	EYH1YE0AQ6
DB13453	H95KBR1GDB
DB13453	X3P9A5HNYF
DB13454	7A91YL2XT2
DB13454	Y95FRL95FW
DB13455	5P4YG4PU0Z
DB13455	89O32FJ0DL
DB13455	LX088BE850
DB13455	TT432JJ3EE
DB13457	15Q9I448QT
DB13457	M1G1G9A3TZ
DB13457	OZ2L4I1ENY
DB13457	Y0FRA2ID9K
DB13458	520D430GDK
DB13458	65Y58V95HC
DB13460	W86I18X716
DB13461	4D5D3422MW
DB13462	47RU9546DX
DB13462	PXO9B4983I
DB13463	5SYZ8I05SH
DB13463	T3XOS33TIQ
DB13464	1KTH6N080W
DB13465	JF3KQ40J31
DB13466	05LW13XKKR
DB13466	AY31301GKG
DB13466	N3Y78ZMW6Q
DB13466	QMB4ZTY4CX
DB13467	5RR3JFZ771
DB13468	G1X2X9N95N
DB13468	KK24PH7EPQ
DB13468	O2J107X51K
DB13469	ID94IS6N8J
DB13470	HC1T51593A
DB13470	Z31298J4HQ
DB13471	25CC4N0P8J
DB13471	XC41AVD567
DB13472	J468V64WZ1
DB13473	1433F1I86N
DB13473	841L03HG64
DB13473	G15I91XETI
DB13474	2260ZP67IT
DB13474	245W3QDY3E
DB13474	78578GFU8W
DB13474	IPZ5GQ4MX4
DB13475	K2R4N34Y9I
DB13475	PD0LSG5BP0
DB13475	V2G0J52HRB
DB13476	2825S6AW9U
DB13476	9E8EN393AL
DB13478	6JD4830MKN
DB13478	8I45T5OPPZ
DB13478	B86GG845VX
DB13478	T67XX1E08N
DB13479	0FYM61NG4D
DB13479	1W1AQ870ZC
DB13481	9K7CJ74ONH
DB13481	DCV1328NH2
DB13482	9WII5M0DU3
DB13482	H0XB4R74ID
DB13483	249E3F00EP
DB13483	24YL531VOH
DB13483	39QU1N75HD
DB13483	5921X1560Q
DB13483	B035PIS86W
DB13483	M0ROX9374L
DB13483	TO0PAT081I
DB13484	W59598KWLX
DB13485	940ZL3AHKB
DB13486	3040SK5NKV
DB13486	T6V3LHY838
DB13486	X8YVJ0TN96
DB13487	H2M0WI52MC
DB13487	HFE9M7UF0L
DB13488	6I97Z6S135
DB13488	OZN2MG334O
DB13489	2D7769LY0R
DB13489	4K9380352I
DB13489	QAR6L248EA
DB13489	RG2UZ22FEZ
DB13489	Y6BHZ28O92
